DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:37:16
-2050.000 mm;0.000 mm;50.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
8185	37041.554	7.1	3.168	0.258
8186	37042.781	10.2	3.436	-0.057
8187	37049.742	16.2	3.356	-0.045
8188	37057.544	14.8	3.297	-0.084
8189	37058.650	17.9	3.338	-0.087
8190	37060.485	11.7	3.277	-0.213
8191	37064.849	14.2	3.398	-0.149
8192	37066.073	11.9	3.416	-0.128
8193	37066.546	21.3	3.446	-0.035
8194	37067.356	11.7	3.283	-0.126
8195	37071.277	19.6	3.324	-0.177
8196	37072.773	15.4	3.294	-0.155
8197	37084.593	7.7	3.586	-0.262
8198	37085.510	10.2	3.690	-0.148
8199	37088.523	6.3	3.702	-0.205
8200	37088.760	19.1	3.767	-0.002
8201	37092.595	10.8	3.727	-0.074
8202	37103.665	13.9	3.474	-0.056
8203	37105.804	13.9	3.543	-0.072
8204	37106.811	15.1	3.591	0.032
8205	37114.988	12.8	3.174	0.466
8206	37125.542	15.6	3.701	0.131
8207	37128.939	14.2	3.501	0.332
8208	37130.531	17.9	3.454	0.290
8209	37130.578	19.3	3.391	0.245
8210	37136.821	9.1	3.379	0.170
8211	37139.935	16.8	3.373	0.343
8212	37151.577	13.9	3.370	0.469
8213	37162.246	15.4	3.494	-0.123
8214	37163.384	10.8	3.505	-0.186
8215	37171.802	15.1	3.458	0.490
8216	37178.203	11.7	3.151	0.064
8217	37189.022	16.8	3.195	-0.376
8218	37191.739	8.0	3.353	-0.456
8219	37193.815	21.6	3.360	-0.455
8220	37199.911	22.2	3.000	-0.307
8221	37201.059	23.0	2.881	-0.268
8222	37201.704	5.1	2.810	-0.320
8223	37202.519	14.8	2.871	-0.447
8224	37205.088	18.8	2.979	-0.621
8225	37207.991	17.6	3.050	-0.590
8226	37208.697	18.8	2.829	-0.521
8227	37211.761	18.2	3.484	-0.546
8228	37213.767	7.7	3.464	0.370
8229	37218.766	13.1	2.954	0.551
8230	37220.216	16.8	2.866	0.747
8231	37228.875	25.6	3.109	0.253
8232	37230.865	9.7	2.945	0.351
8233	37235.269	15.6	2.747	0.198
8234	37235.707	11.1	2.800	0.364
8235	37236.094	19.1	2.623	0.220
8236	37240.421	11.9	2.406	-0.014
8237	37253.409	18.5	2.463	0.029
8238	37254.057	24.7	2.361	0.003
8239	37258.784	10.0	2.366	-0.071
8240	37264.072	13.7	2.586	-0.104
8241	37271.935	23.9	2.179	-0.271
8242	37296.205	19.6	2.387	0.104
8243	37296.790	10.0	2.339	0.030
8244	37297.898	16.8	2.417	0.064
8245	37303.192	21.0	2.259	-0.182
8246	37311.959	16.5	2.309	-0.165
8247	37317.311	21.6	2.294	0.029
8248	37318.622	16.2	2.294	-0.059
8249	37330.460	27.9	1.703	0.243
8250	37333.449	25.6	1.854	0.255
8251	37344.736	30.7	1.814	0.066
8252	37348.256	19.6	1.671	0.360
8253	37352.016	34.1	1.724	0.419
8254	37367.269	33.6	1.729	0.313
8255	37368.818	24.7	1.518	0.259
8256	37373.266	25.3	1.558	0.395
8257	37373.446	24.2	1.513	0.397
8258	37383.275	31.9	1.955	0.126
8259	37398.224	21.9	2.508	0.277
8260	37400.926	19.3	2.586	-0.014
8261	37414.150	25.3	2.733	-0.236
8262	37417.992	19.9	2.521	0.381
8263	37418.748	18.2	2.618	0.139
8264	37424.420	7.1	3.134	0.040
8265	37427.416	10.5	2.983	0.141
8266	37432.698	19.6	3.243	0.104
8267	37434.150	13.1	3.569	0.007
8268	37454.330	8.5	3.225	-0.253
8269	37463.741	16.5	3.399	-0.507
8270	37482.655	10.5	3.527	-0.667
8271	37485.333	16.8	3.287	-0.424
8272	37493.883	10.8	2.983	-0.360
8273	37497.951	17.9	3.278	-0.600
8274	37498.978	24.7	3.107	-0.593
8275	37501.732	25.3	2.933	-0.277
8276	37510.819	12.8	2.766	0.402
8277	37515.171	17.1	3.135	-0.056
8278	37516.081	15.9	3.207	0.052
8279	37525.366	27.9	3.196	-0.255
8280	37536.831	12.5	2.876	-0.345
8281	37548.686	11.4	3.004	-0.153
8282	37553.974	26.5	3.025	-0.007
8283	37554.040	17.4	3.029	-0.012
8284	37563.563	17.1	2.950	-0.109
8285	37564.847	14.8	2.991	-0.245
8286	37566.898	12.2	3.116	-0.254
8287	37569.077	15.9	3.448	0.192
8288	37587.088	25.6	2.714	0.177
8289	37597.361	10.5	3.023	-0.463
8290	37597.675	18.5	2.895	-0.343
8291	37609.411	16.8	3.056	-0.514
8292	37621.552	13.7	3.014	0.029
8293	37623.959	19.9	3.119	-0.138
8294	37626.874	7.1	3.442	-0.164
8295	37629.642	10.2	3.077	-0.248
8296	37632.541	13.9	2.487	-0.141
8297	37635.636	14.2	2.848	0.694
8298	37643.640	11.4	3.365	0.694
8299	37649.527	15.1	2.664	-0.474
8300	37650.245	16.2	2.673	-0.561
8301	37651.485	9.4	2.578	-0.225
8302	37658.240	6.5	2.741	0.097
8303	37663.005	22.8	2.439	0.196
8304	37667.598	11.7	2.448	-0.077
8305	37667.831	19.9	2.461	-0.120
8306	37671.737	18.2	2.676	-0.201
8307	37684.637	14.5	3.625	0.064
8308	37687.626	23.3	3.859	-0.004
8309	37691.978	11.7	3.296	-0.177
8310	37694.449	17.6	3.434	0.099
8311	37695.342	21.6	3.182	0.058
8312	37696.189	21.6	3.201	-0.286
8313	37705.425	18.8	3.194	-0.182
8314	37707.971	14.2	3.033	-0.198
8315	37709.764	22.8	2.720	-0.046
8316	37712.685	20.8	2.533	-0.345
8317	37715.436	19.3	3.021	-0.385
8318	37727.405	11.4	3.712	-0.253
8319	37727.972	12.5	3.667	-0.423
8320	37740.277	13.9	3.889	-0.736
8321	37754.757	11.1	3.734	0.168
8322	37765.274	8.2	3.541	-0.250
8323	37766.759	13.7	3.658	-0.151
8324	37776.909	10.5	3.444	-0.160
8325	37779.561	17.1	3.541	-0.397
8326	37787.943	8.0	4.127	0.247
8327	37790.911	17.9	3.339	-0.121
8328	37794.398	15.6	3.195	0.575
8329	37805.692	10.8	3.281	0.510
8330	37807.581	15.1	3.195	0.250
8331	37810.333	17.9	2.359	-1.062
8332	37814.049	16.5	2.931	-0.301
8333	37814.517	15.6	3.193	-0.206
8334	37815.143	14.8	3.306	0.286
8335	37817.125	17.1	2.997	-0.524
8336	37819.428	15.9	3.362	-0.116
8337	37821.504	11.1	2.812	-0.026
8338	37826.731	13.7	3.267	-0.773
8339	37834.958	16.5	3.353	-0.099
8340	37846.356	16.2	3.464	-0.312
8341	37851.866	12.2	3.210	-0.329
8342	37869.638	24.2	2.714	0.070
8343	37905.684	18.2	3.230	-0.006
8344	37907.384	17.9	3.257	-0.063
8345	37927.225	21.6	2.896	0.241
8346	37940.183	19.3	2.995	-0.057
8347	37941.818	18.2	2.876	-0.291
8348	37944.349	15.9	3.204	-0.415
8349	37947.169	23.0	3.253	-0.326
8350	37952.071	11.1	3.191	0.031
8351	37952.252	17.1	3.250	0.143
8352	37956.201	15.4	3.159	-0.595
8353	37966.722	16.5	2.927	-0.188
8354	37975.655	12.2	3.190	-0.687
8355	37977.016	25.3	3.215	-0.541
8356	37989.978	19.6	2.684	0.115
8357	37994.619	8.0	2.864	-0.341
8358	37995.195	17.4	3.044	-0.194
8359	38017.965	11.1	2.482	-0.043
8360	38018.829	13.1	2.572	0.141
8361	38020.103	13.4	2.793	0.100
8362	38022.252	13.7	2.926	-0.202
8363	38026.824	14.8	3.095	0.164
8364	38028.254	24.2	3.123	-0.009
8365	38031.474	14.8	2.996	-0.017
8366	38036.186	13.1	2.957	-0.116
8367	38036.906	17.1	3.077	-0.199
8368	38039.098	22.5	2.979	0.047
8369	38040.374	15.9	2.721	-0.012
8370	38049.154	8.8	2.658	0.276
8371	38063.797	15.1	2.982	0.119
8372	38083.085	16.2	2.988	0.114
8373	38085.295	15.9	3.001	0.134
8374	38086.100	15.6	2.989	0.044
8375	38086.399	17.1	2.962	0.015
8376	38086.746	17.9	2.901	-0.037
8377	38090.507	26.5	2.732	-0.189
8378	38104.332	26.2	2.235	0.297
8379	38109.833	14.8	2.361	0.008
8380	38112.618	31.6	2.347	-0.186
8381	38116.188	18.8	2.436	0.368
8382	38117.894	7.1	2.348	0.420
8383	38120.068	21.0	2.410	0.090
8384	38125.655	25.6	2.800	0.458
8385	38129.767	16.2	2.684	-0.127
8386	38165.409	25.0	2.269	-0.047
8387	38168.518	13.4	2.361	-0.026
8388	38169.601	19.3	2.329	0.150
8389	38176.696	21.9	2.387	0.361
8390	38208.332	24.7	2.291	0.350
8391	38215.369	22.2	2.355	0.097
8392	38219.641	31.9	2.223	0.573
8393	38221.141	21.9	2.280	0.532
8394	38225.003	17.6	2.444	0.126
8395	38227.846	23.6	2.214	0.414
8396	38228.654	14.2	2.127	0.464
8397	38231.127	20.2	1.902	0.362
8398	38236.129	26.7	1.867	0.180
8399	38255.376	27.0	1.787	0.203
8400	38261.727	3.1	1.985	0.284
8401	38269.663	24.7	1.989	-0.059
8402	38274.348	22.5	2.028	0.223
8403	38284.535	44.7	1.799	-0.054
8404	38287.415	26.2	1.593	-0.162
8405	38289.132	17.4	1.857	0.410
8406	38294.876	22.5	2.309	0.807
8407	38298.605	26.7	2.187	0.337
8408	38305.396	25.0	1.916	0.376
8409	38313.726	27.6	1.797	1.052
8410	38322.678	29.3	1.718	0.722
8411	38330.507	18.2	2.096	0.516
8412	38332.449	12.8	1.944	0.347
8413	38347.000	34.1	1.811	0.326
8414	38354.140	27.3	1.626	0.592
8415	38360.547	28.4	1.399	0.681
8416	38387.034	14.8	2.663	0.535
8417	38388.095	11.9	2.800	0.514
8418	38393.057	19.3	2.298	0.960
8419	38393.664	22.5	2.302	1.128
8420	38451.184	14.2	2.588	0.689
8421	38452.032	3.4	2.222	0.521
8422	38453.543	19.3	1.999	-0.480
8423	38457.883	20.8	2.314	-0.658
8424	38461.630	23.0	2.462	-0.431
8425	38463.705	9.4	2.396	-0.346
8426	38470.065	17.1	2.208	0.086
8427	38474.285	24.7	2.393	0.366
8428	38480.519	16.2	2.568	-0.253
8429	38484.466	13.1	2.456	-0.262
8430	38484.703	22.2	2.486	-0.282
8431	38485.484	32.1	2.418	-0.313
8432	38485.987	21.0	2.391	-0.286
8433	38493.018	21.0	2.819	-0.035
8434	38497.431	23.0	2.648	-0.025
8435	38501.546	19.6	2.506	-0.237
8436	38503.481	19.6	2.581	-0.292
8437	38504.325	17.9	2.569	-0.143
8438	38509.540	25.9	2.518	0.069
8439	38523.897	25.0	2.173	0.224
8440	38529.277	32.7	2.123	-0.259
8441	38533.935	17.6	2.022	-0.147
8442	38539.791	32.1	2.314	-0.138
8443	38540.445	28.4	2.183	-0.061
8444	38545.905	23.6	2.259	-0.222
8445	38550.032	17.4	2.061	-0.140
8446	38551.770	21.6	2.050	-0.094
8447	38568.329	38.1	1.734	0.036
8448	38577.084	32.4	1.690	0.203
8449	38578.665	25.6	1.677	0.564
8450	38585.174	29.9	1.655	0.473
8451	38607.051	24.2	1.639	0.294
8452	38623.279	48.9	1.554	0.284
8453	38629.579	8.5	2.057	0.241
8454	38634.500	29.6	1.769	0.317
8455	38650.734	12.8	2.173	0.333
8456	38655.661	19.1	2.224	0.135
8457	38656.091	24.2	2.262	0.081
8458	38663.306	11.1	2.469	0.092
8459	38668.486	15.6	2.195	-0.112
8460	38692.147	9.4	2.831	0.011
8461	38692.894	27.9	2.994	-0.111
8462	38701.052	13.1	2.713	0.137
8463	38704.217	23.9	2.298	0.119
8464	38706.537	26.7	2.261	0.358
8465	38750.671	22.5	2.180	0.044
8466	38762.890	14.2	2.765	-0.215
8467	38762.996	26.2	2.789	-0.170
8468	38766.266	22.8	2.720	-0.199
8469	38768.109	25.0	2.717	-0.150
8470	38770.889	11.9	2.629	-0.167
8471	38781.011	23.0	2.849	-0.198
8472	38782.033	25.0	2.945	-0.169
8473	38783.605	13.9	2.999	-0.180
8474	38785.561	18.2	2.827	-0.208
8475	38796.982	16.5	2.878	0.009
8476	38801.045	24.5	2.429	-0.274
8477	38802.949	24.5	2.514	-0.365
8478	38834.039	25.6	2.423	-0.474
8479	38836.449	16.2	2.410	-0.573
8480	38842.160	21.0	2.505	-0.286
8481	38853.248	22.2	2.403	-0.448
8482	38854.009	17.1	2.468	-0.339
8483	38858.253	11.1	2.431	-0.289
8484	38871.620	18.5	2.652	0.016
8485	38872.147	16.8	2.685	0.093
8486	38873.032	21.3	2.569	0.034
8487	38884.377	13.9	2.575	0.198
8488	38891.499	39.5	1.895	0.127
8489	38901.916	12.8	2.320	-0.311
8490	38902.373	4.6	2.360	-0.382
8491	38912.939	12.2	2.619	-0.120
8492	38913.490	21.0	2.567	-0.198
8493	38914.000	19.1	2.506	-0.198
8494	38916.348	23.0	2.438	-0.209
8495	38920.251	15.1	2.647	-0.098
8496	38924.735	22.2	2.665	0.215
8497	38935.145	13.9	2.677	-0.380
8498	38940.924	27.3	2.135	-0.583
8499	38948.976	18.5	2.665	0.097
8500	38951.615	23.3	2.607	0.223
8501	38951.738	23.0	2.602	0.198
8502	38956.570	22.8	3.089	0.056
8503	38957.430	15.6	3.010	0.222
8504	38962.787	18.2	2.803	0.197
8505	38963.164	15.9	2.745	0.209
8506	38979.760	15.1	2.781	-0.228
8507	38988.837	21.0	3.011	-0.649
8508	38989.212	19.3	2.956	-0.577
8509	38992.794	23.0	2.731	-0.422
8510	38994.754	14.8	2.744	-0.499
8511	38995.325	19.1	2.746	-0.478
8512	39000.650	22.5	2.778	0.183
8513	39000.857	15.4	2.733	0.121
8514	39001.530	13.9	2.599	0.053
8515	39001.738	15.1	2.523	0.022
8516	39012.600	22.2	2.578	0.117
8517	39013.295	21.3	2.596	0.186
8518	39015.105	8.5	2.767	-0.123
8519	39020.967	24.5	2.724	0.299
8520	39023.927	22.8	2.464	0.005
8521	39024.034	10.2	2.398	-0.068
8522	39025.432	22.5	2.419	0.120
8523	39030.098	32.4	2.346	-0.046
8524	39034.151	14.5	2.214	0.074
8525	39049.060	13.4	3.004	-0.393
8526	39052.916	17.4	2.888	-0.263
8527	39055.549	21.3	2.675	0.018
8528	39067.901	15.4	2.826	-0.054
8529	39073.327	12.2	3.049	-0.016
8530	39078.505	15.4	2.550	0.217
8531	39081.120	12.5	2.641	0.143
8532	39082.561	19.3	2.675	0.201
8533	39087.162	20.8	2.497	0.015
8534	39088.351	14.5	2.477	0.141
8535	39095.209	14.5	2.200	0.147
8536	39098.161	18.5	2.480	-0.036
8537	39107.163	25.0	2.324	-0.000
8538	39112.411	23.6	2.136	0.044
8539	39116.272	24.2	2.164	0.204
8540	39134.702	22.2	1.921	0.126
8541	39143.335	30.4	2.043	0.208
8542	39155.604	33.8	1.114	0.423
8543	39158.267	14.2	2.050	0.684
8544	39166.968	29.3	1.971	0.181
8545	39167.010	26.5	1.958	-0.036
8546	39205.050	18.2	2.790	-0.201
8547	39210.650	13.4	2.945	-0.152
8548	39210.784	23.0	2.951	-0.240
8549	39211.971	17.1	2.980	-0.160
8550	39217.483	19.3	2.816	0.041
8551	39221.251	8.0	2.871	0.009
8552	39241.823	27.6	2.522	-0.239
8553	39242.402	14.8	2.505	-0.091
8554	39246.199	20.5	2.296	-0.386
8555	39246.427	19.1	2.298	-0.314
8556	39249.740	17.1	2.372	-0.386
8557	39257.296	27.9	2.312	-0.463
8558	39258.757	17.9	2.065	-0.375
8559	39261.469	20.5	2.314	-0.381
8560	39274.971	21.6	2.365	0.035
8561	39275.928	21.0	2.256	0.098
8562	39278.227	25.9	2.174	-0.082
8563	39279.825	26.5	2.187	-0.136
8564	39281.832	24.5	2.383	-0.061
8565	39295.434	14.2	2.425	-0.377
8566	39295.574	28.7	2.484	-0.334
8567	39312.794	22.2	3.039	0.077
8568	39314.871	17.4	2.882	0.158
8569	39317.923	16.5	2.747	0.230
8570	39327.896	15.9	2.646	0.009
8571	39342.828	26.7	2.628	0.172
8572	39344.532	17.4	2.753	-0.089
8573	39349.995	24.2	2.707	0.030
8574	39352.817	13.7	2.822	-0.364
8575	39356.373	14.8	3.044	-0.363
8576	39364.763	15.6	3.557	-0.283
8577	39371.171	10.8	3.131	-0.401
8578	39378.915	22.5	2.811	-0.442
8579	39383.876	29.9	2.085	-0.303
8580	39386.779	15.9	2.302	-0.329
8581	39388.145	23.6	2.190	-0.189
8582	39389.974	25.3	2.084	-0.013
8583	39392.385	22.5	2.083	-0.409
8584	39394.565	17.9	2.427	-0.202
8585	39396.457	17.6	2.322	-0.388
8586	39397.038	21.3	2.254	-0.403
8587	39413.646	31.6	1.966	0.790
8588	39420.412	33.8	1.520	0.888
8589	39450.947	22.8	2.289	-0.125
8590	39454.839	17.9	2.420	0.249
8591	39456.549	17.4	2.349	0.146
8592	39473.224	11.7	2.375	0.024
8593	39473.258	19.9	2.377	0.035
8594	39473.443	24.2	2.347	0.034
8595	39479.199	10.5	3.204	-0.472
8596	39479.479	23.6	3.130	-0.493
8597	39484.049	8.8	3.079	-0.296
8598	39484.685	8.2	2.984	-0.687
8599	39493.580	17.4	3.013	-0.143
8600	39497.873	17.9	2.773	-0.260
8601	39500.120	13.9	2.548	0.038
8602	39501.058	9.4	2.651	0.304
8603	39502.076	14.5	2.612	0.252
8604	39513.274	20.2	2.917	0.189
8605	39520.656	13.4	2.842	-0.053
8606	39522.306	14.5	3.106	0.141
8607	39525.190	15.1	3.115	0.167
8608	39528.663	10.8	3.166	0.413
8609	39530.367	12.2	3.017	0.430
8610	39530.459	9.4	2.986	0.398
8611	39530.831	26.5	2.914	0.442
8612	39539.608	13.7	2.485	-0.471
8613	39560.767	17.1	2.682	-0.209
8614	39566.575	17.4	2.432	-0.552
8615	39569.843	14.8	2.180	-0.216
8616	39570.715	19.3	2.238	-0.143
8617	39573.240	11.1	2.654	0.462
8618	39576.792	12.2	2.977	0.023
8619	39585.029	27.9	2.238	-0.318
8620	39585.267	20.8	2.195	-0.300
8621	39585.901	30.7	2.103	0.033
8622	39586.402	24.2	2.264	0.337
8623	39591.154	15.1	3.118	-0.256
8624	39593.537	21.3	3.185	-0.288
8625	39594.741	19.9	3.352	-0.038
8626	39603.398	16.5	3.461	-0.355
8627	39604.814	13.1	3.442	-0.208
8628	39605.181	15.1	3.393	-0.280
8629	39609.778	10.8	3.089	-0.389
8630	39614.398	14.2	3.442	-0.076
8631	39615.434	12.2	3.403	-0.173
8632	39619.664	13.1	3.354	0.047
8633	39622.333	13.9	3.221	-0.121
8634	39624.846	8.0	3.089	0.037
8635	39630.382	8.8	2.957	0.015
8636	39631.569	14.5	3.446	-0.312
8637	39637.034	12.5	3.811	-0.871
8638	39639.520	15.1	3.935	-0.027
8639	39639.929	12.5	3.966	-0.270
8640	39640.144	11.4	3.952	-0.283
8641	39640.217	13.1	3.928	-0.246
8642	39640.317	13.9	3.946	-0.317
8643	39644.405	10.0	3.536	0.471
8644	39645.279	8.0	3.564	0.129
8645	39646.305	19.1	3.528	0.138
8646	39654.857	14.8	3.834	-0.176
8647	39658.604	11.9	3.778	-0.429
8648	39668.440	9.7	3.731	-0.408
8649	39672.150	17.1	3.441	-0.142
8650	39675.427	20.8	3.258	0.015
8651	39676.799	18.2	3.618	0.155
8652	39677.413	11.1	3.656	0.255
8653	39679.068	22.8	3.554	0.131
8654	39680.192	15.6	3.418	0.062
8655	39682.849	14.2	3.151	-0.052
8656	39686.276	21.0	3.384	-0.519
8657	39693.957	8.5	3.673	-0.470
8658	39696.588	14.5	3.629	-0.540
8659	39703.895	16.2	3.539	-0.204
8660	39706.010	13.4	3.427	-0.166
8661	39711.171	17.1	3.300	0.067
8662	39717.609	13.9	3.248	-0.070
8663	39717.824	9.1	3.334	0.004
8664	39725.006	14.5	3.067	-0.213
8665	39726.487	10.5	3.049	4.899
8666	39727.063	16.2	3.103	-0.426
8667	39728.996	16.2	3.059	-0.270
8668	39745.446	16.8	2.910	0.142
8669	39751.345	21.0	2.935	0.127
8670	39754.143	22.5	2.904	0.329
8671	39754.206	14.2	2.948	0.348
8672	39756.058	17.4	2.599	0.426
8673	39756.818	16.2	2.654	0.615
8674	39759.102	16.8	2.453	0.558
8675	39762.590	17.1	2.621	0.085
8676	39765.303	24.2	2.469	0.324
8677	39766.050	25.6	2.420	0.473
8678	39775.294	17.9	2.402	-0.107
8679	39777.912	22.5	2.454	0.067
8680	39780.748	21.9	2.433	0.225
8681	39782.128	26.2	2.478	0.009
8682	39783.265	17.9	2.495	-0.101
8683	39786.364	13.4	2.783	0.103
8684	39794.169	20.5	2.724	0.366
8685	39796.430	20.8	2.524	0.099
8686	39797.038	15.1	2.441	0.151
8687	39805.180	18.2	3.142	-0.035
8688	39807.986	9.7	2.887	-0.064
8689	39823.516	24.7	2.868	0.171
8690	39827.579	14.8	2.886	0.254
8691	39831.039	21.3	3.102	-0.067
8692	39848.386	18.2	3.464	-0.116
8693	39857.370	10.2	3.250	0.373
8694	39865.170	9.7	3.096	-0.510
8695	39869.654	10.8	3.353	0.265
8696	39871.319	19.1	3.177	0.423
8697	39877.227	19.1	3.300	0.130
8698	39878.212	25.3	3.048	0.075
8699	39879.313	16.8	2.789	-0.133
8700	39884.041	18.8	3.111	-0.281
8701	39896.285	15.4	3.274	0.245
8702	39898.417	14.5	3.292	-0.086
8703	39899.817	9.4	3.345	-0.116
8704	39900.449	15.4	3.436	-0.107
8705	39900.999	16.5	3.428	-0.205
8706	39907.678	18.5	3.379	-0.234
8707	39913.501	18.2	3.456	-0.191
8708	39914.951	9.7	3.350	-0.167
8709	39914.991	22.2	3.339	-0.150
8710	39924.969	13.4	3.095	0.092
8711	39925.460	12.2	3.082	0.163
8712	39929.389	18.2	2.810	0.133
8713	39931.013	23.6	2.703	0.339
8714	39932.174	22.2	2.677	0.242
8715	39933.760	26.2	2.638	0.170
8716	39935.133	20.2	2.703	0.111
8717	39935.508	18.2	2.782	0.118
8718	39946.320	4.8	3.335	0.178
8719	39956.382	15.4	3.075	0.113
8720	39957.832	19.6	3.192	0.221
8721	39960.784	15.9	3.208	0.166
8722	39964.709	14.5	3.288	0.051
8723	39965.223	21.3	3.225	-0.030
8724	39966.431	4.0	3.024	-0.035
8725	39969.753	13.7	2.971	0.136
8726	39976.274	26.2	2.984	0.007
8727	39976.341	13.4	2.970	-0.113
8728	39977.724	16.5	3.017	0.026
8729	39980.853	23.6	2.971	0.013
8730	39984.099	14.5	2.746	-0.065
8731	39997.557	18.2	2.930	0.089
8732	39998.766	7.7	2.826	0.167
8733	40000.074	14.2	2.749	0.110
8734	40002.057	22.8	2.558	0.142
8735	40005.768	19.9	3.133	-0.217
8736	40005.801	17.9	3.118	-0.239
8737	40010.183	14.5	2.505	-0.036
8738	40012.107	19.9	2.548	-0.009
8739	40013.679	19.3	2.686	-0.041
8740	40014.015	8.5	2.653	-0.130
8741	40016.394	11.7	2.848	-0.145
8742	40016.446	20.8	2.812	-0.215
8743	40019.074	12.5	2.815	-0.094
8744	40028.812	8.5	2.454	-0.007
8745	40029.301	26.7	2.449	-0.064
8746	40031.764	23.0	2.497	-0.041
8747	40035.839	18.8	2.348	-0.054
8748	40043.909	13.7	2.161	-0.228
8749	40046.357	14.5	2.301	-0.222
8750	40048.302	19.9	2.517	0.452
8751	40049.023	15.6	2.677	0.112
8752	40058.321	26.7	2.396	-0.013
8753	40062.839	27.0	2.247	-0.018
8754	40063.060	18.8	2.302	-0.168
8755	40067.521	15.9	2.130	0.110
8756	40071.927	17.6	2.614	-0.091
8757	40073.378	16.5	2.469	0.197
8758	40075.102	11.4	2.765	0.043
8759	40079.385	24.5	2.560	0.269
8760	40079.551	26.5	2.504	0.219
8761	40086.518	22.8	2.429	0.165
8762	40095.949	6.3	2.314	0.139
8763	40096.046	27.3	2.207	0.208
8764	40096.079	24.5	2.200	0.163
8765	40098.037	25.6	2.056	0.116
8766	40100.678	21.3	1.998	0.142
8767	40101.024	12.5	2.008	0.256
8768	40102.449	19.1	2.061	0.351
8769	40106.051	11.7	2.687	0.191
8770	40111.431	10.0	2.660	0.105
8771	40111.551	17.6	2.623	0.106
8772	40115.962	21.9	2.676	0.002
8773	40128.298	8.8	3.270	0.032
8774	40130.213	18.5	2.565	0.505
8775	40130.271	8.2	2.589	0.496
8776	40131.096	20.5	2.483	0.566
8777	40136.736	17.1	3.327	0.010
8778	40139.640	18.2	3.271	-0.010
8779	40140.874	8.2	3.457	0.219
8780	40141.699	15.4	3.496	0.052
8781	40142.144	20.2	3.574	-0.029
8782	40144.627	14.8	3.667	0.183
8783	40144.908	14.8	3.722	0.370
8784	40145.838	13.7	3.798	0.139
8785	40146.706	10.5	3.622	0.045
8786	40152.803	10.8	3.518	0.158
8787	40154.164	20.2	3.521	0.240
8788	40159.065	15.1	3.604	-0.028
8789	40160.290	14.5	3.683	-0.246
8790	40162.651	11.7	3.854	-0.432
8791	40163.656	15.9	3.518	-0.450
8792	40170.744	17.6	3.597	-0.256
8793	40170.792	15.1	3.540	-0.100
8794	40171.036	8.5	3.449	-0.060
8795	40174.003	23.9	2.818	-0.237
8796	40181.471	11.1	3.832	-0.064
8797	40182.102	17.6	3.833	0.121
8798	40189.176	8.8	3.525	0.217
8799	40191.781	16.2	3.495	0.403
8800	40195.171	12.8	3.765	-0.224
8801	40197.884	10.2	3.671	-0.069
8802	40198.240	6.5	3.577	0.039
8803	40204.208	18.2	3.810	-0.158
8804	40204.266	16.5	3.814	-0.139
8805	40204.996	11.4	3.851	-0.156
8806	40206.375	4.3	3.738	-0.124
8807	40208.517	15.9	3.867	-0.295
8808	40210.634	19.3	3.985	-0.256
8809	40213.610	7.4	3.945	-0.114
8810	40213.691	16.8	3.972	-0.100
8811	40214.898	29.6	3.962	-0.241
8812	40215.585	10.8	3.877	-0.235
8813	40215.855	10.5	3.879	-0.238
8814	40219.284	14.8	3.814	-0.369
8815	40220.858	13.9	3.922	-0.565
8816	40221.423	16.5	3.834	-0.411
8817	40224.100	10.5	3.667	0.160
8818	40227.936	20.8	3.056	0.418
8819	40230.363	16.8	3.057	-0.094
8820	40232.571	13.9	3.278	-0.160
8821	40233.279	14.5	3.214	-0.176
8822	40233.544	10.2	3.210	-0.232
8823	40236.825	11.7	3.226	-0.109
8824	40238.704	18.2	3.320	-0.310
8825	40239.572	13.4	3.343	-0.369
8826	40244.013	9.4	3.383	-0.111
8827	40245.741	8.2	3.336	-0.241
8828	40246.108	12.5	3.453	-0.288
8829	40247.693	11.9	3.601	-0.245
8830	40250.625	17.4	3.371	-0.298
8831	40252.672	10.2	3.579	-0.216
8832	40254.438	11.4	3.327	0.039
8833	40255.978	21.6	3.577	-0.006
8834	40257.532	14.8	3.718	-0.199
8835	40258.182	20.5	3.629	-0.217
8836	40261.003	9.7	3.438	-0.129
8837	40265.853	13.9	3.563	-0.071
8838	40267.263	21.3	3.533	-0.113
8839	40268.590	12.5	3.528	-0.198
8840	40270.366	6.8	3.726	-0.085
8841	40271.535	7.7	3.679	-0.227
8842	40273.829	7.7	3.781	-0.560
8843	40276.742	10.0	3.291	0.124
8844	40277.687	19.3	3.319	0.042
8845	40277.819	12.2	3.399	0.027
8846	40278.082	17.1	3.468	-0.013
8847	40278.186	13.7	3.465	-0.002
8848	40278.239	17.1	3.453	-0.102
8849	40279.232	4.6	3.485	-0.226
8850	40282.274	11.9	3.778	-0.066
8851	40282.800	15.1	3.767	-0.174
8852	40283.538	16.8	3.831	-0.002
8853	40286.080	8.5	3.916	0.211
8854	40286.740	12.2	3.769	0.300
8855	40287.387	16.5	3.606	0.166
8856	40288.722	10.0	3.273	0.133
8857	40291.075	10.5	3.710	-0.114
8858	40291.448	14.8	3.748	0.057
8859	40292.058	15.4	3.736	-0.098
