DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
12:26:35
-2050.000 mm;0.000 mm;275.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
145	810.739	14.8	4.145	-0.174
146	814.291	12.2	4.400	-0.462
147	817.936	13.7	4.084	0.026
148	820.499	13.9	3.996	0.032
149	820.887	17.4	3.965	-0.122
150	831.766	18.2	4.260	-0.101
151	831.807	13.7	4.248	-0.087
152	836.223	11.9	4.291	-0.274
153	839.562	10.5	4.182	-0.488
154	847.994	8.2	4.348	-0.311
155	849.613	10.5	4.386	-0.174
156	850.590	10.8	4.427	0.026
157	852.145	7.7	4.278	-0.193
158	853.792	13.7	4.325	-0.256
159	858.284	11.4	4.576	-0.294
160	862.229	10.5	4.353	-0.428
161	866.022	8.5	4.588	-0.432
162	871.672	7.1	4.301	-0.351
163	871.840	12.2	4.377	-0.180
164	874.888	8.5	4.413	-0.279
165	880.623	11.4	4.289	-0.532
166	883.457	14.2	4.261	-0.557
167	890.780	13.7	4.187	-0.540
168	895.741	9.4	4.415	-0.222
169	900.893	8.8	4.477	-0.277
170	902.073	15.9	4.437	-0.217
171	908.585	8.5	4.473	-0.102
172	908.988	14.2	4.451	-0.504
173	909.070	14.2	4.457	-0.439
174	909.344	8.0	4.625	-0.447
175	910.332	12.5	4.479	-0.430
176	922.638	10.0	4.138	-0.202
177	926.432	15.6	4.063	-0.275
178	928.459	8.0	4.171	-0.117
179	935.543	12.8	4.251	-0.389
180	937.452	13.1	4.126	-0.325
181	949.163	9.4	3.893	-0.312
182	949.598	12.5	3.925	-0.045
183	950.763	17.6	3.823	0.137
184	961.420	24.7	3.227	0.079
185	969.902	16.2	3.820	-0.105
186	970.420	15.6	3.879	-0.142
187	970.844	13.1	3.888	-0.191
188	980.485	19.1	3.956	-0.204
189	983.507	12.2	3.927	-0.252
190	997.557	9.7	3.881	-0.336
191	998.620	15.9	3.877	-0.422
192	1000.543	11.4	3.950	-0.348
193	1005.594	21.3	4.169	-0.126
194	1007.487	8.8	3.923	-0.193
195	1012.253	17.4	4.227	-0.108
196	1012.273	15.1	4.125	-0.145
197	1013.966	11.1	4.182	-0.122
198	1015.338	14.8	4.042	-0.114
199	1018.179	21.3	4.227	-0.365
200	1021.098	18.5	4.059	-0.016
201	1022.270	9.7	4.029	0.174
202	1035.380	10.0	4.601	-0.424
203	1036.384	9.4	4.556	-0.230
204	1038.093	17.1	4.331	-0.310
205	1041.344	15.1	4.213	-0.306
206	1043.323	12.2	4.338	-0.311
207	1046.686	6.5	4.232	-0.433
208	1064.188	12.8	4.021	-0.623
209	1067.391	10.2	3.995	-0.387
210	1072.050	17.9	4.081	-0.315
211	1075.819	8.5	4.451	-0.728
212	1084.926	11.4	4.424	-0.541
213	1085.475	11.4	4.427	-0.539
214	1090.862	8.5	4.464	-0.473
215	1093.762	15.9	4.646	-0.639
216	1094.887	8.8	4.658	-0.456
217	1096.697	4.6	4.404	-0.602
218	1098.080	8.5	4.393	-0.749
219	1107.414	13.9	4.413	-0.515
220	1109.116	12.5	4.184	-0.363
221	1116.220	7.4	4.145	-0.309
222	1116.587	11.4	4.323	-0.362
223	1124.157	11.4	4.530	-0.409
224	1125.521	12.2	4.464	-0.451
225	1131.860	11.7	4.265	-0.141
226	1135.781	17.9	4.481	-0.161
227	1139.235	16.8	4.374	-0.095
228	1140.593	7.4	4.283	-0.059
229	1141.997	12.2	4.279	-0.128
230	1145.686	7.4	4.370	-0.031
231	1151.737	13.7	4.350	-0.102
232	1152.945	8.5	4.288	-0.188
233	1158.084	16.5	3.949	-0.196
234	1161.320	17.6	3.978	-0.284
235	1168.970	15.4	4.130	-0.448
236	1172.757	10.2	4.262	-0.244
237	1176.065	11.1	4.123	-0.432
238	1178.224	9.4	4.173	-0.316
239	1181.999	13.9	4.184	-0.236
240	1184.758	12.2	4.134	-0.290
241	1193.935	15.6	4.148	0.013
242	1195.094	17.6	3.929	-0.160
243	1199.558	14.8	4.019	0.034
244	1201.600	16.8	3.828	0.153
245	1202.446	13.9	3.692	0.220
246	1202.646	13.7	3.667	0.232
247	1204.380	12.5	3.951	-0.135
248	1209.086	13.9	3.856	0.028
249	1209.742	14.8	3.853	-0.168
250	1219.678	8.8	3.916	-0.235
251	1221.063	8.8	3.807	0.052
252	1223.692	8.2	3.974	0.203
253	1223.862	6.5	3.837	0.247
254	1236.277	10.5	3.886	0.521
255	1242.624	16.5	3.587	0.106
256	1251.415	14.2	3.874	-0.463
257	1253.483	16.2	3.838	-0.241
258	1255.713	10.2	3.662	-0.083
259	1257.016	15.4	3.733	-0.124
260	1258.363	11.4	3.619	-0.082
261	1259.384	6.8	3.732	0.044
262	1259.497	16.2	3.679	0.002
263	1262.074	13.1	3.977	-0.319
264	1266.219	14.8	3.974	-0.313
265	1270.153	12.8	3.864	-0.573
266	1273.750	9.7	3.673	-0.587
267	1275.354	14.5	3.803	-0.532
268	1278.942	19.1	3.857	-0.523
269	1283.218	11.1	3.827	-0.413
270	1284.741	16.8	3.731	-0.290
271	1287.411	11.7	3.590	-0.325
272	1291.699	12.8	3.633	-0.207
273	1293.888	17.4	3.701	-0.452
274	1295.758	11.1	3.741	-0.383
275	1296.302	12.5	3.815	-0.544
276	1299.119	11.7	4.085	-0.322
277	1302.257	10.2	4.217	-0.478
278	1303.115	8.2	4.150	-0.320
279	1306.748	6.5	3.946	-0.371
280	1307.384	16.8	3.693	-0.196
281	1311.322	23.6	3.497	-0.644
282	1316.957	13.7	3.639	-0.384
283	1321.377	10.2	3.560	-0.177
284	1326.941	12.5	3.890	-0.261
285	1328.463	15.6	3.883	-0.146
286	1333.986	13.9	3.928	0.050
287	1339.956	15.9	4.037	0.425
288	1341.876	11.9	3.712	0.766
289	1349.134	10.0	3.627	0.892
290	1350.677	11.7	3.423	0.611
291	1350.711	13.1	3.474	0.618
292	1353.723	11.9	3.656	0.740
293	1353.735	9.7	3.613	0.720
294	1354.629	8.8	3.673	0.732
295	1356.152	20.8	3.449	0.622
296	1356.285	15.4	3.541	0.812
297	1359.064	20.8	3.436	0.515
298	1372.133	14.8	3.909	-0.107
299	1372.794	15.4	3.945	-0.076
300	1376.278	8.8	4.107	0.088
301	1385.408	17.1	3.693	-0.514
302	1387.090	14.5	3.795	-0.295
303	1394.258	11.7	3.630	-0.176
304	1395.481	13.4	3.695	-0.151
305	1397.634	17.1	3.616	-0.457
306	1401.254	16.8	3.574	-0.485
307	1406.244	19.3	3.791	-0.385
308	1411.437	9.7	3.747	-0.345
309	1421.700	16.5	3.842	-0.138
310	1424.869	16.8	3.756	-0.130
311	1428.510	11.7	3.731	-0.064
312	1428.630	16.8	3.739	-0.088
313	1429.615	5.7	3.684	0.060
314	1431.274	12.2	3.546	-0.157
315	1437.650	10.0	3.577	-0.146
316	1442.547	10.5	3.626	-0.100
317	1446.620	18.8	3.677	-0.085
318	1452.972	13.7	3.597	-0.241
319	1457.682	15.6	3.457	-0.578
320	1464.841	16.2	3.584	-0.325
321	1472.320	17.6	3.797	-0.159
322	1477.413	15.9	3.588	-0.273
323	1480.608	9.7	3.534	-0.234
324	1493.684	13.7	3.444	0.059
325	1498.645	12.2	3.418	-0.007
326	1510.393	13.7	3.446	0.158
327	1518.313	13.1	3.354	-0.086
328	1522.194	19.6	3.564	-0.121
329	1532.264	15.9	3.363	-0.115
330	1535.171	21.0	3.398	-0.073
331	1535.625	7.1	3.313	0.011
332	1542.160	18.8	3.274	-0.157
333	1546.428	17.4	3.080	-0.244
334	1547.619	13.1	3.241	-0.162
335	1548.852	13.4	3.296	-0.138
336	1549.280	18.2	3.235	-0.169
337	1553.346	21.9	3.088	-0.184
338	1558.214	17.1	3.149	-0.330
339	1559.754	14.5	3.115	0.185
340	1560.463	8.0	3.172	0.034
341	1561.269	22.2	3.142	-0.181
342	1563.774	15.4	3.274	0.459
343	1567.981	15.4	3.118	0.350
344	1572.125	13.9	3.115	0.606
345	1572.308	22.5	3.088	0.597
346	1582.037	19.9	3.024	0.388
347	1583.564	14.2	3.006	0.524
348	1592.605	15.4	3.010	0.320
349	1598.492	17.9	2.890	0.182
350	1601.202	20.2	2.868	0.164
351	1601.257	8.0	3.010	0.124
352	1611.359	10.8	2.800	0.328
353	1617.261	18.8	3.010	0.168
354	1620.844	13.4	2.967	0.114
355	1622.533	21.3	2.996	0.030
356	1623.733	19.1	3.025	-0.064
357	1626.981	16.8	2.983	0.078
358	1635.805	10.0	2.749	-0.204
359	1641.658	13.9	3.177	-0.268
360	1643.632	6.5	3.131	-0.091
361	1648.862	22.2	3.149	-0.085
362	1649.923	18.5	3.251	-0.139
363	1652.807	13.9	3.340	-0.145
364	1655.302	18.8	3.267	-0.266
365	1655.974	18.8	3.322	-0.182
366	1657.415	18.2	3.424	-0.022
367	1658.179	11.4	3.422	0.056
368	1663.150	10.2	3.419	-0.296
369	1665.982	15.9	3.309	-0.430
370	1668.384	14.2	3.154	-0.387
371	1668.950	21.3	3.076	-0.436
372	1669.772	19.6	2.985	-0.364
373	1690.814	25.9	2.764	0.000
374	1704.049	20.2	2.437	0.737
375	1711.100	3.7	2.218	0.640
376	1713.426	30.4	2.321	0.600
377	1714.471	16.2	2.334	0.586
378	1715.641	13.1	2.491	0.505
379	1715.920	13.9	2.535	0.567
380	1718.384	14.8	2.660	0.737
381	1719.161	21.9	2.622	0.746
382	1720.965	10.2	2.838	0.483
383	1722.203	11.7	2.986	0.483
384	1723.646	11.9	2.982	0.372
385	1723.684	15.4	3.007	0.441
386	1734.179	15.6	3.188	0.396
387	1741.634	15.4	3.685	0.253
388	1744.173	6.5	3.706	0.161
389	1744.612	13.9	3.695	0.142
390	1747.195	9.4	3.749	-0.240
391	1747.556	10.0	3.722	-0.214
392	1749.554	3.7	3.432	0.356
393	1754.352	10.8	3.510	-0.198
394	1754.550	12.5	3.375	-0.256
395	1754.927	11.1	3.499	-0.010
396	1757.390	7.4	3.543	-0.272
397	1760.351	10.2	3.573	-0.255
398	1760.817	12.5	3.571	-0.172
399	1766.026	17.9	3.260	-0.318
400	1767.124	17.4	3.002	-0.064
401	1774.378	18.2	3.135	0.044
402	1775.685	24.7	3.023	0.141
403	1777.552	15.9	3.090	0.147
404	1777.956	19.1	3.240	0.130
405	1784.759	11.9	3.715	0.503
406	1788.084	17.9	3.870	0.145
407	1790.621	15.4	3.838	0.157
408	1793.710	10.8	3.919	-0.164
409	1799.297	12.2	3.827	-0.089
410	1803.924	14.2	4.021	-0.082
411	1813.524	16.5	4.055	-0.097
412	1818.766	8.2	4.009	-0.226
413	1828.019	8.5	4.117	-0.062
414	1837.460	20.2	4.172	-0.300
415	1837.742	13.7	4.133	-0.350
416	1838.350	17.9	4.077	-0.358
417	1849.529	10.5	3.770	-0.159
418	1853.380	6.3	3.807	-0.037
419	1858.317	11.1	3.882	-0.126
420	1858.566	15.4	3.870	-0.015
421	1860.910	15.4	3.807	-0.029
422	1861.800	10.5	3.856	0.070
423	1865.763	13.9	3.611	0.014
424	1866.314	18.8	3.585	0.052
425	1869.453	20.2	3.402	0.155
426	1869.729	10.8	3.394	0.197
427	1870.056	21.3	3.454	0.197
428	1881.930	12.2	3.513	0.237
429	1882.766	10.0	3.494	0.190
430	1890.427	13.9	3.439	0.206
431	1892.680	9.4	3.607	0.310
432	1895.178	22.5	3.582	0.195
433	1896.346	18.8	3.548	0.127
434	1897.150	18.2	3.577	0.090
435	1897.799	13.9	3.573	0.045
436	1902.969	21.6	3.518	0.110
437	1904.557	16.8	3.570	0.038
438	1905.488	15.1	3.573	0.029
439	1905.568	16.2	3.670	0.024
440	1906.680	9.4	3.838	-0.026
441	1907.827	10.8	3.781	-0.228
442	1908.960	13.4	3.739	-0.126
443	1910.677	13.4	3.729	-0.016
444	1917.205	9.7	4.217	-0.273
445	1917.750	11.9	4.236	-0.315
446	1920.468	10.5	4.205	-0.084
447	1922.668	10.0	4.357	-0.033
448	1925.043	4.8	4.134	-0.237
449	1927.687	11.4	4.193	-0.408
450	1929.018	7.1	4.153	-0.270
451	1929.934	10.8	4.101	0.239
452	1931.569	11.9	4.161	0.508
453	1933.279	8.5	4.320	0.523
454	1934.385	11.7	4.180	0.595
455	1935.738	11.1	3.896	0.538
456	1935.937	7.1	4.060	0.621
457	1938.172	11.4	4.149	0.432
458	1938.194	11.7	4.129	0.537
459	1941.016	16.5	4.359	0.591
460	1942.058	9.1	4.417	0.572
461	1944.360	12.5	4.426	0.698
462	1944.392	12.2	4.494	0.854
463	1944.486	13.9	4.384	0.660
464	1945.635	9.1	4.275	0.587
465	1952.797	14.8	4.048	0.210
466	1953.872	6.0	3.830	0.120
467	1954.161	15.4	3.952	0.100
468	1960.845	13.4	4.161	0.060
469	1961.234	10.5	4.189	-0.053
470	1962.049	13.4	4.274	-0.054
471	1969.948	19.1	4.150	-0.004
472	1975.767	14.5	4.161	-0.214
473	1979.857	11.1	4.377	-0.107
474	1981.062	13.9	4.419	-0.097
475	1984.942	7.4	4.254	-0.100
476	1986.097	13.9	4.267	-0.075
477	1989.796	11.7	4.351	-0.114
478	1993.516	8.0	4.331	-0.031
479	1999.896	19.9	4.400	-0.067
480	2002.164	12.5	4.522	0.009
481	2009.765	7.4	4.393	-0.492
482	2010.564	9.1	4.480	-0.259
483	2013.647	16.8	4.393	0.067
484	2014.074	13.4	4.271	0.027
485	2015.938	13.1	4.215	-0.291
486	2016.567	12.8	4.291	-0.195
487	2020.711	6.5	4.224	-0.347
488	2033.244	11.1	4.164	-0.107
489	2038.203	16.2	4.138	-0.373
490	2038.309	5.7	3.976	-0.315
491	2041.912	12.8	4.126	-0.362
492	2041.997	15.1	4.134	-0.382
493	2046.458	11.1	4.022	-0.369
494	2047.625	9.4	4.017	-0.438
495	2056.324	18.2	4.109	-0.344
496	2059.590	10.2	4.024	-0.150
497	2060.799	14.8	4.056	-0.247
498	2073.740	14.2	4.007	0.406
499	2075.119	11.7	3.760	0.037
500	2077.041	16.8	3.751	-0.094
501	2077.741	15.4	3.655	-0.108
502	2082.416	15.6	3.770	-0.151
503	2085.031	10.5	3.614	-0.189
504	2086.856	9.7	3.596	-0.446
505	2089.631	11.9	3.836	0.013
506	2095.911	14.2	3.875	-0.210
507	2099.366	6.8	4.024	-0.129
508	2104.594	11.1	3.803	-0.304
509	2107.873	15.4	3.990	-0.291
510	2108.817	14.5	3.919	-0.328
511	2114.526	11.9	3.847	-0.342
512	2115.762	11.9	3.787	-0.304
513	2118.900	14.5	3.702	-0.253
514	2122.496	9.4	3.778	-0.404
515	2122.561	7.1	3.761	-0.432
516	2126.066	8.8	3.692	-0.318
517	2126.261	8.0	3.761	-0.281
518	2131.078	10.2	3.898	-0.367
519	2132.717	12.2	3.889	-0.408
520	2133.495	6.5	3.866	-0.504
521	2133.544	16.8	3.925	-0.533
522	2136.544	15.1	3.735	-0.518
523	2138.746	15.4	3.886	-0.261
524	2142.734	9.4	3.952	-0.218
525	2144.692	13.7	3.920	-0.094
526	2156.501	13.9	3.879	-0.320
527	2158.879	8.2	4.075	-0.306
528	2159.093	8.5	4.034	-0.232
529	2159.514	11.4	4.119	-0.149
530	2162.359	13.9	3.990	-0.157
531	2163.232	16.5	3.947	-0.126
532	2163.658	14.8	3.933	-0.132
533	2166.688	13.7	3.939	-0.253
534	2172.483	10.8	3.932	-0.232
535	2184.083	19.1	3.531	-0.230
536	2187.193	9.1	3.946	-0.345
537	2187.682	10.0	3.897	-0.449
538	2197.846	13.4	3.852	-0.201
539	2208.975	9.7	3.615	0.079
540	2210.065	10.2	3.648	0.056
541	2231.395	11.9	3.960	-0.102
542	2237.768	17.6	3.821	-0.146
543	2238.535	9.1	3.939	-0.146
544	2244.477	15.4	3.703	-0.217
545	2250.820	15.9	3.864	0.027
546	2251.142	15.6	3.855	0.061
547	2262.783	10.2	3.692	0.179
548	2263.664	4.3	3.777	0.208
549	2267.689	19.9	3.624	0.145
550	2272.553	11.9	3.409	0.103
551	2277.645	16.2	3.342	0.217
552	2278.631	11.7	3.309	0.135
553	2284.312	16.5	3.425	-0.044
554	2291.232	16.2	3.355	0.122
555	2294.339	13.7	3.382	0.126
556	2299.965	15.9	3.555	0.134
557	2300.771	11.1	3.723	0.088
558	2303.299	11.9	3.697	0.047
559	2305.001	5.4	3.817	0.005
560	2308.774	12.8	4.011	0.117
561	2310.769	19.6	3.960	0.137
562	2311.245	10.8	3.950	0.116
563	2311.295	16.2	3.857	0.206
564	2313.365	12.8	3.844	0.155
565	2314.340	8.5	3.963	0.209
566	2317.002	18.2	3.962	0.385
567	2319.868	13.1	4.114	0.686
568	2321.941	11.7	4.016	0.599
569	2324.271	14.2	3.992	0.444
570	2327.032	12.8	3.607	0.105
571	2333.576	14.8	3.415	0.523
572	2334.739	21.0	3.423	0.539
573	2337.367	5.4	3.944	0.473
574	2338.705	9.1	3.991	0.513
575	2342.231	14.2	3.739	0.319
576	2343.218	15.1	3.678	0.297
577	2347.384	11.7	3.833	-0.145
578	2348.837	9.1	3.775	-0.330
579	2350.312	8.2	4.061	0.106
580	2353.500	11.7	4.177	0.431
581	2358.899	12.8	3.998	0.023
582	2359.159	10.5	4.022	0.036
583	2359.748	11.4	3.854	-0.025
584	2360.458	17.4	3.829	-0.130
585	2362.056	17.6	3.926	-0.030
586	2363.699	15.6	3.925	-0.021
587	2364.120	12.2	3.969	-0.122
588	2364.207	15.1	3.897	-0.116
589	2371.022	13.9	3.823	-0.466
590	2377.345	10.0	3.879	-0.380
591	2379.181	15.6	3.848	-0.607
592	2381.453	10.2	3.843	-0.533
593	2383.840	10.2	4.001	-0.517
594	2388.184	14.5	3.921	-0.557
595	2390.988	11.1	3.998	-0.748
596	2391.712	13.1	3.961	-0.714
597	2392.391	9.4	3.921	-0.703
598	2404.530	13.7	4.246	-0.810
599	2408.014	19.1	4.091	-0.520
600	2410.415	13.1	4.052	-0.425
601	2410.802	13.9	4.105	-0.389
602	2412.799	8.5	4.058	-0.638
603	2415.081	11.4	3.778	-0.492
604	2415.650	11.4	3.807	-0.527
605	2423.434	14.5	3.969	0.106
606	2425.480	14.8	4.087	0.137
607	2426.288	20.8	3.958	0.184
608	2428.598	16.2	4.136	-0.511
609	2432.402	12.2	3.744	0.007
610	2433.852	20.8	3.781	-0.040
611	2434.936	21.0	4.206	0.091
612	2435.735	6.3	4.093	0.044
613	2439.651	13.4	4.320	-0.076
614	2448.187	14.5	4.417	-0.300
615	2455.378	9.7	4.481	-0.366
616	2462.207	7.4	4.381	-0.552
617	2475.702	13.4	4.331	-0.112
618	2476.038	11.4	4.335	-0.177
619	2476.147	9.7	4.350	-0.209
620	2483.320	10.0	4.347	-0.193
621	2484.368	13.9	4.378	-0.120
622	2493.293	4.3	4.271	-0.124
623	2494.051	11.4	4.438	0.045
624	2496.749	12.2	4.287	-0.477
625	2499.240	13.1	4.353	-0.597
626	2510.057	15.6	4.451	-0.302
627	2524.084	9.1	4.108	-0.195
628	2531.396	9.7	3.880	-0.197
629	2532.727	15.1	3.905	-0.103
630	2542.863	12.8	4.269	0.084
631	2554.467	14.5	4.462	-0.217
632	2561.138	13.4	4.179	-0.309
633	2563.762	13.1	4.172	-0.454
634	2569.129	14.5	4.087	-0.498
635	2570.255	11.9	3.959	-0.485
636	2571.489	12.8	3.948	-0.493
637	2572.190	10.8	3.863	-0.495
638	2573.163	12.2	3.828	-0.541
639	2573.453	12.5	3.899	-0.503
640	2575.493	15.4	3.767	-0.277
641	2578.292	15.4	3.804	-0.298
642	2579.796	13.9	3.877	-0.252
643	2592.191	13.4	4.059	-0.106
644	2595.731	15.9	3.870	-0.174
645	2600.850	15.6	3.697	-0.268
646	2601.072	14.8	3.739	-0.267
647	2602.070	11.4	3.665	-0.231
648	2605.409	15.6	3.612	-0.274
649	2609.423	15.9	3.573	-0.492
650	2614.537	9.7	3.676	-0.337
651	2621.375	8.8	3.432	-0.056
652	2625.773	16.5	3.531	-0.079
653	2630.216	17.9	3.724	-0.213
654	2637.252	11.7	3.662	-0.372
655	2638.337	14.8	3.616	-0.443
656	2650.605	13.9	3.953	-0.457
657	2654.634	10.5	4.031	-0.313
658	2665.416	6.8	4.111	-0.426
659	2665.702	8.2	4.047	-0.476
660	2670.516	10.0	3.855	-0.351
661	2671.443	8.0	3.914	-0.252
662	2677.415	17.1	3.971	-0.172
663	2679.644	13.9	4.140	-0.306
664	2679.682	16.8	4.138	-0.368
665	2679.951	14.2	4.022	-0.302
666	2681.497	13.9	4.057	-0.159
667	2685.333	4.8	4.106	0.078
668	2687.068	15.6	4.231	-0.142
669	2689.720	14.5	4.269	-0.259
670	2704.467	15.4	4.136	-0.081
671	2706.545	14.5	4.131	-0.092
672	2713.386	9.1	4.203	-0.457
673	2715.052	14.8	4.321	-0.258
674	2719.436	10.2	4.330	-0.139
675	2727.286	13.9	4.078	-0.509
676	2729.215	7.7	4.332	-0.362
677	2739.332	9.4	4.154	-0.116
678	2739.911	9.4	4.174	-0.183
679	2739.982	9.4	4.173	-0.186
680	2744.166	13.1	4.381	0.071
681	2744.906	13.7	4.288	-0.244
682	2752.087	6.3	3.964	-0.192
683	2753.505	13.9	4.164	-0.170
684	2755.963	12.5	4.187	-0.321
685	2756.491	7.7	4.269	-0.148
686	2756.827	9.1	4.148	-0.233
687	2757.454	12.8	4.150	-0.305
688	2758.009	11.1	4.172	-0.287
689	2758.860	11.1	4.024	-0.261
690	2762.946	9.7	4.050	-0.287
691	2769.908	16.5	3.947	-0.198
692	2773.781	10.0	3.894	0.006
693	2775.243	15.4	3.703	-0.113
694	2778.718	15.4	3.904	-0.305
695	2782.403	13.4	3.927	-0.141
696	2782.992	11.7	4.015	-0.050
697	2793.387	13.4	3.865	-0.135
698	2798.062	19.1	3.726	-0.005
699	2798.991	21.3	3.692	-0.066
700	2807.561	14.5	3.898	-0.201
701	2809.329	8.0	4.131	0.022
702	2809.373	10.0	4.120	0.008
703	2813.114	14.8	3.910	0.104
704	2813.885	12.2	3.919	-0.041
705	2817.684	14.8	4.019	-0.186
706	2820.015	9.4	4.101	-0.106
707	2820.691	6.0	4.107	-0.078
