DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:49:34
-2050.000 mm;0.000 mm;90.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
1	3.539	31.3	3.177	-0.298
2	4.383	11.7	3.152	-0.306
3	10.880	17.1	3.438	-0.212
4	12.602	13.1	3.577	-0.029
5	14.509	14.5	3.546	-0.280
6	16.013	20.8	3.494	-0.338
7	16.325	7.7	3.491	-0.270
8	18.187	8.2	3.345	-0.070
9	26.046	19.9	3.147	-0.325
10	31.559	20.8	3.171	-0.319
11	41.827	17.1	3.253	-0.187
12	42.170	9.4	3.279	-0.192
13	43.008	15.9	3.283	-0.125
14	43.668	11.4	3.240	-0.050
15	46.747	22.2	3.144	0.203
16	49.650	16.5	3.027	0.089
17	53.003	14.5	2.963	0.281
18	54.067	15.6	3.000	-0.126
19	54.120	19.6	2.994	-0.155
20	59.681	13.4	3.029	-0.189
21	63.089	16.8	3.144	0.041
22	65.797	16.8	3.333	-0.470
23	66.498	15.6	3.332	-0.368
24	67.039	12.2	3.376	-0.483
25	69.817	16.2	3.485	-0.094
26	70.087	12.8	3.450	-0.105
27	71.282	12.8	3.537	-0.114
28	75.697	15.4	3.452	-0.171
29	80.263	14.2	3.516	-0.199
30	82.812	14.8	3.401	-0.279
31	86.500	15.1	3.322	-0.045
32	109.188	17.1	3.162	-0.288
33	112.400	4.0	3.094	-0.382
34	113.771	13.7	3.269	-0.518
35	124.671	19.6	3.117	0.039
36	125.440	9.1	3.040	-0.147
37	130.800	13.7	3.352	-0.076
38	132.615	21.6	3.282	0.144
39	133.790	17.1	3.363	0.167
40	136.849	15.4	3.254	0.138
41	137.205	8.5	3.200	-0.021
42	137.482	16.5	3.253	-0.140
43	138.722	14.5	3.317	-0.045
44	148.460	10.2	3.304	-0.036
45	149.823	14.8	3.259	0.001
46	154.174	10.5	3.144	0.021
47	158.526	18.8	3.135	0.236
48	161.112	8.0	2.988	0.019
49	161.292	18.8	3.146	-0.010
50	162.776	16.2	3.277	0.173
51	165.328	19.3	3.067	0.256
52	166.491	17.1	3.189	0.226
53	169.419	13.7	3.205	0.135
54	172.617	15.1	3.177	0.095
55	174.340	22.5	3.040	0.326
56	174.521	17.4	3.007	0.266
57	176.884	19.3	2.929	0.160
58	177.984	19.6	2.682	0.096
59	183.422	11.4	3.240	0.152
60	185.574	16.2	3.590	-0.436
61	186.519	16.2	3.741	-0.373
62	192.035	15.9	3.471	-0.230
63	193.765	21.9	3.665	-0.253
64	195.225	21.0	4.002	-0.182
65	195.875	11.4	4.128	-0.236
66	198.800	8.0	4.264	-0.347
67	200.990	16.8	4.240	-0.578
68	201.016	13.7	4.272	-0.593
69	201.626	11.7	4.126	-0.706
70	204.065	9.7	3.992	-0.414
71	207.306	10.2	3.987	-0.524
72	210.123	10.5	4.081	-0.519
73	210.285	11.4	4.018	-0.420
74	211.282	8.8	3.797	-0.420
75	211.835	15.1	3.988	-0.544
76	213.391	16.2	3.995	-0.460
77	214.249	6.5	4.062	-0.504
78	216.318	8.8	3.908	-0.178
79	220.519	14.5	4.280	-0.383
80	221.155	6.0	4.206	0.063
81	221.777	14.5	4.168	0.009
82	223.707	12.2	4.390	0.147
83	224.187	16.2	4.037	0.179
84	224.594	13.9	4.081	0.104
85	225.032	17.9	3.971	0.059
86	225.508	16.2	4.118	-0.044
87	228.610	9.7	3.548	-0.029
88	229.591	18.2	3.509	0.603
89	230.754	10.2	3.418	0.062
90	234.799	16.5	3.492	0.037
91	239.073	8.0	3.701	-0.157
92	239.684	9.4	3.532	-0.265
93	240.235	11.1	3.459	-0.247
94	245.870	13.4	3.872	-0.050
95	252.453	9.1	3.624	-0.038
96	253.570	10.0	3.782	-0.388
97	254.209	19.3	3.720	-0.247
98	258.185	12.5	3.525	-0.521
99	260.418	11.1	3.459	-0.138
100	260.586	13.1	3.550	-0.073
101	263.632	14.2	3.825	-0.319
102	264.614	20.8	3.804	-0.242
103	266.770	13.9	3.631	-0.222
104	268.624	10.0	3.702	-0.092
105	271.098	22.2	3.450	-0.011
106	275.434	15.9	3.747	-0.228
107	275.980	9.7	3.794	-0.199
108	279.330	5.1	3.823	-0.181
109	284.603	22.8	3.360	-0.285
110	290.907	16.5	3.455	0.030
111	296.909	21.9	3.435	-0.078
112	306.510	4.0	3.734	-0.371
113	306.636	11.1	3.505	-0.406
114	306.911	14.8	3.639	-0.302
115	307.976	17.9	3.535	-0.376
116	309.743	15.4	3.854	-0.196
117	313.140	14.8	3.472	0.361
118	313.526	6.0	3.458	0.403
119	314.497	12.2	3.258	0.311
120	317.698	19.6	3.190	0.082
121	318.468	12.5	3.356	-0.160
122	322.070	15.1	3.652	-0.163
123	322.792	12.5	3.607	-0.393
124	323.336	10.5	3.462	-0.441
125	326.401	13.1	3.227	-0.094
126	327.323	10.0	3.213	0.179
127	327.879	20.8	3.322	0.274
128	334.034	17.9	3.690	-0.452
129	335.065	17.1	3.312	-0.205
130	337.737	20.8	3.340	-0.045
131	343.518	6.5	4.309	-0.449
132	344.927	12.5	4.065	-0.059
133	345.272	15.1	4.163	0.201
134	346.775	9.7	4.426	-0.244
135	348.062	12.8	4.406	-0.178
136	353.212	11.9	4.237	0.064
137	354.147	10.0	4.739	0.026
138	354.419	10.5	4.750	0.010
139	358.923	13.7	4.510	-0.037
140	360.436	8.5	4.419	-0.079
141	363.374	11.9	4.266	0.184
142	363.884	10.2	4.241	0.083
143	364.104	9.1	4.183	0.104
144	364.635	16.2	4.111	0.107
145	364.883	8.0	4.207	0.102
146	371.682	10.0	4.509	0.119
147	372.181	11.7	4.281	-0.004
148	373.385	16.8	4.108	0.455
149	375.562	9.1	3.659	0.247
150	375.639	11.4	3.682	0.105
151	376.775	10.8	3.304	0.215
152	378.021	12.8	3.656	0.716
153	379.397	14.8	3.656	0.899
154	381.622	11.9	3.910	0.385
155	381.919	13.4	3.985	0.215
156	384.273	5.1	3.962	0.641
157	386.753	8.5	4.461	0.689
158	388.451	9.4	4.131	0.346
159	389.307	15.1	4.032	0.301
160	394.339	10.8	3.560	0.071
161	394.498	16.2	3.554	0.059
162	396.121	6.3	3.577	-0.110
163	397.693	7.7	3.487	0.100
164	412.248	15.9	3.121	-0.314
165	416.467	16.5	3.237	-0.463
166	417.544	17.6	3.214	-0.523
167	418.291	14.8	3.149	-0.334
168	419.583	15.4	3.199	-0.340
169	420.708	16.2	3.235	-0.272
170	421.093	11.4	3.254	-0.247
171	423.852	19.9	3.347	-0.619
172	424.279	15.9	3.371	-0.742
173	425.041	15.4	3.303	-0.581
174	425.277	16.8	3.285	-0.647
175	425.572	15.9	3.250	-0.584
176	427.852	13.1	3.292	-0.195
177	432.299	16.8	3.536	-0.102
178	433.481	20.8	3.377	-0.240
179	434.939	13.9	3.128	-0.325
180	440.358	15.4	3.482	-0.200
181	440.983	8.0	3.650	-0.181
182	441.227	8.0	3.749	-0.273
183	441.399	13.7	3.743	-0.344
184	443.314	15.1	3.692	-0.376
185	444.224	10.0	3.675	-0.410
186	444.582	11.7	3.680	-0.494
187	444.744	17.6	3.573	-0.416
188	446.618	13.7	3.496	-0.483
189	447.623	14.5	3.611	-0.486
190	452.244	12.8	3.884	-0.592
191	456.063	13.1	3.698	-0.526
192	456.315	9.7	3.675	-0.495
193	459.648	8.8	3.306	-0.751
194	463.911	5.7	3.846	-0.513
195	467.464	12.5	4.275	-0.375
196	470.067	13.7	4.375	-0.518
197	472.524	10.2	4.174	-0.220
198	474.894	11.9	3.879	-0.325
199	475.231	13.4	3.975	-0.271
200	480.243	14.5	3.692	-0.457
201	481.256	27.6	3.848	-0.497
202	482.176	15.9	3.769	-0.552
203	485.695	11.4	3.749	-0.495
204	486.814	14.5	3.726	-0.598
205	487.433	13.4	3.713	-0.638
206	487.575	13.1	3.622	-0.458
207	487.949	9.1	3.658	-0.548
208	488.391	10.0	3.754	-0.558
209	489.682	15.1	3.616	-0.636
210	491.059	15.6	4.042	-0.877
211	495.595	13.1	3.734	-0.343
212	495.617	16.2	3.743	-0.369
213	498.880	11.7	3.801	-0.440
214	505.115	9.1	3.964	-0.585
215	507.108	6.8	3.943	-0.681
216	507.123	9.1	3.926	-0.691
217	507.992	11.9	3.979	-0.738
218	508.168	9.4	3.972	-0.758
219	509.650	12.2	4.176	-0.495
220	510.876	4.0	4.038	-0.354
221	513.363	9.4	3.891	-0.617
222	515.053	21.0	3.600	-0.691
223	515.179	8.2	3.546	-0.769
224	515.411	13.9	3.675	-0.662
225	515.757	8.8	3.869	-0.540
226	518.479	11.9	4.022	-0.135
227	520.703	14.8	4.198	-0.028
228	523.021	7.7	4.156	0.023
229	523.088	11.4	4.110	-0.031
230	523.615	8.0	4.102	0.045
231	523.980	12.5	4.103	0.086
232	526.397	10.2	4.166	0.112
233	527.568	14.8	3.990	-0.186
234	528.888	14.5	3.865	-0.270
235	529.044	13.9	3.850	-0.258
236	529.554	17.4	3.683	-0.090
237	530.184	15.9	3.795	0.139
238	533.841	13.4	3.629	-0.422
239	534.750	8.8	3.882	0.115
240	537.705	3.7	4.751	0.214
241	539.509	9.1	4.351	0.140
242	541.432	12.8	3.974	0.413
243	542.118	13.1	4.035	0.693
244	542.244	16.2	3.938	0.561
245	547.469	12.5	3.580	0.108
246	551.665	15.4	3.683	-0.296
247	555.306	14.8	3.633	-0.081
248	556.053	14.5	3.737	-0.001
249	557.291	10.2	3.643	-0.342
250	561.886	13.4	3.669	-0.477
251	563.899	22.8	3.697	-0.181
252	564.369	10.2	3.914	-0.482
253	564.617	14.2	3.940	-0.668
254	565.381	12.5	3.893	-0.637
255	568.321	11.1	3.581	-0.476
256	568.399	13.4	3.566	-0.478
257	570.653	15.9	3.488	-0.217
258	570.740	16.8	3.536	-0.182
259	571.058	21.6	3.484	-0.164
260	577.209	11.4	3.381	0.136
261	578.968	9.1	3.349	-0.386
262	583.465	22.2	3.312	0.129
263	587.224	22.8	3.033	-0.023
264	587.724	11.7	3.142	0.104
265	594.631	13.9	3.142	0.183
266	594.827	10.8	3.173	0.185
267	595.944	14.2	3.206	0.425
268	596.465	13.1	3.189	0.644
269	600.011	13.1	3.772	0.397
270	601.592	18.2	3.823	0.498
271	601.829	10.0	3.593	0.503
272	612.605	24.5	3.272	-0.342
273	613.462	17.6	3.277	-0.398
274	614.481	16.8	3.525	-0.314
275	615.374	19.9	3.488	-0.425
276	616.955	13.1	3.624	-0.511
277	617.430	18.5	3.688	-0.452
278	623.840	13.4	3.856	-0.237
279	629.526	14.2	3.959	-0.330
280	635.449	10.2	3.931	-0.293
281	638.570	15.6	3.828	-0.444
282	640.039	13.1	3.907	-0.526
283	640.695	6.8	3.854	-0.587
284	643.728	12.8	3.598	-0.396
285	644.595	13.4	3.602	-0.242
286	645.263	13.1	3.506	-0.293
287	647.862	10.2	3.533	-0.477
288	649.111	13.4	3.554	-0.258
289	653.475	15.6	3.349	-0.052
290	655.084	20.2	3.115	-0.121
291	657.472	11.1	3.379	-0.475
292	660.965	9.7	3.563	-0.256
293	661.134	17.6	3.507	-0.362
294	666.336	13.4	3.231	-0.040
295	667.953	9.4	3.041	-0.093
296	673.107	19.6	3.114	-0.445
297	682.273	15.1	2.640	-0.231
298	683.375	17.4	2.674	-0.041
299	687.704	17.9	2.899	0.194
300	687.938	11.4	2.922	0.227
301	694.322	19.6	2.506	0.115
302	695.909	15.1	2.483	0.047
303	697.432	15.9	2.367	0.261
304	707.081	25.3	1.975	0.594
305	710.069	16.2	2.357	0.659
306	711.952	19.9	2.381	0.415
307	714.249	17.6	2.268	-0.094
308	714.759	18.2	2.221	-0.151
309	714.789	22.8	2.211	-0.164
310	717.989	9.7	2.305	-0.147
311	726.510	22.8	2.582	-0.037
312	727.417	25.0	2.439	-0.189
313	730.189	17.9	2.474	0.299
314	731.144	15.9	2.608	0.075
315	731.400	19.1	2.598	0.003
316	740.023	6.5	2.721	0.250
317	741.463	20.8	2.883	-0.059
318	744.234	18.8	3.198	-0.105
319	745.127	18.8	3.253	-0.067
320	750.742	9.1	3.092	-0.020
321	757.155	8.0	3.359	-0.285
322	757.742	19.3	3.398	-0.277
323	765.018	15.1	3.468	-0.269
324	765.045	11.1	3.483	-0.227
325	765.281	16.5	3.431	-0.261
326	765.325	13.4	3.369	-0.334
327	768.132	12.5	3.330	-0.325
328	768.663	9.4	3.404	-0.236
329	768.765	12.2	3.360	-0.218
330	769.666	15.6	3.624	-0.320
331	771.123	11.9	4.033	-0.379
332	774.878	17.9	3.474	-0.398
333	775.296	21.6	3.511	-0.447
334	776.522	10.8	3.498	-0.535
335	783.951	17.9	3.278	-0.019
336	790.160	20.2	3.267	-0.166
337	790.623	17.1	3.200	-0.135
338	794.638	17.9	2.988	-0.187
339	803.957	15.9	3.294	-0.069
340	803.989	8.5	3.310	0.012
341	807.421	16.8	3.361	-0.325
342	807.954	15.1	3.320	-0.280
343	808.386	8.5	3.417	-0.219
344	808.651	15.9	3.383	-0.190
345	813.248	9.4	3.089	-0.090
346	813.865	17.1	3.064	-0.051
347	815.380	19.1	2.934	0.250
348	816.575	20.5	2.973	0.346
349	827.830	15.6	3.595	-0.474
350	831.789	15.9	3.570	-0.585
351	836.192	12.5	3.861	-0.565
352	837.030	12.2	3.703	-0.466
353	839.748	15.9	3.586	-0.331
354	849.096	8.2	3.517	-0.506
355	849.144	8.8	3.439	-0.496
356	851.586	9.4	3.615	-0.541
357	856.420	9.4	3.818	0.270
358	857.464	17.9	3.582	0.368
359	859.105	8.8	3.361	0.413
360	861.043	10.2	3.258	-0.111
361	862.481	11.4	3.267	-0.245
362	865.364	13.7	3.303	-0.189
363	865.631	13.7	3.223	-0.096
364	865.805	23.9	3.165	-0.146
365	867.366	15.6	3.212	-0.176
366	869.455	18.2	3.350	-0.083
367	874.013	8.2	3.963	-0.425
368	876.567	16.5	3.791	-0.719
369	876.940	16.8	3.751	-0.641
370	877.093	13.9	3.774	-0.633
371	880.582	11.9	4.011	-0.115
372	886.442	9.7	4.262	-0.619
373	895.210	12.2	3.747	-0.094
374	897.678	16.2	3.381	-0.223
375	897.983	14.8	3.208	-0.098
376	901.912	9.4	3.345	0.258
377	902.369	26.5	3.357	0.134
378	903.326	7.7	3.200	0.057
379	908.087	14.5	3.488	-0.336
380	908.195	14.2	3.614	-0.348
381	912.631	9.4	3.821	-0.032
382	912.642	5.1	3.847	0.072
383	914.436	15.9	3.979	-0.072
384	916.688	29.9	3.987	-0.053
385	917.343	20.2	3.904	0.018
386	918.694	8.0	3.950	-0.002
387	918.814	8.5	4.176	-0.020
388	923.851	15.6	4.358	-0.381
389	925.267	12.5	4.734	-0.171
390	927.872	14.8	4.700	-0.677
391	928.240	5.7	4.787	-0.659
392	933.946	8.0	4.536	-0.301
393	936.662	10.2	4.525	-0.393
394	937.694	4.8	4.459	-0.379
395	939.203	8.5	4.538	-0.100
396	942.789	11.4	4.313	-0.115
397	957.169	8.5	4.269	-0.575
398	965.564	15.4	4.299	-0.376
399	967.093	12.2	4.385	-0.496
400	967.473	10.2	4.233	-0.307
401	971.466	11.4	4.252	-0.249
402	972.047	11.9	4.137	-0.334
403	972.398	11.4	4.144	-0.266
404	973.408	10.5	3.961	-0.299
405	974.061	10.8	3.902	-0.125
406	977.507	10.8	4.260	0.291
407	977.948	9.1	4.157	0.332
408	998.239	13.1	3.884	-0.115
409	998.650	9.1	3.736	-0.086
410	1002.323	11.4	3.736	0.037
411	1008.133	8.5	4.086	0.053
412	1015.302	16.5	3.751	-0.119
413	1018.880	14.2	3.920	-0.431
414	1023.683	13.4	3.825	-0.971
415	1030.201	17.6	3.689	-0.338
416	1030.763	9.1	3.612	-0.325
417	1039.727	12.5	3.696	-0.271
418	1046.586	15.4	3.555	-0.274
419	1048.266	11.1	3.482	-0.296
420	1050.454	16.5	3.574	-0.391
421	1051.313	8.8	3.539	-0.309
422	1053.154	11.1	3.395	-0.193
423	1054.016	17.1	3.543	-0.266
424	1059.832	13.7	3.695	-0.095
425	1066.022	12.2	3.843	-0.109
426	1073.142	11.1	3.700	-0.592
427	1076.460	17.9	4.042	-0.052
428	1087.149	13.7	3.684	-0.171
429	1088.249	16.5	3.790	-0.346
430	1101.291	12.2	3.488	-0.375
431	1111.157	18.2	3.626	-0.469
432	1111.200	13.9	3.562	-0.419
433	1127.062	17.1	3.553	-0.430
434	1135.740	11.9	3.376	-0.538
435	1137.206	13.9	3.479	-0.649
436	1143.825	10.5	3.401	0.376
437	1148.889	20.5	3.394	0.511
438	1152.935	12.5	3.306	-0.183
439	1160.553	22.5	3.327	-0.101
440	1161.773	21.9	3.289	-0.104
441	1167.062	13.1	3.593	0.107
442	1168.120	13.1	3.525	0.088
443	1172.265	15.1	3.545	-0.085
444	1172.686	16.2	3.548	-0.074
445	1173.277	11.9	3.550	-0.020
446	1181.335	15.4	3.544	-0.100
447	1182.070	8.8	3.630	0.053
448	1184.405	13.4	3.539	0.078
449	1185.451	13.4	3.360	-0.001
450	1189.398	13.7	3.630	-0.352
451	1189.925	11.7	3.570	-0.408
452	1191.261	18.5	3.510	-0.555
453	1193.332	12.8	3.235	-0.322
454	1197.469	17.6	3.324	0.035
455	1199.596	15.4	3.323	-0.353
456	1202.777	13.7	3.426	-0.236
457	1207.756	17.6	3.184	-0.401
458	1209.504	20.8	3.189	-0.220
459	1212.473	13.4	2.989	-0.183
460	1215.079	23.0	2.752	-0.086
461	1217.118	14.8	2.981	-0.021
462	1219.977	10.0	3.057	-0.023
463	1220.300	15.4	3.041	0.006
464	1225.410	8.0	3.326	0.176
465	1227.501	17.9	3.855	0.619
466	1228.463	10.8	3.935	0.731
467	1230.581	15.6	3.899	0.669
468	1231.365	17.1	3.896	0.343
469	1233.932	7.1	3.748	-0.086
470	1234.343	8.8	3.617	-0.063
471	1238.504	13.9	3.762	0.183
472	1238.676	6.8	3.752	0.200
473	1240.665	11.9	3.861	-0.099
474	1243.930	12.8	3.784	-0.051
475	1245.029	13.1	4.002	0.180
476	1247.029	18.8	4.093	0.058
477	1248.101	10.8	4.140	0.162
478	1250.632	10.5	4.093	0.026
479	1250.809	10.2	4.067	0.012
480	1251.914	12.5	4.084	-0.097
481	1252.368	12.8	4.061	-0.093
482	1255.545	18.8	3.850	-0.092
483	1256.319	9.1	3.971	0.012
484	1258.392	12.2	4.129	0.029
485	1262.569	7.4	4.346	-0.031
486	1264.291	13.4	4.225	-0.030
487	1265.595	10.2	4.286	-0.103
488	1266.729	14.2	4.286	-0.160
489	1267.279	8.8	4.372	-0.049
490	1267.911	21.9	4.397	-0.042
491	1268.857	11.7	4.309	0.090
492	1269.838	9.1	4.360	0.031
493	1270.899	6.8	4.476	0.046
494	1271.562	10.2	4.269	-0.129
495	1273.101	9.1	4.286	-0.257
496	1273.568	11.1	4.261	-0.305
497	1275.826	11.1	4.456	-0.289
498	1276.635	14.5	4.515	-0.272
499	1278.424	10.8	4.259	-0.371
500	1279.405	11.7	4.213	-0.243
501	1281.374	8.0	4.332	-0.144
502	1282.826	15.4	4.281	-0.159
503	1284.892	16.2	4.163	-0.421
504	1288.203	10.0	4.160	-0.040
505	1289.267	9.1	4.156	0.030
506	1293.656	8.5	4.288	-0.290
507	1297.598	9.1	4.236	-0.255
508	1299.470	6.5	4.314	-0.305
509	1305.633	11.1	4.481	-0.204
510	1305.901	6.8	4.545	0.026
511	1310.823	11.1	4.351	-0.439
512	1311.194	10.5	4.373	-0.504
513	1313.794	14.8	4.506	-0.418
514	1316.625	14.5	4.466	-0.398
515	1318.577	9.1	4.520	-0.407
516	1319.330	11.9	4.490	-0.505
517	1325.861	12.8	4.240	-0.361
518	1327.963	15.1	3.920	-0.142
519	1328.645	14.2	3.881	-0.119
520	1330.864	10.0	3.924	-0.204
521	1335.420	15.4	4.123	-0.244
522	1337.240	4.3	4.319	-0.262
523	1337.698	6.3	4.269	-0.258
524	1337.742	17.9	4.248	-0.223
525	1339.866	13.7	4.114	-0.141
526	1339.986	16.5	4.059	-0.111
527	1340.467	17.6	4.111	-0.075
528	1342.517	11.9	3.930	0.047
529	1344.524	16.8	3.822	-0.025
530	1344.856	16.8	3.749	-0.023
531	1347.013	19.3	4.120	-0.223
532	1347.250	15.4	4.116	-0.234
533	1348.354	12.5	4.055	-0.257
534	1350.907	3.4	3.788	-0.277
535	1353.676	15.6	3.855	-0.341
536	1355.747	13.4	4.163	-0.387
537	1356.572	8.8	4.067	-0.215
538	1361.063	14.5	3.800	-0.225
539	1365.200	15.1	3.846	-0.387
540	1365.863	8.0	3.892	-0.281
541	1367.944	13.7	3.979	-0.272
542	1368.131	9.4	3.871	-0.246
543	1373.135	11.7	3.787	-0.359
544	1375.617	12.8	3.721	-0.342
545	1377.155	18.5	3.765	-0.497
546	1378.164	14.2	3.727	-0.534
547	1379.501	21.9	3.521	-0.298
548	1382.602	15.4	4.034	-0.533
549	1383.090	13.9	4.064	-0.523
550	1385.083	13.4	3.928	-0.386
551	1390.434	15.4	4.108	-0.146
552	1391.819	15.6	4.057	-0.384
553	1394.809	9.7	3.916	-0.575
554	1396.267	5.4	3.989	-0.474
555	1398.846	11.9	3.902	-0.789
556	1401.796	13.9	3.768	-0.572
557	1404.081	11.1	3.805	-0.441
558	1406.573	8.2	4.118	-0.519
559	1407.407	14.5	4.208	-0.403
560	1410.173	13.7	4.153	-0.312
561	1410.486	18.5	4.179	-0.338
562	1414.041	13.4	4.290	-0.333
563	1416.006	19.1	4.138	-0.304
564	1416.048	15.1	4.300	-0.285
565	1416.597	5.1	4.192	-0.243
566	1420.087	10.0	4.135	-0.088
567	1421.304	7.1	3.830	-0.209
568	1421.881	8.0	3.858	-0.186
569	1421.935	16.2	3.945	-0.164
570	1422.403	12.8	3.943	-0.175
571	1425.892	19.3	3.879	-0.171
572	1426.739	13.7	4.004	-0.209
573	1428.423	11.4	4.128	-0.384
574	1436.504	7.7	3.761	-0.375
575	1439.070	6.0	3.969	-0.411
576	1441.294	21.3	3.825	-0.089
577	1443.061	14.8	3.681	0.067
578	1449.302	14.5	3.919	-0.465
579	1449.393	10.0	4.008	-0.311
580	1449.994	11.1	4.044	-0.365
581	1451.009	5.7	4.019	-0.376
582	1452.104	11.1	4.057	-0.155
583	1453.354	14.8	3.952	-0.203
584	1454.181	11.1	3.894	-0.046
585	1455.964	14.5	3.975	-0.239
586	1458.289	8.2	3.932	-0.020
587	1459.426	14.8	3.754	0.078
588	1459.745	18.5	3.736	-0.099
589	1460.922	10.8	3.562	-0.094
590	1461.666	14.2	3.524	-0.153
591	1462.154	16.2	3.586	-0.178
592	1463.251	11.1	3.899	-0.291
593	1463.709	13.4	3.946	-0.349
594	1464.981	14.5	3.873	-0.556
595	1465.154	12.5	3.780	-0.542
596	1466.192	5.7	3.818	-0.466
597	1470.255	17.9	3.586	-0.287
598	1473.417	16.8	3.959	-0.170
599	1477.870	13.9	3.785	0.066
600	1479.458	14.2	3.972	-0.141
601	1481.849	15.1	3.919	-0.233
602	1481.970	16.2	3.963	-0.285
603	1485.113	20.5	3.691	-0.289
604	1492.649	16.8	3.169	0.357
605	1493.016	15.4	3.230	0.325
606	1495.052	13.9	3.284	-0.330
607	1499.248	14.2	3.695	0.008
608	1501.155	17.4	3.442	-0.441
609	1501.524	11.4	3.390	-0.559
610	1501.569	21.3	3.380	-0.514
611	1506.964	15.1	3.047	0.159
612	1510.034	15.1	2.886	0.818
613	1510.194	10.0	2.955	0.801
614	1510.296	9.4	2.938	0.706
615	1510.698	16.2	3.227	0.567
616	1512.949	14.2	3.188	1.064
617	1513.342	20.2	3.093	1.045
618	1514.584	11.9	2.770	0.784
619	1517.101	10.0	2.973	0.508
620	1518.014	10.2	3.134	0.283
621	1520.879	11.9	3.293	0.123
622	1522.818	15.1	3.624	-0.001
623	1526.973	20.5	3.389	0.231
624	1527.044	12.2	3.465	0.239
625	1527.323	12.8	3.477	0.269
626	1527.580	12.2	3.494	0.028
627	1528.272	12.8	3.358	-0.077
628	1529.898	21.3	3.438	0.018
629	1531.306	18.2	3.426	-0.206
630	1533.350	15.1	3.381	0.086
631	1534.148	12.2	3.451	0.005
632	1534.340	13.7	3.514	0.168
633	1538.943	19.9	3.246	0.596
634	1540.831	13.9	3.362	0.139
635	1541.135	11.7	3.411	0.314
636	1541.192	13.1	3.422	0.318
637	1542.562	18.8	3.434	0.870
638	1542.860	14.2	3.469	0.866
639	1542.959	15.1	3.488	0.771
640	1544.395	11.4	3.481	0.683
641	1545.057	19.1	3.655	0.772
642	1546.215	11.4	4.039	0.635
643	1547.734	13.1	3.861	0.504
644	1550.565	22.2	3.346	0.681
645	1552.405	13.7	3.600	0.781
646	1552.896	18.2	3.600	0.637
647	1553.735	11.4	3.448	0.861
648	1553.948	15.9	3.386	0.783
649	1556.796	12.2	3.562	0.359
650	1558.879	13.7	3.499	0.390
651	1561.186	17.6	2.887	-0.503
652	1565.045	11.9	2.839	0.694
653	1565.620	15.1	2.686	0.640
654	1568.138	8.0	2.880	1.045
655	1570.156	17.1	2.936	0.205
656	1574.933	18.5	3.415	-0.026
657	1577.812	17.9	3.020	0.916
658	1580.105	10.8	3.108	0.521
659	1581.492	11.7	3.055	0.381
660	1589.836	13.1	3.189	0.190
661	1593.228	16.8	3.083	0.542
662	1594.779	18.8	3.050	0.478
663	1595.377	17.9	3.003	0.451
664	1596.764	8.5	3.011	0.190
665	1597.691	7.4	2.895	0.029
666	1597.709	18.5	3.030	0.098
667	1602.221	23.9	3.112	0.373
668	1604.543	10.5	3.081	0.239
669	1606.385	11.7	3.023	0.138
670	1606.406	18.5	3.047	0.165
671	1609.244	17.1	3.092	0.075
672	1612.525	9.1	3.428	0.003
673	1614.222	9.7	3.174	0.506
674	1616.741	10.5	3.435	0.303
675	1617.292	21.0	3.428	0.328
676	1617.717	16.8	3.462	0.288
677	1618.193	16.2	3.447	0.316
678	1618.277	18.5	3.461	0.326
679	1619.075	18.8	3.527	0.202
680	1622.393	8.8	3.537	0.034
681	1624.778	17.1	3.549	-0.018
682	1626.400	16.5	3.524	-0.207
683	1627.396	10.8	3.413	-0.124
684	1630.301	8.0	3.680	-0.074
685	1630.984	7.4	3.587	0.026
686	1634.407	9.4	3.801	-0.285
687	1637.781	15.9	3.431	-0.246
688	1643.068	13.7	3.651	-0.406
689	1644.114	14.8	3.702	-0.198
690	1644.526	10.8	3.710	-0.152
691	1654.651	17.6	3.428	-0.182
692	1655.428	12.8	3.393	0.129
693	1659.606	12.2	3.803	0.014
694	1661.536	13.7	3.651	-0.399
695	1661.705	15.1	3.678	-0.416
696	1663.649	17.1	3.884	-0.044
697	1663.814	12.8	3.898	-0.011
698	1664.297	12.5	3.893	-0.034
699	1666.449	8.8	3.547	-0.052
700	1666.911	13.1	3.800	-0.083
701	1667.561	15.4	4.133	0.036
702	1667.700	11.9	4.288	0.147
703	1670.218	19.3	3.743	-0.031
704	1671.976	23.0	3.475	0.129
705	1673.401	14.2	3.671	-0.286
706	1674.845	18.2	3.536	-0.086
707	1676.420	13.4	3.688	-0.127
708	1676.536	11.7	3.758	-0.088
709	1678.029	12.8	3.734	-0.074
710	1678.750	14.5	3.950	0.181
711	1681.774	18.5	4.043	0.059
712	1682.251	9.4	3.881	-0.015
713	1682.422	15.4	3.822	-0.038
714	1683.322	16.8	3.683	-0.043
715	1683.536	15.4	3.517	-0.035
716	1687.403	17.1	3.574	-0.233
717	1688.889	21.0	3.618	-0.204
718	1692.137	19.6	3.021	0.076
719	1692.569	18.5	2.945	0.104
720	1692.755	22.8	2.924	0.070
721	1696.644	16.5	3.153	-0.190
722	1698.592	17.6	2.920	0.135
723	1702.734	6.3	3.168	-0.114
724	1702.986	8.5	3.240	-0.051
725	1706.861	19.1	2.819	0.084
