DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
12:32:49
-2050.000 mm;0.000 mm;325.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
124	441.210	12.2	4.467	-0.868
125	445.746	10.8	4.490	-0.795
126	447.110	11.7	4.429	-0.780
127	452.636	7.4	4.226	-0.582
128	462.150	15.1	4.044	-0.684
129	465.358	8.0	4.387	-0.399
130	466.304	11.4	4.404	-0.469
131	481.246	10.0	4.818	-0.615
132	481.911	13.4	4.800	-0.575
133	482.023	16.8	4.802	-0.628
134	485.254	8.2	4.677	-0.522
135	485.660	11.4	4.796	-0.611
136	487.367	13.1	4.750	-0.665
137	492.069	7.7	4.810	-0.376
138	493.451	16.2	4.621	-0.428
139	500.120	8.8	4.453	-0.544
140	510.314	10.2	4.567	-0.516
141	514.858	8.8	4.433	-0.396
142	519.511	8.0	4.317	-0.186
143	523.875	11.4	4.558	-0.077
144	534.141	8.5	4.455	-0.020
145	534.388	10.5	4.494	0.092
146	538.732	11.4	4.451	-0.018
147	543.951	11.4	4.332	-0.212
148	545.125	14.8	4.425	-0.189
149	548.237	16.8	4.207	-0.256
150	551.312	14.5	4.350	-0.195
151	553.050	6.0	4.261	-0.274
152	555.771	16.8	4.143	-0.411
153	563.349	11.4	4.170	-0.459
154	565.790	15.6	4.199	-0.410
155	566.232	9.1	4.164	-0.379
156	568.597	10.8	4.380	-0.259
157	571.314	10.2	4.446	-0.305
158	573.738	6.8	4.469	-0.205
159	576.359	14.5	4.378	-0.069
160	584.169	15.6	4.203	-0.061
161	590.426	6.0	4.439	-0.554
162	601.427	13.7	4.370	-0.039
163	603.616	8.2	4.280	-0.356
164	608.258	17.1	4.113	-0.070
165	609.488	19.3	4.089	-0.220
166	610.996	17.9	4.087	-0.466
167	611.043	14.8	4.095	-0.519
168	613.377	12.2	4.062	-0.297
169	624.277	13.7	4.195	-0.221
170	625.980	14.5	3.915	-0.154
171	631.968	13.4	3.727	0.124
172	641.137	9.4	4.002	0.212
173	641.554	16.8	3.960	0.203
174	641.926	11.7	3.926	0.139
175	643.131	12.5	3.897	0.157
176	643.320	12.5	3.877	0.122
177	650.621	19.1	3.940	0.162
178	655.756	8.8	3.928	0.176
179	680.200	8.0	4.276	-0.204
180	698.689	13.1	3.979	-0.302
181	705.403	22.2	4.124	-0.071
182	709.789	12.8	4.005	-0.080
183	721.181	10.5	3.857	-0.209
184	721.991	17.4	3.786	-0.229
185	727.046	17.4	3.683	-0.118
186	734.030	10.2	3.540	-0.090
187	737.116	13.9	3.706	-0.324
188	743.537	13.7	3.809	-0.124
189	744.477	10.0	3.607	-0.307
190	745.424	14.5	3.639	-0.149
191	746.668	20.5	3.711	0.146
192	747.124	11.7	3.737	0.180
193	755.691	17.9	3.685	0.393
194	757.381	13.4	3.644	0.404
195	761.701	9.1	4.024	0.688
196	763.202	6.5	3.970	0.470
197	776.469	11.9	3.649	0.577
198	777.291	14.8	3.551	0.664
199	778.202	10.8	3.471	0.706
200	778.819	12.8	3.589	0.733
201	782.106	7.4	3.550	0.618
202	783.816	14.8	3.595	0.631
203	785.769	10.2	3.614	0.657
204	787.756	11.7	3.396	0.694
205	788.360	15.1	3.438	0.827
206	789.031	15.1	3.422	0.824
207	792.716	17.9	3.330	0.621
208	792.900	19.3	3.353	0.597
209	793.798	24.5	3.344	0.638
210	797.487	13.4	3.241	0.732
211	805.983	12.5	3.011	0.760
212	806.091	13.9	3.044	0.603
213	813.294	17.1	2.871	0.423
214	815.131	12.8	2.793	0.299
215	817.207	13.9	3.016	0.293
216	820.331	23.3	3.118	0.322
217	823.867	19.6	2.914	0.195
218	825.686	8.5	2.783	-0.016
219	828.825	12.2	3.176	-0.007
220	830.541	19.3	3.370	-0.239
221	833.711	11.9	3.009	0.025
222	835.213	19.9	3.256	0.066
223	835.376	16.8	3.334	0.128
224	837.959	10.0	3.301	0.148
225	840.217	23.9	3.248	0.404
226	844.301	14.8	3.265	0.505
227	848.312	21.3	3.164	0.298
228	853.018	12.2	3.223	0.758
229	854.224	17.6	3.278	0.701
230	855.920	14.5	3.399	0.589
231	856.666	12.2	3.483	0.554
232	857.193	18.5	3.519	0.808
233	859.889	18.5	3.933	0.267
234	865.950	7.7	3.803	-0.226
235	868.770	12.8	3.917	-0.445
236	869.165	8.5	3.826	-0.391
237	869.482	8.2	3.999	-0.325
238	870.083	15.1	4.042	-0.155
239	871.211	10.2	4.024	-0.122
240	874.319	17.6	4.187	-0.032
241	874.454	11.1	4.235	-0.078
242	879.601	14.5	4.269	-0.176
243	880.521	13.9	4.275	0.000
244	882.182	14.8	4.335	-0.053
245	885.960	13.9	4.395	0.041
246	889.668	10.5	4.309	-0.393
247	892.389	10.5	4.223	-0.230
248	892.955	12.5	4.199	-0.076
249	893.450	10.0	4.155	0.041
250	893.909	10.8	4.090	-0.046
251	895.421	3.7	3.986	-0.359
252	895.469	9.1	3.896	-0.384
253	897.824	11.4	4.146	-0.177
254	899.793	14.2	4.134	-0.333
255	904.659	11.1	3.895	0.047
256	911.622	14.8	3.957	-0.393
257	913.210	13.7	4.012	-0.152
258	917.678	9.7	4.598	-0.117
259	918.543	12.5	4.582	0.009
260	919.056	11.1	4.566	-0.008
261	920.049	10.5	4.526	0.009
262	920.493	13.1	4.583	-0.029
263	922.832	9.1	4.524	-0.059
264	933.239	12.8	4.555	0.009
265	938.046	10.2	4.250	-0.201
266	941.699	13.7	4.381	-0.470
267	944.940	10.8	4.383	-0.255
268	948.233	10.5	4.356	-0.158
269	948.956	10.0	4.412	-0.195
270	950.319	7.4	4.473	-0.089
271	951.631	9.1	4.396	-0.045
272	969.056	6.0	4.432	-0.312
273	971.760	10.2	4.462	-0.151
274	974.632	16.2	4.317	-0.041
275	984.439	14.8	4.186	-0.436
276	989.455	13.7	4.245	-0.316
277	995.514	9.4	4.162	-0.489
278	996.389	8.8	4.118	-0.419
279	1002.535	9.4	4.128	-0.469
280	1015.122	15.1	4.200	-0.250
281	1029.013	5.7	3.959	-0.416
282	1030.334	11.9	4.009	-0.305
283	1030.706	7.4	3.881	-0.347
284	1030.988	11.4	4.013	-0.284
285	1034.784	13.4	4.127	-0.508
286	1042.531	18.2	3.884	-0.327
287	1045.455	11.7	3.840	-0.237
288	1051.963	12.2	3.892	-0.244
289	1052.891	7.4	3.883	-0.266
290	1054.652	19.3	3.874	-0.176
291	1058.659	11.9	3.815	-0.197
292	1059.689	15.4	3.949	-0.138
293	1063.865	14.2	3.932	0.035
294	1066.102	12.5	3.898	-0.038
295	1070.293	12.8	4.074	0.195
296	1071.083	17.4	4.118	0.261
297	1078.486	12.2	3.919	0.206
298	1080.109	17.4	4.039	0.272
299	1083.303	14.5	3.973	0.401
300	1085.239	15.6	3.991	0.585
301	1086.931	11.1	4.155	0.315
302	1090.178	12.2	4.075	0.297
303	1092.975	13.7	4.029	0.029
304	1096.517	8.8	4.429	0.157
305	1098.976	9.4	4.162	0.096
306	1099.632	17.6	4.306	0.213
307	1101.983	9.1	4.179	-0.141
308	1102.961	11.9	4.408	-0.114
309	1106.624	8.5	4.394	-0.243
310	1112.812	12.8	4.459	0.306
311	1112.886	7.4	4.447	0.305
312	1117.875	11.9	4.193	0.233
313	1119.365	13.1	4.131	0.111
314	1121.661	8.2	4.205	0.054
315	1127.239	10.2	4.533	0.108
316	1127.705	10.0	4.693	0.087
317	1128.720	10.2	4.625	0.118
318	1149.448	19.9	4.775	0.030
319	1154.015	10.8	4.670	0.108
320	1167.142	11.9	4.641	0.212
321	1167.164	7.7	4.565	0.122
322	1178.984	13.4	4.537	-0.053
323	1181.274	11.7	4.579	-0.079
324	1185.394	13.4	4.516	0.094
325	1186.052	11.7	4.503	0.049
326	1189.354	14.5	4.366	0.121
327	1199.748	12.8	4.545	-0.248
328	1200.801	11.4	4.508	-0.083
329	1204.642	10.2	4.509	-0.076
330	1207.699	8.5	4.652	0.103
331	1210.513	7.4	4.652	0.037
332	1216.398	10.5	4.573	-0.142
333	1230.185	10.2	4.855	-0.542
334	1241.070	8.2	5.250	-0.578
335	1247.620	14.2	5.097	-0.549
336	1251.526	7.1	5.023	-0.453
337	1252.402	16.8	4.971	-0.483
338	1253.067	8.8	4.900	-0.467
339	1254.508	14.2	4.946	-0.327
340	1257.625	7.4	4.883	-0.606
341	1257.762	7.1	4.852	-0.525
342	1258.499	12.2	4.892	-0.720
343	1259.513	10.5	4.764	-0.825
344	1263.075	10.8	4.858	-0.478
345	1267.930	3.7	4.787	-0.589
346	1272.498	13.1	4.657	-0.662
347	1287.331	10.8	4.571	-0.448
348	1293.164	11.4	4.948	-0.489
349	1306.812	11.7	4.638	-0.504
350	1307.164	12.8	4.706	-0.641
351	1311.301	10.8	4.754	-0.479
352	1312.260	13.1	4.836	-0.632
353	1319.585	9.4	4.826	-0.406
354	1322.741	11.4	4.609	-0.407
355	1326.195	6.3	4.667	-0.408
356	1334.679	9.7	4.477	-0.438
357	1342.889	10.2	4.216	0.139
358	1345.182	11.9	4.318	0.073
359	1345.517	12.8	4.331	0.091
360	1345.796	14.8	4.307	0.057
361	1346.744	13.9	4.274	-0.027
362	1350.363	8.0	3.912	-0.033
363	1350.575	20.5	4.033	-0.019
364	1354.319	10.8	4.285	-0.274
365	1358.823	7.7	4.136	-0.204
366	1360.137	16.2	4.159	-0.220
367	1361.690	8.5	4.186	-0.131
368	1362.256	16.5	4.062	-0.100
369	1363.396	14.2	4.103	-0.179
370	1363.961	4.6	4.189	-0.130
371	1385.704	5.4	4.052	-0.250
372	1388.124	13.1	4.118	0.053
373	1390.280	11.7	4.034	0.309
374	1390.744	11.9	3.981	0.247
375	1391.163	7.7	4.031	0.318
376	1393.457	13.1	4.078	0.042
377	1394.088	8.2	4.146	-0.051
378	1394.341	14.8	4.067	-0.187
379	1394.464	16.5	4.114	-0.134
380	1399.591	12.5	4.226	0.067
381	1399.744	15.4	4.205	0.212
382	1401.930	11.1	4.298	0.121
383	1402.853	14.2	4.219	-0.041
384	1405.214	12.5	4.287	-0.214
385	1410.956	10.5	4.220	-0.175
386	1417.998	9.4	4.621	-0.385
387	1421.050	17.6	4.683	-0.467
388	1421.675	10.2	4.611	-0.476
389	1423.162	8.5	4.865	-0.291
390	1424.375	11.4	4.997	-0.365
391	1425.670	11.9	4.982	-0.426
392	1426.251	12.5	4.838	-0.413
393	1428.809	9.1	4.828	-0.691
394	1429.837	9.1	4.876	-0.627
395	1429.893	12.8	4.811	-0.700
396	1433.818	8.2	4.641	-0.662
397	1434.414	11.1	4.682	-0.684
398	1437.085	12.8	4.812	-0.569
399	1438.024	14.8	4.819	-0.542
400	1439.181	9.7	4.876	-0.553
401	1439.369	8.5	4.742	-0.525
402	1440.632	13.7	4.772	-0.633
403	1442.386	9.4	4.703	-0.644
404	1443.833	10.2	4.793	-0.754
405	1445.054	10.5	4.745	-0.808
406	1445.556	8.2	4.825	-0.808
407	1446.737	11.7	4.796	-0.712
408	1448.313	6.5	4.723	-0.737
409	1448.535	11.4	4.742	-0.751
410	1452.888	9.1	4.473	-0.750
411	1454.883	6.8	4.604	-0.744
412	1457.138	10.2	4.552	-0.519
413	1457.731	10.8	4.569	-0.636
414	1458.896	12.5	4.541	-0.704
415	1462.937	15.6	4.505	-0.677
416	1462.969	10.5	4.543	-0.728
417	1465.226	9.1	4.678	-0.662
418	1466.662	10.2	4.619	-0.715
419	1467.507	3.7	4.568	-0.865
420	1467.868	10.0	4.580	-0.644
421	1469.381	13.4	4.549	-0.834
422	1471.299	14.5	4.404	-0.699
423	1471.903	8.0	4.463	-0.770
424	1472.819	16.5	4.373	-0.717
425	1476.407	11.7	3.898	-0.199
426	1480.028	11.7	4.289	-0.352
427	1485.444	11.1	3.932	-0.428
428	1485.972	13.1	4.060	-0.276
429	1487.054	12.8	4.008	-0.327
430	1491.770	15.1	4.263	-0.147
431	1495.494	14.2	4.332	-0.059
432	1497.167	11.7	4.340	-0.064
433	1498.298	12.5	4.149	-0.122
434	1499.000	7.4	4.355	-0.072
435	1500.591	11.4	4.350	-0.057
436	1507.128	11.4	3.841	-0.545
437	1511.386	11.7	4.028	-0.395
438	1527.318	13.9	3.528	-0.254
439	1532.164	16.2	3.665	-0.178
440	1533.307	7.1	3.705	-0.084
441	1540.209	16.2	3.441	-0.243
442	1542.456	11.9	3.434	-0.244
443	1543.077	15.9	3.597	-0.362
444	1544.069	11.7	3.738	-0.336
445	1544.759	13.7	3.735	-0.284
446	1546.380	15.9	3.865	-0.217
447	1546.716	16.2	3.794	-0.286
448	1548.289	18.2	3.711	-0.250
449	1548.389	6.3	3.678	-0.224
450	1548.784	9.4	3.659	-0.302
451	1551.713	8.5	3.781	-0.096
452	1553.029	8.8	3.698	-0.130
453	1553.095	11.9	3.748	-0.090
454	1555.618	21.9	3.778	0.013
455	1557.336	9.1	3.781	0.001
456	1559.544	11.7	3.798	-0.226
457	1564.001	15.9	4.125	-0.309
458	1564.231	13.9	4.149	-0.318
459	1566.865	12.2	4.251	-0.445
460	1577.803	10.5	4.249	-0.323
461	1578.586	10.5	4.352	-0.115
462	1585.338	3.7	4.330	-0.484
463	1586.685	13.9	4.397	-0.505
464	1588.383	11.9	4.325	-0.518
465	1589.343	7.7	4.345	-0.599
466	1594.679	12.5	4.190	-0.711
467	1595.735	9.7	4.093	-0.444
468	1596.113	8.0	4.227	-0.333
469	1600.745	6.8	4.215	-0.482
470	1601.427	10.5	4.082	-0.475
471	1606.644	8.5	4.366	-0.006
472	1608.398	14.2	4.190	0.132
473	1609.253	7.4	3.956	0.136
474	1611.407	9.4	4.148	-0.242
475	1616.430	11.7	4.057	-0.144
476	1616.939	9.7	4.098	-0.179
477	1618.966	17.1	4.011	0.054
478	1620.807	11.9	4.130	0.113
479	1621.888	17.9	3.883	0.170
480	1637.483	12.2	4.128	-0.351
481	1638.627	13.1	4.164	-0.290
482	1646.167	11.1	4.443	-0.143
483	1650.233	11.1	4.456	-0.351
484	1650.710	8.5	4.365	-0.294
485	1655.583	16.8	4.368	-0.033
486	1657.788	9.1	4.415	0.048
487	1662.302	8.8	4.271	0.060
488	1662.733	7.4	4.265	0.043
489	1664.702	11.1	4.173	0.064
490	1670.207	15.1	3.718	0.171
491	1675.038	18.2	3.646	0.169
492	1683.101	13.7	3.701	0.338
493	1683.523	8.8	3.596	0.386
494	1683.611	14.2	3.790	0.488
495	1684.288	12.5	3.672	0.424
496	1686.363	16.2	3.676	0.469
497	1690.880	19.6	3.870	0.070
498	1692.096	13.4	3.784	0.097
499	1693.680	11.1	3.699	-0.014
500	1696.925	8.0	3.528	0.180
501	1700.765	7.7	3.753	0.136
502	1708.717	7.7	3.978	0.269
503	1711.311	15.1	3.944	0.144
504	1711.358	13.9	3.945	0.164
505	1711.411	14.8	3.925	0.184
506	1711.645	10.5	3.958	0.146
507	1723.950	13.7	4.391	0.078
508	1729.018	8.8	4.346	0.069
509	1732.901	11.7	4.390	0.153
510	1733.379	16.5	4.370	0.057
511	1736.223	10.2	4.416	0.039
512	1743.934	17.4	4.362	-0.102
513	1748.403	10.5	4.219	0.129
514	1752.778	8.8	4.269	0.175
515	1753.975	7.4	4.207	-0.004
516	1756.877	11.7	4.417	-0.172
517	1758.489	15.4	4.361	-0.130
518	1759.877	12.2	4.387	-0.063
519	1762.642	6.5	4.291	-0.275
520	1769.183	10.2	4.143	-0.496
521	1770.593	18.8	4.091	-0.520
522	1770.844	11.4	4.071	-0.492
523	1771.438	13.1	4.011	-0.443
524	1772.074	10.8	4.067	-0.486
525	1772.978	6.5	4.100	-0.290
526	1776.944	10.2	4.110	-0.448
527	1781.413	12.2	4.223	-0.384
528	1781.529	12.2	4.261	-0.402
529	1784.448	13.1	4.196	-0.307
530	1786.838	11.1	4.112	-0.151
531	1787.208	14.8	4.005	-0.241
532	1790.784	12.8	4.043	-0.285
533	1795.375	10.8	3.944	-0.228
534	1812.137	14.8	4.028	-0.318
535	1812.455	11.9	4.068	-0.358
536	1814.764	12.8	4.025	-0.240
537	1823.553	9.7	4.128	-0.203
538	1827.385	14.8	4.172	-0.263
539	1837.054	12.5	4.184	-0.299
540	1838.499	14.2	4.146	-0.410
541	1843.499	11.4	4.030	-0.385
542	1846.728	19.3	3.942	-0.373
543	1849.490	16.8	3.835	-0.312
544	1852.889	14.2	3.790	-0.393
545	1854.918	11.4	3.838	-0.604
546	1863.764	8.2	3.291	-0.450
547	1873.477	14.5	3.488	0.147
548	1874.612	10.0	3.507	-0.092
549	1879.254	14.5	3.791	0.064
550	1881.367	15.1	3.771	0.203
551	1883.254	11.1	3.785	0.241
552	1884.213	10.0	3.850	0.421
553	1885.573	9.7	3.721	0.423
554	1897.902	13.7	3.863	0.320
555	1898.325	10.0	3.904	0.278
556	1898.460	11.9	3.948	0.294
557	1901.016	11.9	4.004	0.266
558	1902.705	17.6	4.112	0.063
559	1903.517	15.4	4.255	0.140
560	1903.712	8.5	4.149	0.092
561	1904.180	13.7	4.342	0.199
562	1908.860	11.9	4.040	-0.281
563	1908.968	13.9	4.110	-0.215
564	1910.928	14.5	3.907	-0.158
565	1913.907	15.4	4.118	-0.232
566	1915.383	12.5	3.832	-0.080
567	1928.065	8.5	3.850	-0.468
568	1936.722	13.4	3.738	-0.524
569	1937.214	10.5	3.726	-0.366
570	1938.466	14.2	3.738	-0.500
571	1940.161	8.2	3.666	-0.372
572	1944.217	5.4	4.228	-0.338
573	1951.457	14.2	3.978	-0.601
574	1954.351	13.1	3.950	-0.338
575	1955.589	6.5	3.788	-0.276
576	1957.222	9.4	3.931	-0.251
577	1960.350	8.8	3.804	-0.409
578	1962.838	11.9	3.893	-0.482
579	1964.453	15.6	3.831	-0.417
580	1965.952	13.1	3.670	-0.573
581	1966.035	15.4	3.678	-0.598
582	1967.153	17.1	3.728	-0.653
583	1967.432	16.8	3.674	-0.689
584	1972.909	12.8	3.716	-0.578
585	1974.885	12.8	3.680	-0.441
586	1975.415	9.4	3.703	-0.387
587	1976.443	17.6	3.701	-0.496
588	1977.195	13.1	3.744	-0.310
589	1978.327	14.2	3.727	-0.234
590	1983.220	5.7	3.548	-0.318
591	1987.962	14.8	3.603	-0.471
592	1988.339	15.6	3.613	-0.466
593	1988.878	17.1	3.541	-0.426
594	1990.382	11.1	3.488	-0.410
595	1991.766	13.1	3.419	-0.372
596	2020.715	11.9	3.417	0.105
597	2024.238	8.8	3.367	-0.066
598	2028.397	13.9	3.521	-0.349
599	2028.639	10.8	3.485	-0.280
600	2032.440	13.1	3.496	-0.264
601	2033.778	18.2	3.537	-0.337
602	2037.710	15.6	3.283	-0.138
603	2042.922	17.1	3.325	0.064
604	2046.944	13.9	3.793	-0.129
605	2051.191	20.5	3.653	-0.425
606	2054.369	22.8	3.548	-0.398
607	2056.175	11.9	3.566	-0.501
608	2058.157	10.8	3.688	-0.476
609	2058.766	8.0	3.569	-0.448
610	2061.753	17.4	3.630	-0.359
611	2062.319	15.6	3.507	-0.322
612	2068.899	10.0	3.681	-0.119
613	2071.026	13.4	3.808	0.103
614	2074.184	12.5	3.919	0.042
615	2077.462	16.2	3.499	-0.140
616	2079.847	10.2	3.749	-0.231
617	2082.370	17.1	3.550	-0.269
618	2085.885	17.6	3.409	-0.030
619	2086.421	3.1	3.418	-0.145
620	2088.044	16.2	3.299	-0.054
621	2088.283	11.9	3.396	-0.223
622	2095.840	9.4	3.254	-0.030
623	2097.602	16.8	3.415	-0.124
624	2099.977	18.2	3.349	0.247
625	2100.043	4.3	3.316	0.205
626	2102.603	20.2	3.121	0.139
627	2105.003	11.7	3.110	0.110
628	2106.695	15.4	3.496	0.326
629	2108.014	15.9	3.517	0.416
630	2108.715	8.8	3.401	0.223
631	2109.052	7.1	3.508	0.253
632	2110.369	10.8	3.670	0.027
633	2115.079	16.2	3.416	0.553
634	2115.332	22.5	3.405	0.451
635	2116.432	8.0	3.475	0.242
636	2120.020	10.5	3.165	0.495
637	2129.948	6.3	3.444	0.038
638	2132.422	19.1	3.701	-0.414
639	2134.544	13.9	3.938	-0.449
640	2137.832	10.2	3.716	0.083
641	2140.966	15.9	4.199	0.537
642	2142.467	15.6	4.081	0.252
643	2142.914	14.2	4.074	0.133
644	2144.156	6.8	3.913	-0.066
645	2150.338	15.4	3.712	0.114
646	2160.781	13.9	4.157	0.071
647	2164.903	5.4	3.912	-0.249
648	2166.834	11.9	4.055	-0.217
649	2169.620	12.2	3.761	-0.047
650	2170.763	16.8	3.681	0.013
651	2175.864	9.1	3.456	-0.136
652	2183.459	13.7	4.161	-0.322
653	2184.531	13.1	4.122	-0.098
654	2185.619	10.0	4.321	0.259
655	2191.547	11.1	4.356	-0.098
656	2195.079	12.2	4.031	0.433
657	2196.789	10.8	4.281	0.475
658	2196.852	13.1	4.161	0.464
659	2198.640	7.4	4.216	-0.059
660	2199.281	11.4	4.233	0.073
661	2199.401	8.8	4.169	0.100
662	2210.689	14.5	4.203	-0.408
663	2211.860	18.8	4.172	-0.449
664	2226.950	12.2	4.088	-0.498
665	2230.924	14.2	4.149	-0.705
666	2235.202	11.9	4.216	-0.296
667	2238.076	15.1	4.111	-0.460
668	2245.989	14.5	4.086	-0.361
669	2252.374	10.0	4.334	0.112
670	2256.194	6.0	4.265	0.600
671	2260.147	8.5	4.210	0.406
672	2261.472	10.5	4.466	0.379
673	2266.984	8.2	4.581	-0.025
674	2271.469	16.2	4.289	-0.321
675	2271.757	11.7	4.324	-0.280
676	2271.948	13.9	4.360	-0.341
677	2272.555	8.2	4.223	-0.327
678	2275.001	8.8	4.211	-0.168
679	2275.475	14.2	4.263	-0.078
680	2276.321	6.8	4.243	-0.080
681	2286.096	11.7	4.400	-0.456
682	2286.951	10.8	4.243	-0.558
683	2287.259	8.2	4.283	-0.368
684	2287.457	14.2	4.152	-0.521
685	2295.495	7.1	4.363	-0.142
686	2296.457	13.1	4.441	-0.199
687	2298.081	9.4	4.410	-0.173
688	2312.214	10.8	4.240	-0.062
689	2317.404	9.4	4.196	-0.491
690	2324.752	17.1	4.289	-0.447
691	2326.392	9.4	4.476	-0.282
692	2334.113	15.4	4.559	-0.447
693	2336.200	7.7	4.201	-0.187
694	2336.262	10.8	4.406	-0.126
695	2341.219	11.7	4.512	-0.230
696	2343.891	7.7	4.454	-0.368
697	2344.068	10.5	4.436	-0.352
698	2347.503	14.8	4.139	-0.259
699	2348.833	13.4	4.216	-0.381
700	2351.208	19.9	4.152	-0.401
701	2352.390	12.5	4.378	-0.608
702	2353.211	13.4	4.305	-0.491
703	2359.229	12.8	4.262	-0.529
704	2359.770	15.6	4.217	-0.493
705	2360.022	8.2	4.323	-0.578
706	2360.904	18.2	4.347	-0.665
707	2366.410	13.4	4.296	-0.833
708	2374.133	6.3	4.091	-0.734
709	2377.854	15.9	4.081	-0.617
710	2381.072	13.7	3.933	-0.382
711	2385.257	18.8	3.784	-0.446
