DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
12:11:08
-2050.000 mm;0.000 mm;170.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
58	195.871	10.0	3.419	0.408
59	197.675	17.1	3.490	0.243
60	204.461	14.8	3.297	0.003
61	206.807	17.4	3.151	-0.196
62	233.292	6.5	3.652	-0.471
63	250.142	15.1	3.639	-0.400
64	255.570	13.4	3.531	-0.345
65	259.090	11.1	3.557	-0.324
66	262.218	15.1	3.576	-0.121
67	263.343	11.1	3.481	-0.132
68	263.488	14.5	3.495	-0.084
69	276.019	14.2	3.436	-0.072
70	287.769	10.0	3.525	-0.022
71	290.968	13.9	3.488	-0.037
72	291.174	10.0	3.453	0.042
73	293.490	8.8	3.564	0.053
74	299.192	20.2	3.475	-0.294
75	302.144	17.6	3.329	0.158
76	302.312	16.8	3.430	0.027
77	305.069	14.2	3.290	0.135
78	306.531	13.4	3.306	-0.009
79	310.529	8.2	3.243	-0.129
80	312.724	5.7	3.194	-0.054
81	312.944	8.5	3.270	0.012
82	313.168	21.3	3.334	-0.129
83	325.639	10.0	3.524	-0.289
84	327.552	15.6	3.553	-0.293
85	328.972	8.5	3.432	-0.187
86	331.257	14.5	3.563	-0.264
87	332.424	17.1	3.579	-0.316
88	340.206	17.9	3.655	-0.498
89	342.637	8.8	3.691	-0.275
90	344.074	10.5	3.678	-0.277
91	352.731	10.0	3.576	-0.424
92	361.987	13.9	3.382	-0.332
93	368.570	8.8	3.407	-0.067
94	373.755	17.6	3.726	-0.504
95	373.789	14.8	3.741	-0.403
96	376.293	12.8	3.992	0.165
97	381.603	11.4	3.975	0.367
98	382.191	13.7	3.847	0.458
99	385.134	14.8	3.679	0.385
100	387.472	16.2	3.849	0.067
101	392.217	14.2	3.586	0.009
102	394.352	20.5	3.564	0.022
103	397.249	19.1	3.556	-0.083
104	398.910	16.8	3.579	-0.287
105	399.544	8.2	3.483	-0.180
106	400.418	14.8	3.653	-0.218
107	402.234	13.4	3.334	-0.155
108	403.218	8.0	3.518	-0.228
109	405.945	14.5	3.624	-0.308
110	424.531	8.0	3.481	-0.201
111	427.608	18.8	3.719	-0.057
112	432.029	11.7	3.447	-0.071
113	438.197	8.8	3.485	0.421
114	439.686	12.2	3.949	0.422
115	440.007	10.8	3.890	0.203
116	446.857	11.7	3.915	0.159
117	449.234	15.9	3.988	0.003
118	451.930	14.2	4.150	-0.113
119	451.972	9.4	4.153	-0.096
120	452.655	12.5	4.131	0.061
121	453.818	11.4	4.044	0.003
122	453.994	7.7	4.131	-0.008
123	460.357	14.2	4.144	0.171
124	462.824	18.8	3.886	0.114
125	462.889	13.1	3.890	0.259
126	469.778	10.5	3.778	-0.003
127	470.264	16.2	3.781	0.043
128	475.226	11.9	3.917	-0.006
129	475.595	8.2	3.953	-0.037
130	478.238	15.9	4.085	-0.165
131	479.007	13.7	3.942	-0.247
132	479.395	12.5	3.800	-0.113
133	479.980	10.2	3.751	0.125
134	481.624	20.8	3.948	0.413
135	482.021	7.1	4.150	0.277
136	491.236	7.7	4.103	0.138
137	504.549	12.2	4.225	-0.270
138	510.099	3.7	4.036	-0.098
139	512.496	13.4	3.901	-0.186
140	518.961	11.9	4.092	0.047
141	520.647	11.4	4.070	-0.018
142	523.434	13.4	3.972	-0.146
143	525.056	5.7	3.780	-0.065
144	526.660	10.5	3.805	-0.031
145	528.483	14.8	3.800	-0.101
146	529.159	14.5	3.797	-0.137
147	532.504	15.1	3.873	-0.429
148	533.006	14.8	3.788	-0.402
149	538.946	16.8	3.926	-0.124
150	539.520	14.8	3.932	-0.170
151	539.764	11.1	3.939	-0.202
152	541.726	7.7	3.866	-0.189
153	558.556	13.9	4.173	-0.048
154	558.990	12.8	4.181	-0.031
155	562.552	15.4	3.818	-0.003
156	563.623	11.1	3.927	0.067
157	569.607	14.2	4.040	0.286
158	579.799	18.5	3.727	0.240
159	590.241	5.1	3.788	0.170
160	594.904	15.9	3.429	0.016
161	595.670	11.1	3.326	0.128
162	596.318	12.5	3.289	0.042
163	598.128	15.1	3.331	0.080
164	600.149	21.0	3.458	-0.016
165	601.104	10.5	3.557	-0.224
166	615.648	15.1	3.632	0.077
167	618.562	9.1	3.632	0.557
168	621.084	21.6	3.419	0.251
169	624.398	15.9	3.431	0.244
170	625.144	14.5	3.500	0.154
171	626.165	7.4	3.550	0.114
172	633.016	11.7	3.824	-0.253
173	637.626	9.7	3.610	-0.388
174	641.107	17.9	3.673	-0.193
175	641.149	3.7	3.740	-8.848
176	647.008	14.2	3.441	0.359
177	654.353	8.0	3.653	0.226
178	656.660	14.8	3.646	-0.259
179	658.099	14.8	3.723	-0.424
180	658.606	10.0	3.746	-0.444
181	667.828	10.5	3.375	0.244
182	669.850	7.7	3.133	0.377
183	674.238	13.1	3.904	0.156
184	674.945	11.1	4.019	0.140
185	679.869	13.7	3.709	0.132
186	689.846	13.4	4.172	0.053
187	692.104	15.9	4.060	0.000
188	693.833	15.1	3.917	-0.223
189	696.687	13.4	3.984	-0.126
190	698.016	6.5	3.973	-0.007
191	700.330	14.2	3.956	0.083
192	710.094	16.5	3.452	-0.371
193	710.990	17.6	3.428	-0.291
194	712.647	14.2	3.519	-0.492
195	712.882	16.8	3.581	-0.402
196	719.981	17.6	3.750	-0.223
197	724.741	6.8	3.356	-0.091
198	732.890	19.6	3.700	-0.074
199	733.371	11.1	3.620	-0.063
200	733.975	13.9	3.671	-0.020
201	739.474	13.9	3.561	-0.115
202	739.783	14.8	3.511	-0.205
203	742.030	8.2	3.289	-0.102
204	745.517	21.6	3.347	-0.157
205	748.446	22.2	3.439	0.000
206	757.408	15.1	3.494	-0.013
207	759.044	17.1	3.557	0.027
208	762.054	13.9	3.718	0.403
209	762.716	14.5	3.751	0.180
210	765.440	13.9	3.600	0.139
211	765.960	11.9	3.563	0.199
212	766.170	10.5	3.588	0.264
213	771.371	15.6	3.439	0.236
214	777.260	13.1	3.751	-0.063
215	778.434	13.7	3.758	0.067
216	779.784	16.8	3.783	0.023
217	789.385	13.9	3.721	0.006
218	790.036	13.9	3.718	0.063
219	795.358	10.0	3.758	0.107
220	810.540	14.8	3.581	0.108
221	812.123	10.0	3.642	-0.035
222	814.675	16.2	3.770	-0.092
223	821.133	13.4	3.780	-0.260
224	830.507	13.9	3.681	-0.060
225	832.162	15.9	3.793	-0.449
226	841.585	10.0	3.919	0.081
227	843.762	11.4	3.847	-0.101
228	854.425	15.4	3.742	-0.157
229	860.708	7.1	3.668	-0.021
230	862.341	9.1	3.915	0.030
231	880.366	16.8	3.787	0.527
232	887.596	5.4	3.481	0.217
233	891.601	11.1	3.955	0.297
234	901.558	21.0	3.491	0.339
235	905.835	10.5	3.683	0.527
236	907.045	17.1	3.687	0.378
237	908.187	15.9	3.791	0.252
238	913.958	22.8	3.500	0.307
239	915.560	23.9	3.423	0.418
240	918.138	9.1	3.572	0.314
241	928.481	6.8	3.969	-0.000
242	930.184	15.9	3.797	-0.318
243	938.033	11.1	3.623	0.095
244	941.585	8.8	3.865	0.059
245	943.692	15.4	3.946	0.104
246	946.394	11.7	4.003	-0.050
247	947.926	15.1	4.017	-0.094
248	948.303	19.1	3.994	-0.067
249	952.680	10.0	3.967	-0.295
250	954.916	8.8	3.884	0.033
251	968.040	12.8	4.434	-0.022
252	972.925	10.2	4.552	-0.255
253	973.778	11.7	4.503	-0.119
254	992.418	12.5	4.360	-0.165
255	996.353	11.7	4.460	0.114
256	996.415	12.2	4.346	0.055
257	999.118	8.0	4.425	-0.070
258	999.192	4.8	4.514	-0.109
259	1000.586	6.3	4.415	-0.055
260	1002.787	11.9	4.405	0.111
261	1006.374	12.8	4.492	-0.142
262	1008.181	10.2	4.616	-0.404
263	1009.249	8.0	4.653	-0.394
264	1009.874	9.1	4.595	-0.275
265	1010.766	8.5	4.586	-0.324
266	1013.012	8.8	4.574	-0.327
267	1013.119	8.2	4.582	-0.285
268	1013.309	6.0	4.485	-0.263
269	1013.827	13.1	4.529	-0.315
270	1018.386	8.2	4.630	-0.338
271	1019.091	10.5	4.637	-0.435
272	1020.035	6.5	4.433	-0.428
273	1021.311	9.7	4.571	-0.325
274	1024.912	8.2	4.457	-0.243
275	1025.204	10.0	4.443	-0.229
276	1026.422	8.5	4.421	-0.013
277	1026.744	9.4	4.348	-0.032
278	1030.658	10.5	4.253	-0.363
279	1032.720	12.8	4.369	-0.173
280	1034.801	15.1	4.358	-0.420
281	1035.406	8.0	4.384	-0.500
282	1036.095	14.2	4.332	-0.513
283	1037.866	13.9	4.416	-0.524
284	1038.016	14.5	4.378	-0.533
285	1038.657	11.7	4.405	-0.627
286	1038.939	8.8	4.418	-0.516
287	1039.782	7.7	4.373	-0.430
288	1041.468	10.8	4.306	-0.638
289	1041.934	15.4	4.355	-0.722
290	1042.015	12.2	4.331	-0.777
291	1043.780	10.0	4.394	-0.742
292	1044.789	13.1	4.428	-0.726
293	1045.067	11.1	4.408	-0.475
294	1048.092	10.2	4.211	-0.269
295	1048.495	9.7	4.187	-0.251
296	1051.352	6.8	4.128	-0.294
297	1051.844	11.9	4.248	-0.334
298	1052.009	7.1	4.256	-0.284
299	1053.696	8.5	4.155	-0.454
300	1053.943	13.7	4.151	-0.446
301	1054.038	7.7	4.233	-0.437
302	1054.845	11.4	4.194	-0.569
303	1056.902	8.5	4.383	-0.288
304	1057.174	8.5	4.363	-0.181
305	1062.098	12.8	4.530	-0.058
306	1062.461	11.4	4.563	-0.238
307	1063.189	12.8	4.395	-0.176
308	1065.526	8.2	4.274	0.083
309	1065.567	15.6	4.096	-0.044
310	1070.387	6.3	4.445	0.120
311	1070.804	8.8	4.481	-0.215
312	1071.918	12.2	4.243	-0.241
313	1072.228	10.2	4.401	-0.237
314	1072.854	15.6	4.344	-0.281
315	1074.093	14.5	4.284	-0.145
316	1074.265	8.2	4.135	-0.144
317	1077.803	16.5	4.152	-0.194
318	1078.769	12.8	4.190	-0.167
319	1080.464	12.2	4.054	-0.220
320	1080.566	12.5	4.026	-0.197
321	1086.961	13.4	3.854	-0.301
322	1087.293	13.4	3.919	-0.124
323	1087.840	11.9	4.021	0.014
324	1088.998	9.1	4.209	0.059
325	1090.275	11.7	4.246	-0.105
326	1091.541	11.4	4.115	-0.214
327	1095.101	10.5	4.395	-0.263
328	1095.116	8.0	4.406	-0.288
329	1095.775	10.2	4.296	-0.256
330	1098.448	13.9	4.347	-0.261
331	1100.647	14.8	4.300	-0.404
332	1101.429	14.2	4.248	-0.456
333	1104.007	13.9	4.113	-0.457
334	1104.743	15.6	4.020	-0.454
335	1106.272	9.7	4.052	-0.129
336	1107.096	17.1	4.081	-0.231
337	1108.617	15.9	4.146	-0.092
338	1108.944	15.4	4.047	-0.077
339	1120.696	13.4	3.858	0.237
340	1122.151	4.8	3.856	0.175
341	1126.913	10.2	3.842	-0.021
342	1127.482	13.7	3.771	-0.237
343	1130.557	15.1	3.945	-0.368
344	1132.492	14.2	4.001	-0.233
345	1135.872	13.9	4.190	-0.197
346	1135.923	15.1	4.074	-0.168
347	1136.641	13.4	4.183	-0.291
348	1141.146	12.8	4.286	-0.380
349	1148.246	13.7	4.199	-0.249
350	1149.866	15.1	4.479	-0.315
351	1151.847	12.5	4.556	-0.411
352	1152.251	10.2	4.506	-0.214
353	1153.251	13.1	4.502	-0.281
354	1156.178	10.8	4.222	0.016
355	1157.862	12.5	4.162	0.203
356	1159.458	11.4	4.117	0.028
357	1162.755	13.4	4.045	0.132
358	1165.035	13.4	4.124	-0.114
359	1167.219	11.7	4.298	0.264
360	1169.685	12.8	4.029	0.122
361	1170.198	14.2	4.026	0.190
362	1175.507	14.5	3.935	-0.259
363	1183.634	15.4	3.996	-0.400
364	1187.187	8.0	4.081	-0.186
365	1187.332	14.8	3.989	0.079
366	1188.192	16.8	3.955	-0.039
367	1190.590	15.6	3.820	-0.064
368	1194.301	14.2	3.865	0.041
369	1195.680	4.6	3.863	-0.121
370	1196.635	3.1	3.524	-0.071
371	1197.964	14.5	3.718	-0.126
372	1202.987	17.1	3.730	-0.119
373	1203.992	12.8	3.956	-0.221
374	1204.691	19.1	3.941	-0.187
375	1206.468	8.0	4.024	-0.248
376	1206.702	10.0	4.078	-0.201
377	1207.576	10.5	4.097	-0.097
378	1209.114	11.4	4.234	-0.139
379	1219.583	11.4	4.028	-0.072
380	1220.080	10.2	4.090	-0.030
381	1220.463	11.9	4.066	-0.154
382	1220.959	10.2	4.129	-0.137
383	1222.624	10.0	4.109	0.031
384	1223.342	7.7	4.137	0.007
385	1229.189	10.5	3.961	0.254
386	1231.354	16.5	4.066	0.108
387	1233.250	10.2	4.031	-0.056
388	1236.675	13.4	4.128	-0.136
389	1240.684	18.2	4.093	-0.174
390	1244.306	11.1	4.227	-0.208
391	1244.343	10.2	4.209	-0.154
392	1250.865	19.6	4.148	-0.177
393	1251.637	11.4	4.141	-0.163
394	1252.343	14.2	4.088	-0.104
395	1257.675	17.1	3.959	-0.275
396	1258.023	8.8	3.980	-0.150
397	1260.276	9.4	3.933	-0.112
398	1268.953	7.7	4.096	-0.240
399	1270.941	14.8	4.094	-0.318
400	1271.072	15.4	4.213	-0.116
401	1271.197	8.2	4.075	-0.275
402	1272.577	14.8	4.008	-0.261
403	1273.434	11.7	3.988	-0.171
404	1275.093	8.8	3.959	-0.205
405	1276.515	10.5	3.898	-0.047
406	1278.782	17.4	3.932	0.057
407	1280.064	13.1	3.909	0.020
408	1286.620	10.8	3.892	-0.040
409	1290.593	16.5	3.996	-0.154
410	1299.732	15.4	3.850	-0.230
411	1300.056	17.9	3.894	-0.173
412	1300.333	5.4	3.842	-0.244
413	1302.397	11.9	3.829	-0.247
414	1303.066	9.7	3.867	-0.395
415	1304.505	6.3	3.917	-0.261
416	1305.002	17.4	3.946	-0.246
417	1305.101	6.3	3.827	-0.233
418	1305.880	9.7	3.956	-0.152
419	1308.919	8.8	4.022	-0.249
420	1309.919	13.9	4.148	-0.513
421	1311.910	15.9	4.055	-0.403
422	1314.271	8.5	3.965	-0.442
423	1320.429	13.1	3.869	-0.377
424	1322.135	11.4	4.042	-0.048
425	1322.603	13.7	4.121	-0.083
426	1322.885	13.4	4.144	-0.086
427	1325.623	10.0	4.167	-0.531
428	1325.738	13.1	4.180	-0.556
429	1330.611	15.6	4.256	-0.157
430	1333.596	14.8	4.247	-0.151
431	1335.442	13.1	4.163	0.094
432	1342.329	10.8	3.916	0.139
433	1343.332	10.5	3.840	0.069
434	1348.004	15.1	4.015	-0.132
435	1349.064	9.4	3.930	-0.201
436	1349.592	10.8	4.005	-0.269
437	1351.431	10.5	3.963	-0.408
438	1354.642	11.4	3.922	-0.227
439	1360.275	11.7	4.483	-0.511
440	1362.093	9.4	4.051	0.007
441	1363.173	8.8	4.034	-0.286
442	1364.519	11.7	4.247	-0.189
443	1366.056	10.8	4.408	-0.176
444	1366.545	6.5	4.381	-0.291
445	1367.600	12.5	4.414	-0.177
446	1367.918	11.4	4.275	-0.044
447	1369.196	14.5	4.351	-0.107
448	1371.447	10.5	4.311	-0.322
449	1374.237	6.8	4.484	-0.097
450	1375.978	12.8	4.386	0.027
451	1378.023	15.6	4.166	0.066
452	1379.181	8.0	4.170	-0.025
453	1380.765	13.9	4.157	0.061
454	1382.260	12.2	4.090	0.046
455	1384.501	13.4	4.075	0.174
456	1390.864	8.8	4.331	0.183
457	1392.865	9.4	4.166	0.139
458	1394.808	12.8	4.181	0.276
459	1395.422	13.9	4.136	0.338
460	1395.680	9.4	4.126	0.270
461	1396.826	14.5	4.133	0.217
462	1397.231	14.5	4.217	0.055
463	1398.973	11.7	3.958	-0.136
464	1400.881	9.7	4.029	-0.272
465	1405.540	14.8	3.939	-0.118
466	1412.781	10.2	4.032	-0.120
467	1417.207	18.2	4.093	-0.252
468	1417.364	14.5	4.132	-0.279
469	1419.703	12.2	4.218	-0.217
470	1420.098	7.4	4.149	-0.216
471	1423.779	15.1	4.142	0.023
472	1424.018	6.8	4.044	0.161
473	1424.329	13.7	4.157	0.191
474	1424.946	11.1	4.252	0.038
475	1429.187	18.8	4.110	-0.109
476	1436.851	7.7	4.015	-0.004
477	1442.183	9.1	4.141	-0.305
478	1448.442	10.0	4.261	-0.135
479	1449.472	18.8	4.101	-0.051
480	1452.884	13.1	4.429	-0.302
481	1457.776	7.4	4.361	-0.286
482	1465.696	7.1	4.297	-0.337
483	1476.958	11.4	4.270	-0.382
484	1478.755	11.7	4.011	-0.282
485	1482.970	5.1	3.843	-0.161
486	1483.326	16.8	3.770	-0.168
487	1486.014	15.9	3.659	0.208
488	1488.257	12.8	3.810	0.090
489	1490.333	10.0	3.835	0.123
490	1491.238	11.4	3.821	-0.089
491	1495.295	7.4	3.989	-0.003
492	1498.001	8.5	4.075	-0.003
493	1504.066	11.1	4.186	-0.349
494	1513.476	12.5	4.317	-0.349
495	1520.850	12.8	3.864	-0.477
496	1522.375	13.7	3.906	-0.520
497	1522.405	13.9	3.887	-0.550
498	1523.351	12.2	3.985	-0.510
499	1527.378	8.8	3.929	-0.137
500	1531.567	8.5	4.119	-0.287
501	1540.128	14.8	3.751	-0.309
502	1542.002	16.5	3.846	-0.513
503	1542.255	15.4	3.887	-0.603
504	1545.998	14.5	4.159	-0.540
505	1546.516	15.9	4.118	-0.469
506	1550.104	12.5	4.120	-0.504
507	1552.485	15.4	4.002	-0.582
508	1555.902	18.5	3.705	-0.394
509	1556.563	12.5	3.708	-0.394
510	1559.114	16.2	3.514	-0.468
511	1559.917	15.4	3.500	-0.459
512	1560.867	9.7	3.487	-0.468
513	1569.084	10.8	3.547	-0.261
514	1570.775	13.7	3.445	-0.129
515	1573.488	16.2	3.210	-0.026
516	1577.684	12.8	3.438	0.243
517	1581.520	10.0	3.583	0.354
518	1593.906	15.9	3.750	-0.166
519	1595.420	19.1	3.700	-0.309
520	1597.212	10.5	3.963	-0.556
521	1597.441	13.1	3.967	-0.604
522	1598.616	10.2	4.071	-0.106
523	1600.210	13.1	4.104	0.237
524	1600.716	6.8	4.046	0.094
525	1608.311	13.4	4.018	0.259
526	1608.391	6.3	4.076	0.285
527	1608.853	13.7	4.048	0.299
528	1610.807	9.4	3.994	0.459
529	1611.580	9.7	4.067	0.608
530	1616.666	12.2	3.740	-0.180
531	1617.708	10.8	3.721	-0.217
532	1617.855	11.9	3.609	-0.259
533	1620.494	9.1	3.683	-0.067
534	1621.075	5.4	3.696	0.070
535	1621.241	12.2	3.591	-0.013
536	1624.003	13.1	3.292	0.054
537	1630.841	15.9	3.199	-0.212
538	1631.874	11.7	3.293	-0.280
539	1635.352	19.1	3.203	-0.054
540	1636.185	19.9	3.243	0.042
541	1636.278	12.8	3.267	0.011
542	1636.557	11.1	3.291	0.098
543	1638.784	14.5	3.120	-0.214
544	1641.346	17.9	2.958	-0.036
545	1643.629	13.1	2.967	-0.155
546	1652.011	12.2	2.977	-0.182
547	1655.140	14.5	3.123	0.070
548	1659.383	16.5	3.292	-0.225
549	1664.602	15.1	3.507	-0.350
550	1667.889	10.0	3.465	-0.240
551	1669.274	13.1	3.467	-0.240
552	1672.317	16.5	3.431	-0.334
553	1675.352	8.8	3.240	-0.151
554	1676.326	13.4	3.392	-0.187
555	1677.205	17.4	3.390	-0.241
556	1680.192	13.4	3.362	-0.224
557	1683.950	18.2	3.339	-0.586
558	1684.832	15.9	3.225	-0.499
559	1688.089	16.8	3.060	-0.501
560	1690.505	15.9	2.963	-0.367
561	1698.474	16.2	2.980	-0.009
562	1700.529	12.5	2.974	-0.049
563	1707.189	8.5	2.977	-0.187
564	1707.492	13.9	2.943	-0.234
565	1710.404	16.5	2.881	-0.069
566	1712.036	21.9	2.905	-0.271
567	1715.811	16.2	2.762	-0.353
568	1723.383	18.8	2.808	-0.287
569	1726.115	8.8	3.034	0.452
570	1726.797	21.0	2.863	0.382
571	1727.237	12.2	2.880	0.392
572	1729.820	22.5	2.866	0.328
573	1731.521	16.5	2.884	0.512
574	1733.410	11.7	2.777	0.324
575	1737.473	20.8	2.885	0.310
576	1738.450	25.0	2.654	0.277
577	1739.507	11.1	2.719	0.376
578	1745.110	19.6	2.468	0.432
579	1749.846	21.6	2.510	0.418
580	1757.805	7.4	2.820	0.145
581	1758.938	20.8	3.143	0.317
582	1761.669	12.2	2.917	0.527
583	1764.682	8.0	2.974	0.420
584	1769.528	22.5	2.948	0.313
585	1776.870	17.4	2.486	0.621
586	1779.306	30.2	2.383	0.545
587	1781.115	7.7	2.413	0.428
588	1785.217	22.5	2.555	0.619
589	1792.499	22.8	2.348	0.649
590	1794.105	19.6	2.441	0.546
591	1795.386	21.9	2.513	0.643
592	1804.269	11.9	2.585	0.240
593	1808.910	14.5	2.722	0.196
594	1810.993	14.8	2.764	0.120
595	1814.537	10.0	2.822	0.076
596	1815.487	13.9	2.797	0.018
597	1817.898	27.0	2.934	0.008
598	1819.639	23.3	2.826	0.045
599	1822.955	11.1	2.943	0.042
600	1833.419	16.8	2.819	0.088
601	1842.547	10.2	2.973	0.213
602	1844.574	21.3	3.023	-0.327
603	1850.257	10.2	3.091	-0.047
604	1856.276	20.8	3.174	0.010
605	1862.589	17.6	3.751	-0.247
606	1863.721	14.5	3.740	-0.307
607	1864.263	18.2	3.724	-0.198
608	1867.004	14.8	3.604	-0.376
609	1880.825	10.0	3.810	-0.256
610	1885.759	12.8	3.259	-0.604
611	1886.987	6.0	3.218	-0.422
612	1891.892	13.7	3.510	-0.724
613	1893.040	15.4	3.579	-0.927
614	1899.446	11.7	3.833	-0.918
615	1899.986	5.4	4.016	-0.782
616	1901.954	17.9	4.016	-0.863
617	1904.918	4.6	3.768	-0.471
618	1905.167	13.7	3.701	-0.497
619	1906.147	17.4	3.528	-0.425
620	1908.426	12.2	3.483	0.093
621	1915.138	15.1	3.131	-0.005
622	1915.327	20.2	3.228	0.029
623	1915.784	15.6	3.299	-0.179
624	1917.775	14.5	3.552	-0.235
625	1918.589	20.2	3.529	-0.180
626	1924.881	13.4	3.794	-0.877
627	1926.829	17.1	4.239	-0.304
628	1927.898	4.0	4.357	-0.589
629	1931.347	9.4	4.186	0.089
630	1931.787	10.5	4.138	0.053
631	1933.075	12.5	3.991	0.319
632	1942.416	13.9	3.404	0.305
633	1953.003	9.7	3.605	0.399
634	1953.937	13.9	3.602	0.234
635	1958.860	16.2	3.525	0.311
636	1963.350	10.5	3.481	-0.170
637	1966.169	22.2	2.973	0.862
638	1969.617	12.8	2.852	0.481
639	1977.040	6.3	3.341	0.222
640	1978.612	13.1	3.612	0.410
641	1981.936	21.9	3.498	0.319
642	1985.301	12.2	3.692	0.326
643	1985.958	7.4	3.811	0.328
644	1987.245	10.2	3.629	0.126
645	1989.046	17.4	3.510	0.059
646	1989.454	9.4	3.547	-0.165
647	1992.568	11.7	3.512	-0.307
648	1994.360	15.4	3.513	-0.334
649	1996.385	13.4	3.616	-0.228
650	1996.665	12.8	3.729	-0.294
651	1998.441	14.8	3.933	-0.599
652	2002.450	20.8	3.791	-0.479
653	2005.642	15.6	3.949	-0.712
654	2007.206	13.7	3.830	-0.684
655	2007.249	10.0	3.714	-0.639
656	2011.616	15.1	3.867	-0.745
657	2012.793	8.8	3.835	-0.647
658	2018.779	11.7	4.008	-1.048
659	2019.271	7.7	4.026	-1.062
660	2021.319	13.1	4.154	-1.196
661	2021.612	13.4	4.113	-1.021
662	2024.738	3.1	3.538	-0.843
663	2028.105	12.2	3.366	-0.719
664	2038.327	13.7	3.611	0.445
665	2039.791	12.5	3.506	0.769
666	2042.464	9.7	3.535	0.426
667	2055.085	12.8	3.912	0.205
668	2057.193	16.5	3.523	0.439
669	2057.729	12.2	3.481	0.374
670	2058.112	19.1	3.370	0.363
671	2062.765	22.2	3.102	0.052
672	2063.456	17.1	3.102	0.126
673	2067.403	22.2	2.687	-0.365
674	2067.674	23.9	2.627	0.035
675	2068.567	15.9	2.820	0.682
676	2070.249	22.5	2.763	0.265
677	2071.963	12.8	2.552	0.559
678	2072.739	22.2	2.723	0.750
679	2072.883	23.3	2.724	0.719
680	2077.959	19.1	3.104	0.201
681	2079.126	15.1	3.220	0.129
682	2081.845	14.2	3.719	-0.078
683	2090.046	12.5	3.682	0.445
684	2090.330	11.4	3.624	0.445
685	2091.367	14.2	3.478	0.281
686	2091.862	14.2	3.507	0.061
687	2095.455	17.1	3.239	0.010
688	2099.274	11.9	2.975	-0.067
689	2099.620	9.4	3.136	-0.126
690	2104.089	15.9	3.649	-0.022
691	2106.367	18.2	3.531	0.165
692	2106.528	13.1	3.461	0.101
693	2116.463	13.4	3.472	0.147
694	2117.995	15.1	3.366	-0.076
695	2123.152	20.5	3.491	-0.066
696	2127.610	15.4	3.575	0.053
697	2128.632	13.4	3.578	0.167
698	2128.963	15.6	3.513	0.122
699	2129.067	13.7	3.485	0.146
700	2129.163	9.1	3.421	0.026
701	2137.031	22.2	2.940	0.067
702	2137.548	17.9	2.886	0.022
703	2140.037	26.7	2.640	-0.111
704	2146.124	17.6	3.301	0.177
705	2147.714	15.9	3.272	0.236
706	2151.976	6.3	3.519	0.506
707	2152.851	10.2	3.849	0.441
708	2153.931	11.9	4.133	0.404
709	2154.031	8.2	4.059	0.389
710	2156.938	8.8	4.376	0.028
711	2159.186	15.1	4.029	-0.035
712	2171.420	10.8	4.008	-0.270
713	2174.453	14.8	4.065	-0.306
