DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:55:43
-2050.000 mm;0.000 mm;110.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
95	316.148	20.8	2.669	0.159
96	316.441	18.2	2.686	0.127
97	320.700	25.0	2.672	0.094
98	323.264	23.9	2.464	0.062
99	325.381	13.1	2.396	0.009
100	328.220	15.1	2.571	-0.007
101	335.678	18.2	2.354	0.261
102	352.685	23.0	1.991	0.294
103	361.164	17.4	2.769	0.575
104	363.216	15.9	2.856	0.690
105	367.832	11.1	3.050	-0.055
106	368.159	23.0	3.053	-0.077
107	368.370	11.1	3.016	-0.086
108	371.146	14.5	3.033	0.144
109	372.019	17.9	3.069	0.444
110	376.292	18.8	2.647	-0.032
111	382.489	13.7	2.924	0.327
112	388.723	13.4	2.685	0.601
113	393.180	12.5	2.385	0.593
114	395.221	20.2	2.461	0.403
115	400.277	18.8	2.729	0.885
116	405.298	11.4	2.437	0.697
117	406.147	17.1	2.401	0.755
118	409.725	22.2	2.796	-0.190
119	411.169	21.0	2.803	-0.198
120	416.080	19.1	2.464	-0.045
121	425.813	11.4	3.166	0.041
122	431.807	19.3	3.610	-0.124
123	434.246	16.2	3.444	0.346
124	442.316	4.3	3.380	-0.010
125	443.516	11.9	2.891	-0.125
126	445.272	18.5	3.128	-0.143
127	445.571	18.8	3.103	-0.157
128	451.152	10.5	2.987	0.332
129	451.966	20.8	2.846	0.323
130	459.058	12.5	2.833	0.197
131	461.553	9.7	2.752	0.431
132	462.312	24.7	2.705	0.332
133	474.076	14.8	3.044	0.009
134	475.132	18.5	2.963	-0.224
135	476.513	12.8	2.910	-0.243
136	486.145	11.7	2.638	0.090
137	487.715	21.3	2.516	0.360
138	488.392	10.8	2.301	0.546
139	491.154	16.8	2.398	0.307
140	495.977	17.6	2.745	0.263
141	497.088	12.5	2.693	0.292
142	499.453	26.7	2.724	0.230
143	499.964	17.1	2.800	0.215
144	500.826	13.4	2.955	0.167
145	501.675	20.2	2.822	-0.056
146	502.759	17.1	2.601	-0.288
147	504.683	5.4	2.392	-0.155
148	510.723	27.6	2.547	0.026
149	511.233	23.6	2.515	0.097
150	513.878	19.6	2.208	0.177
151	515.180	17.4	1.981	0.137
152	519.592	21.9	2.226	-0.166
153	521.680	22.5	2.050	0.537
154	526.890	29.9	2.127	0.133
155	535.320	10.0	2.107	0.267
156	536.928	4.6	2.250	0.092
157	540.787	21.9	2.306	0.104
158	543.495	18.5	2.133	0.279
159	544.485	14.5	2.150	0.209
160	544.783	7.1	2.065	0.313
161	546.349	5.4	2.126	0.261
162	554.708	17.6	2.035	0.364
163	557.483	22.5	2.037	0.435
164	563.021	23.3	1.936	0.640
165	563.839	13.7	1.863	0.473
166	569.415	41.5	1.906	0.374
167	571.947	36.1	1.826	0.231
168	572.887	33.3	1.789	0.189
169	575.696	29.0	1.768	0.095
170	577.172	22.2	1.716	0.236
171	578.136	33.3	1.669	0.352
172	581.897	17.6	1.784	0.403
173	584.940	29.0	1.867	0.244
174	596.570	29.0	1.879	0.559
175	603.714	12.2	1.814	0.574
176	607.906	48.4	1.756	0.626
177	617.265	22.8	2.257	0.515
178	617.604	24.2	2.272	0.657
179	619.966	23.6	1.936	0.505
180	620.655	36.7	1.948	0.316
181	631.624	32.1	1.703	0.327
182	632.195	33.3	1.757	0.322
183	634.440	12.8	1.985	0.274
184	641.699	32.7	1.700	0.390
185	643.524	25.6	1.702	0.471
186	660.069	31.0	1.556	0.781
187	660.343	39.5	1.505	0.725
188	661.466	14.8	1.438	0.682
189	675.484	60.6	1.243	0.355
190	677.075	31.6	1.412	0.362
191	681.039	10.5	1.435	0.653
192	681.182	37.8	1.535	0.719
193	686.364	39.5	1.617	0.419
194	695.952	23.6	1.623	0.453
195	700.690	36.1	1.644	0.300
196	711.420	40.1	1.410	-0.067
197	721.370	23.3	1.074	0.291
198	726.768	35.6	1.075	0.348
199	746.460	27.0	2.040	0.051
200	746.677	26.2	2.064	-0.020
201	748.917	27.0	2.035	-0.026
202	749.846	28.7	2.090	-0.086
203	760.209	33.6	1.825	-0.059
204	763.249	17.9	1.793	0.143
205	764.869	38.7	1.744	0.264
206	770.656	34.4	1.672	0.127
207	788.422	23.9	1.618	0.146
208	789.819	32.4	1.626	0.297
209	791.896	40.1	1.531	0.409
210	793.130	14.8	1.493	0.394
211	796.545	17.9	1.610	0.463
212	800.576	43.2	1.715	0.570
213	802.847	22.5	1.758	0.355
214	807.116	30.7	1.903	0.182
215	807.278	40.7	1.883	0.203
216	811.722	16.2	2.317	0.214
217	813.062	26.5	2.241	0.238
218	813.191	24.7	2.167	0.184
219	815.477	26.5	1.968	0.153
220	839.242	14.8	3.155	-0.563
221	841.835	16.2	3.153	-0.529
222	843.928	12.8	3.072	-0.391
223	850.887	15.9	3.375	0.469
224	853.087	16.5	3.641	0.447
225	857.073	16.5	3.558	-0.068
226	860.260	8.5	3.411	-0.171
227	861.299	13.4	3.224	0.029
228	867.323	8.0	3.044	-0.198
229	867.541	10.5	3.175	-0.201
230	880.531	11.7	2.798	-0.231
231	884.846	12.8	2.713	-0.113
232	888.312	20.8	2.828	-0.006
233	890.942	19.9	2.764	-0.154
234	900.930	17.6	3.244	0.585
235	909.052	9.7	3.423	0.533
236	909.319	13.1	3.384	0.549
237	909.373	11.7	3.393	0.542
238	912.109	15.6	3.357	0.485
239	917.290	16.2	3.160	0.401
240	928.488	11.7	3.161	0.358
241	935.396	10.2	3.348	-0.091
242	943.415	8.2	3.458	-0.320
243	945.293	13.1	3.572	-0.286
244	947.355	17.6	3.574	-0.377
245	948.096	20.5	3.571	-0.426
246	950.884	14.8	3.466	-0.302
247	960.197	15.6	3.588	-0.059
248	961.015	3.4	3.767	-0.170
249	962.041	12.8	4.042	-0.052
250	962.991	11.1	4.111	-0.333
251	968.246	9.4	4.209	-0.211
252	973.485	8.2	4.144	-0.222
253	975.828	12.2	4.026	-0.294
254	977.130	10.8	3.838	-0.315
255	977.756	7.1	3.779	-0.274
256	985.943	8.8	4.163	-0.019
257	987.757	10.5	4.329	-0.544
258	987.955	17.6	4.354	-0.567
259	988.043	10.5	4.280	-0.504
260	992.652	18.5	4.076	-0.287
261	993.359	16.5	4.011	-0.399
262	1002.963	13.4	4.260	-0.204
263	1003.648	9.7	4.103	-0.114
264	1009.399	17.4	4.002	-0.223
265	1019.811	16.5	3.838	0.408
266	1024.594	12.8	4.017	-0.034
267	1026.032	15.1	4.170	0.028
268	1027.632	12.2	3.830	-0.147
269	1032.832	17.1	4.095	-0.145
270	1032.850	9.7	4.070	-0.096
271	1035.887	13.1	3.982	0.101
272	1038.627	6.5	4.077	-0.174
273	1040.239	12.2	4.031	-0.229
274	1042.149	9.1	3.981	-0.190
275	1043.421	9.4	3.992	-0.157
276	1049.160	11.1	4.230	-0.295
277	1050.126	15.4	4.294	-0.396
278	1052.375	8.2	4.156	-0.500
279	1053.764	12.5	4.068	-0.551
280	1057.088	15.4	3.889	-0.606
281	1063.854	13.1	3.839	-0.296
282	1073.751	11.9	4.114	-0.228
283	1073.766	15.4	4.035	-0.210
284	1074.076	12.5	4.027	-0.210
285	1075.025	13.4	4.138	-0.303
286	1080.230	14.5	4.081	-0.250
287	1080.807	10.0	4.098	-0.223
288	1090.951	7.4	4.157	-0.107
289	1092.583	11.7	4.282	-0.247
290	1092.671	11.7	4.192	-0.280
291	1100.896	19.9	3.806	-0.347
292	1103.472	15.9	4.052	-0.281
293	1104.119	13.4	4.126	-0.291
294	1107.396	8.0	4.091	-0.235
295	1110.132	12.2	3.797	-0.450
296	1124.698	18.5	3.847	-0.678
297	1127.311	11.1	3.755	-0.537
298	1132.580	14.5	3.746	-0.826
299	1132.791	15.9	3.673	-0.892
300	1142.665	14.8	4.233	-1.004
301	1145.369	15.1	4.049	-1.048
302	1147.273	13.9	3.988	-0.866
303	1149.958	15.9	4.082	-1.105
304	1150.911	13.4	4.061	-1.007
305	1157.306	11.9	3.761	-1.284
306	1165.647	15.6	3.635	-0.961
307	1169.607	4.6	3.682	-0.709
308	1172.364	18.5	3.499	-0.727
309	1174.645	21.9	3.319	-0.544
310	1177.980	10.2	3.369	-0.337
311	1179.045	19.6	3.336	-0.266
312	1181.890	13.1	3.342	0.039
313	1181.967	8.2	3.292	-0.006
314	1182.177	12.8	3.307	-0.019
315	1185.461	15.1	2.982	-0.084
316	1194.787	18.8	3.120	-0.258
317	1195.215	17.6	3.212	-0.217
318	1199.364	15.9	3.035	-0.446
319	1203.247	21.3	3.143	-0.244
320	1210.698	19.1	3.128	-0.169
321	1212.641	11.4	2.627	0.639
322	1217.851	11.7	2.985	0.242
323	1224.222	7.1	3.081	0.350
324	1229.873	21.6	2.563	0.217
325	1235.865	25.6	3.235	0.323
326	1241.255	32.4	2.721	0.197
327	1241.328	20.2	2.799	0.271
328	1253.545	8.2	2.854	0.441
329	1253.857	12.5	2.849	0.380
330	1255.211	22.2	2.901	0.294
331	1255.313	13.9	2.939	0.349
332	1263.589	19.1	2.411	-0.056
333	1263.890	15.6	2.502	0.015
334	1266.273	22.8	2.978	0.103
335	1267.875	16.5	3.050	0.336
336	1271.820	11.9	3.002	0.075
337	1276.671	16.8	3.915	-0.230
338	1280.245	11.9	4.262	-0.503
339	1280.866	8.8	4.374	-0.359
340	1285.393	6.8	3.867	-0.107
341	1288.523	14.5	4.021	-0.346
342	1290.193	16.2	3.909	-0.159
343	1290.950	16.5	3.884	-0.339
344	1291.407	13.4	3.918	-0.390
345	1291.501	15.1	3.924	-0.394
346	1292.021	14.5	3.910	-0.392
347	1295.895	12.8	3.984	-0.458
348	1300.207	13.4	3.850	-0.343
349	1301.790	10.8	3.846	-0.420
350	1304.071	13.9	4.103	-0.167
351	1311.607	13.4	4.098	-0.220
352	1313.792	10.5	4.378	-0.071
353	1314.494	12.2	4.183	-0.012
354	1316.593	19.1	4.322	0.031
355	1317.321	9.7	4.295	0.001
356	1322.149	15.4	4.066	0.389
357	1323.297	14.8	4.107	0.309
358	1323.534	10.5	3.957	0.351
359	1324.956	12.2	3.962	0.289
360	1328.642	15.6	3.912	0.302
361	1332.115	19.3	3.886	0.141
362	1332.907	18.8	3.956	0.093
363	1336.104	7.7	3.703	0.110
364	1336.827	15.6	3.828	0.159
365	1336.891	11.1	3.820	0.068
366	1340.140	11.4	3.656	0.015
367	1343.625	15.4	3.749	-0.375
368	1350.283	11.9	3.493	-0.037
369	1355.967	11.7	3.562	0.107
370	1360.788	12.8	3.799	0.043
371	1373.076	15.1	3.668	-0.239
372	1376.108	14.5	3.555	-0.283
373	1378.721	11.7	3.457	-0.209
374	1386.531	13.9	3.426	0.007
375	1392.449	16.8	3.511	-0.466
376	1394.345	16.5	3.507	-0.635
377	1399.696	9.1	3.776	-0.357
378	1400.548	10.8	3.739	-0.378
379	1402.356	10.5	3.475	-0.029
380	1402.554	19.9	3.502	-0.001
381	1406.586	16.2	3.314	-0.223
382	1408.720	17.9	2.946	0.084
383	1415.263	23.6	3.495	0.342
384	1415.435	10.0	3.526	0.359
385	1416.228	15.6	3.225	0.085
386	1416.379	15.1	3.175	0.020
387	1429.493	9.1	3.454	0.003
388	1432.270	12.8	3.556	0.149
389	1442.031	25.6	3.292	-0.268
390	1443.634	10.8	3.573	-0.428
391	1443.728	22.2	3.554	-0.393
392	1444.365	12.5	3.587	-0.382
393	1454.074	2.8	3.033	-0.300
394	1461.830	12.5	3.120	-0.545
395	1473.133	10.2	3.159	-0.111
396	1473.509	17.9	3.138	-0.198
397	1476.039	18.8	3.003	-0.186
398	1476.629	21.9	3.063	-0.165
399	1476.956	15.9	3.216	-0.201
400	1478.561	15.4	3.234	-0.261
401	1481.754	22.5	3.172	-0.321
402	1482.888	14.5	3.142	-0.240
403	1486.357	14.5	3.191	-0.223
404	1489.146	15.9	3.279	-0.185
405	1489.392	19.1	3.248	-0.328
406	1490.373	16.2	3.205	-0.220
407	1490.807	15.4	3.291	-0.141
408	1492.448	16.2	3.241	-0.228
409	1497.946	17.4	3.510	-0.302
410	1500.578	7.1	3.462	-0.110
411	1501.396	17.1	3.448	-0.137
412	1501.825	9.7	3.431	-0.261
413	1502.395	12.2	3.487	-0.273
414	1502.686	11.1	3.420	-0.196
415	1504.204	6.5	3.380	-0.198
416	1510.271	15.6	3.289	0.090
417	1515.058	23.6	3.321	-0.071
418	1515.542	16.2	3.296	-0.024
419	1518.986	17.6	3.149	-0.070
420	1524.052	19.6	3.099	0.111
421	1530.356	21.3	3.291	0.153
422	1550.000	13.4	2.963	-0.123
423	1567.851	15.4	3.090	-0.265
424	1569.580	24.5	3.100	-0.201
425	1571.863	20.2	3.052	-0.039
426	1580.970	14.5	3.063	0.514
427	1589.113	15.6	3.369	-0.202
428	1591.234	10.8	3.224	-0.062
429	1594.629	17.9	2.984	0.038
430	1598.107	19.3	2.706	-0.133
431	1618.115	17.9	3.006	0.249
432	1634.928	11.1	3.036	-0.444
433	1635.103	24.2	2.979	-0.539
434	1636.271	20.5	2.996	-0.544
435	1650.029	23.0	2.787	-0.442
436	1651.881	7.7	3.170	-0.036
437	1653.768	14.8	3.127	-0.073
438	1655.655	15.1	3.176	-0.038
439	1657.502	16.5	3.347	0.131
440	1659.610	17.6	3.243	0.124
441	1669.842	12.5	2.690	-0.014
442	1673.830	17.9	2.951	0.100
443	1674.476	11.7	2.899	0.165
444	1674.982	26.5	2.769	0.124
445	1681.137	15.9	2.619	0.094
446	1684.334	15.1	2.787	0.603
447	1685.777	21.0	2.579	0.561
448	1701.138	12.8	2.754	-0.149
449	1701.392	2.8	2.542	-0.145
450	1703.042	19.3	2.717	-0.117
451	1704.745	19.3	2.787	-0.176
452	1709.609	16.8	2.601	-0.038
453	1715.438	15.9	2.753	0.062
454	1717.911	14.8	2.520	-0.084
455	1721.352	18.2	2.251	-0.119
456	1725.387	15.4	2.152	-0.213
457	1733.547	22.5	2.761	-0.217
458	1738.279	16.8	2.739	-0.182
459	1753.244	29.6	2.438	-0.327
460	1753.686	19.6	2.437	-0.381
461	1753.957	7.4	2.487	-0.299
462	1759.270	4.3	2.869	-0.405
463	1760.327	13.9	3.033	-0.358
464	1760.831	18.2	3.168	-0.217
465	1765.002	20.2	2.953	-0.096
466	1765.691	17.9	3.007	-0.460
467	1770.759	10.8	2.928	-0.469
468	1773.093	16.8	2.744	-0.444
469	1774.906	17.9	2.615	-0.166
470	1798.404	18.8	2.648	-0.061
471	1799.558	15.9	2.724	-0.283
472	1800.820	21.3	2.668	-0.069
473	1801.573	19.3	2.642	-0.183
474	1818.662	13.9	2.832	0.062
475	1826.303	17.1	2.775	0.047
476	1828.252	19.6	2.843	-0.016
477	1834.469	18.5	2.989	0.110
478	1840.786	15.6	3.005	-0.022
479	1843.903	24.5	3.018	0.062
480	1853.618	24.5	2.692	0.138
481	1874.912	21.6	2.841	-0.080
482	1883.177	15.6	2.879	0.141
483	1900.468	18.5	2.915	-0.128
484	1917.381	15.9	3.121	-0.228
485	1932.449	19.6	2.922	-0.106
486	1945.735	11.7	2.875	-0.237
487	1952.946	5.7	3.099	-0.231
488	1955.812	17.9	3.266	-0.265
489	1957.805	19.9	3.207	-0.154
490	1965.293	17.9	2.784	0.299
491	1967.679	23.0	2.726	0.316
492	1973.174	12.8	2.475	0.216
493	1978.130	12.8	2.688	0.236
494	1983.434	14.5	2.476	0.289
495	1990.150	22.5	2.717	0.154
496	1996.222	17.4	2.615	-0.204
497	2011.352	26.2	2.347	-0.139
498	2012.824	14.2	2.452	-0.133
499	2013.385	16.8	2.411	-0.117
500	2017.005	27.9	2.502	-0.153
501	2020.181	19.9	2.489	-0.042
502	2027.387	18.2	2.502	-0.059
503	2029.671	19.3	2.591	-0.072
504	2034.206	10.8	2.381	0.063
505	2040.388	18.5	2.439	0.092
506	2043.377	26.2	2.393	0.030
507	2044.680	12.8	2.320	0.007
508	2045.241	23.3	2.318	0.113
509	2061.432	22.8	2.300	0.247
510	2067.751	19.6	2.222	0.512
511	2068.532	16.5	2.180	0.490
512	2068.976	11.4	2.197	0.615
513	2075.403	12.5	2.272	0.542
514	2077.987	36.4	2.060	0.543
515	2084.480	11.7	2.014	0.298
516	2091.395	21.3	2.210	0.320
517	2098.993	23.9	2.155	0.027
518	2105.572	6.8	2.242	0.103
519	2106.439	15.4	2.454	0.133
520	2110.803	19.3	2.269	0.095
521	2123.260	15.6	2.347	-0.032
522	2130.392	17.4	2.630	0.148
523	2135.562	20.8	2.670	0.106
524	2171.206	33.0	2.056	-0.202
525	2171.480	27.9	2.211	-0.236
526	2171.591	20.5	2.226	-0.114
527	2172.871	25.6	2.252	-0.122
528	2173.993	17.4	2.230	-0.227
529	2177.203	24.5	2.309	-0.201
530	2178.083	11.9	2.258	-0.317
531	2182.435	16.5	2.358	-0.164
532	2187.654	20.8	2.650	-0.174
533	2197.182	15.6	2.526	0.562
534	2199.771	27.3	2.432	0.249
535	2201.113	26.7	2.250	0.243
536	2210.188	22.2	2.299	0.288
537	2210.821	15.4	2.260	0.243
538	2219.401	20.5	2.459	0.816
539	2221.272	23.3	2.455	0.653
540	2221.856	34.7	2.374	0.736
541	2226.751	4.0	2.422	0.283
542	2228.909	24.2	2.009	0.397
543	2238.399	33.6	1.814	0.337
544	2239.182	38.1	1.812	0.248
545	2240.328	18.8	1.857	0.159
546	2243.045	14.5	2.255	0.058
547	2248.568	19.6	2.382	0.721
548	2251.397	24.5	3.033	0.332
549	2253.733	17.6	3.116	0.483
550	2256.211	18.8	3.014	0.256
551	2263.408	14.8	2.678	0.345
552	2267.767	10.0	2.750	0.319
553	2271.974	35.3	2.812	0.700
554	2272.281	10.0	2.723	0.502
555	2273.975	16.8	2.694	0.638
556	2281.955	10.5	2.530	0.867
557	2296.768	24.7	2.196	0.205
558	2299.005	10.5	2.215	0.485
559	2300.085	15.4	2.028	0.279
560	2301.548	17.9	1.988	0.520
561	2304.902	26.5	2.063	0.493
562	2308.810	29.0	2.175	0.406
563	2311.461	12.8	2.282	-0.043
564	2315.299	33.0	2.135	-0.040
565	2321.039	29.9	2.184	0.131
566	2323.814	28.4	2.031	0.127
567	2328.809	26.5	1.946	0.487
568	2335.942	16.5	2.319	0.299
569	2336.784	35.3	2.318	0.286
570	2339.450	20.2	2.959	0.224
571	2340.175	8.5	3.057	0.293
572	2346.958	15.4	3.105	0.333
573	2349.543	16.8	3.166	0.120
574	2352.588	7.7	3.176	0.080
575	2364.180	20.2	3.159	0.103
576	2366.229	10.8	3.277	-0.010
577	2369.058	17.1	3.392	0.290
578	2371.548	23.0	3.132	0.261
579	2375.112	23.6	2.911	0.064
580	2375.711	17.4	2.963	0.022
581	2375.846	10.8	2.970	-0.065
582	2376.256	17.4	3.073	-0.074
583	2379.256	17.6	3.103	0.157
584	2385.000	21.6	3.057	-0.210
585	2389.877	19.1	2.955	0.112
586	2395.736	17.6	3.060	0.235
587	2402.240	19.6	2.847	-0.041
588	2407.743	17.4	2.610	0.199
589	2411.316	22.5	3.013	-0.113
590	2411.488	23.6	2.924	-0.064
591	2411.757	16.5	3.029	0.045
592	2412.512	12.8	3.141	0.256
593	2414.845	20.2	2.486	-0.246
594	2422.011	15.1	2.788	0.458
595	2422.057	21.0	2.816	0.569
596	2422.954	13.4	2.638	0.351
597	2424.682	17.6	2.417	0.751
598	2431.622	22.5	2.274	0.881
599	2434.202	19.6	2.324	0.746
600	2435.140	22.8	2.382	0.728
601	2437.574	21.9	2.321	0.696
602	2455.758	16.5	2.614	0.017
603	2458.155	19.1	2.695	-0.019
604	2458.692	21.0	2.727	0.009
605	2459.249	16.8	2.818	0.098
606	2463.472	20.5	3.301	0.051
607	2466.037	18.8	3.409	-0.310
608	2473.971	17.6	3.448	-0.084
609	2476.069	12.8	3.495	-0.130
610	2483.842	15.4	3.674	-0.048
611	2488.291	10.8	3.474	0.129
612	2492.574	15.9	3.320	0.133
613	2495.346	28.2	3.272	-0.310
614	2497.051	13.9	3.469	0.158
615	2497.395	20.2	3.383	0.025
616	2498.888	10.2	3.510	0.087
617	2517.321	27.9	3.171	0.203
618	2520.918	11.9	3.472	0.146
619	2522.317	10.5	3.624	0.058
620	2522.601	10.2	3.622	0.072
621	2524.609	12.5	3.508	0.029
622	2527.052	12.8	3.547	-0.078
623	2533.306	15.6	3.551	-0.074
624	2537.930	15.1	3.968	-0.087
625	2541.940	10.8	4.026	-0.064
626	2543.612	12.8	4.011	0.053
627	2545.279	11.7	3.754	0.132
628	2550.148	17.4	3.615	0.002
629	2551.510	16.5	3.721	-0.086
630	2553.991	20.2	3.535	-0.098
631	2556.300	13.1	3.639	0.060
632	2557.968	12.8	3.688	-0.017
633	2564.427	17.6	3.573	-0.379
634	2566.385	23.9	3.270	0.512
635	2567.433	14.5	3.243	0.802
636	2568.217	20.2	3.355	0.839
637	2569.403	14.5	3.485	0.767
638	2570.762	14.8	3.433	0.545
639	2574.952	13.9	3.347	0.305
640	2579.899	14.2	3.410	0.521
641	2582.357	11.4	3.250	0.631
642	2583.928	13.4	3.452	0.665
643	2584.434	11.4	3.407	0.775
644	2587.841	12.5	3.554	0.205
645	2590.967	10.5	3.640	0.073
646	2592.331	16.8	3.663	-0.237
647	2593.758	15.1	3.697	-0.190
648	2594.341	15.6	3.709	-0.236
649	2597.422	10.2	3.924	-0.110
650	2598.471	12.8	3.944	-0.129
651	2600.822	19.6	3.721	-0.164
652	2605.106	12.2	3.538	-0.248
653	2607.490	15.4	3.803	-0.156
654	2607.517	10.0	3.883	-0.104
655	2607.966	10.0	3.945	-0.089
656	2610.413	14.8	3.970	-0.163
657	2612.998	11.1	3.591	-0.315
658	2619.542	11.9	3.725	-0.551
659	2624.780	15.1	3.591	-0.630
660	2627.066	14.2	3.732	-0.416
661	2628.357	10.5	3.668	-0.185
662	2628.765	13.7	3.622	-0.176
663	2633.158	15.1	3.637	-0.381
664	2636.922	11.4	3.720	-0.152
665	2640.334	15.4	3.725	-0.264
666	2642.338	13.7	3.623	-0.123
667	2642.354	13.7	3.672	-0.165
668	2646.620	9.7	3.674	-0.230
669	2652.711	13.4	3.870	0.001
670	2653.114	16.5	3.848	-0.025
671	2655.965	9.4	3.493	0.009
672	2657.070	8.5	3.687	0.086
673	2657.935	9.7	3.713	-0.029
674	2660.851	14.5	3.582	-0.122
675	2664.951	14.5	3.656	-0.045
676	2668.287	13.4	3.739	-0.300
677	2668.727	10.8	3.742	-0.201
678	2671.198	15.9	3.928	-0.168
679	2674.102	9.4	3.553	-0.185
680	2678.312	17.6	3.439	0.305
681	2686.795	8.2	3.729	0.028
682	2688.512	15.1	3.747	-0.223
683	2690.259	10.0	3.787	-0.648
684	2694.049	15.1	3.724	0.289
685	2698.589	16.8	4.142	-0.155
686	2699.633	10.0	4.344	-0.265
687	2700.062	9.4	4.350	-0.268
688	2701.655	11.7	4.342	-0.384
689	2706.398	11.4	4.080	-0.515
690	2710.726	12.2	4.118	-0.040
691	2711.696	13.4	4.055	0.058
692	2712.441	6.8	4.127	-0.377
693	2713.062	17.6	4.041	-0.497
694	2716.832	8.8	3.743	0.266
695	2721.195	10.2	4.463	-0.094
696	2721.617	10.2	4.357	-0.297
697	2722.015	13.7	4.387	-0.354
698	2725.448	10.0	3.823	-0.243
699	2731.492	18.2	4.336	-0.387
700	2732.471	12.5	4.210	-0.558
701	2732.574	9.1	4.253	-0.565
702	2736.456	13.1	4.322	-0.214
703	2742.980	13.7	4.100	-0.243
704	2744.020	9.4	4.127	-0.116
705	2744.578	13.9	4.062	-0.290
706	2745.244	17.6	4.038	-0.235
707	2746.489	13.4	4.082	0.098
708	2747.914	13.4	4.084	-0.116
709	2761.325	8.5	3.874	-0.345
710	2764.178	13.9	4.047	-0.337
711	2767.362	11.7	4.034	-0.385
712	2769.049	6.5	3.598	-0.236
713	2770.081	13.9	3.668	-0.112
714	2777.998	14.5	4.052	-0.521
715	2778.318	7.7	4.032	-0.528
716	2779.635	11.4	4.028	-0.655
717	2779.899	14.5	3.948	-0.671
