DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:40:21
-2050.000 mm;0.000 mm;60.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
53	199.078	17.9	3.006	-0.337
54	199.369	22.5	3.011	-0.315
55	207.072	19.6	2.490	0.032
56	213.851	15.1	2.934	-0.229
57	215.185	21.0	2.819	-0.027
58	215.998	23.9	2.785	0.025
59	216.461	23.0	2.729	0.025
60	224.587	3.7	2.269	0.083
61	234.266	23.9	2.264	0.371
62	236.583	20.2	2.668	0.143
63	238.134	21.6	2.536	0.275
64	240.973	15.6	2.579	0.306
65	241.296	27.9	2.565	0.143
66	244.390	20.8	2.575	0.231
67	249.036	17.4	2.590	0.097
68	256.113	15.1	2.340	0.163
69	256.481	28.7	2.371	0.307
70	258.103	28.4	2.493	0.251
71	259.905	13.9	2.805	0.763
72	260.955	25.6	3.142	-0.037
73	265.199	11.7	2.843	-0.172
74	276.325	14.8	2.647	0.092
75	276.555	19.9	2.597	-0.051
76	276.802	27.9	2.654	0.009
77	284.199	16.2	2.948	0.010
78	285.434	21.3	3.139	-0.079
79	288.208	21.3	2.981	-0.259
80	290.388	27.6	2.766	-0.297
81	292.884	10.8	2.868	-0.447
82	298.026	17.4	3.055	-0.111
83	299.274	12.8	3.006	-0.267
84	299.399	17.1	2.916	-0.212
85	299.462	17.6	3.049	-0.288
86	299.887	15.9	3.148	-0.300
87	302.242	18.8	3.042	-0.006
88	302.565	25.6	3.014	-0.112
89	304.044	20.2	2.955	0.046
90	314.537	13.1	3.119	-0.338
91	315.969	10.2	3.127	-0.324
92	316.308	12.8	3.201	-0.332
93	316.709	21.3	3.112	-0.318
94	317.717	10.5	3.208	-0.269
95	320.004	11.4	3.207	0.044
96	321.234	21.3	3.271	-0.140
97	322.890	17.6	3.264	-0.113
98	326.757	18.5	3.300	-0.147
99	328.490	16.8	3.363	-0.124
100	331.013	10.2	3.178	-0.307
101	332.487	17.1	3.182	-0.367
102	335.468	17.4	3.143	-0.118
103	337.445	13.7	3.219	-0.209
104	337.920	21.9	3.212	-0.169
105	342.738	12.5	3.178	-0.095
106	342.887	11.4	3.270	-0.042
107	345.257	17.9	3.264	-0.299
108	345.732	15.6	3.139	-0.180
109	345.906	15.1	3.247	-0.221
110	347.276	7.7	3.220	-0.204
111	356.409	8.8	3.116	-0.201
112	357.574	17.9	3.241	-0.216
113	358.439	13.7	3.257	-0.274
114	362.410	6.0	3.307	-0.191
115	363.212	13.9	3.292	-0.218
116	367.556	21.3	3.234	-0.080
117	374.036	17.1	3.365	0.121
118	376.066	21.3	3.004	0.167
119	382.511	23.0	2.669	0.481
120	385.517	10.8	2.402	0.122
121	388.230	17.1	2.474	0.776
122	388.652	11.9	2.470	0.749
123	393.722	16.2	2.908	-0.047
124	394.808	13.7	2.990	-0.101
125	396.685	20.2	2.675	-0.241
126	402.985	16.5	2.503	-0.110
127	403.901	23.0	2.651	0.124
128	405.005	6.3	2.492	0.101
129	409.526	21.9	2.679	0.038
130	409.586	21.0	2.680	0.189
131	413.954	26.2	2.689	-0.406
132	414.311	10.8	2.679	-0.283
133	416.077	21.0	2.761	0.405
134	417.735	21.3	2.526	0.377
135	419.159	9.1	2.506	0.499
136	421.130	17.6	2.383	0.629
137	423.890	19.1	2.412	0.395
138	425.472	13.9	2.488	0.577
139	431.431	21.3	2.373	0.300
140	431.750	23.3	2.281	0.397
141	446.243	25.0	2.233	-0.041
142	446.986	10.8	2.293	0.243
143	449.045	17.6	2.591	0.322
144	452.892	22.2	2.246	0.299
145	455.739	14.8	2.344	0.030
146	457.306	23.6	2.227	-0.127
147	468.405	23.3	1.718	0.262
148	469.226	27.6	1.787	0.225
149	471.981	25.6	2.176	0.292
150	473.424	26.5	2.176	0.123
151	476.086	11.1	2.116	-0.047
152	477.888	25.3	2.384	0.331
153	478.086	16.2	2.329	0.316
154	481.213	25.3	2.208	0.512
155	482.657	28.7	2.249	0.330
156	484.808	19.3	2.383	0.390
157	487.210	13.4	2.328	0.587
158	492.639	12.2	2.671	0.426
159	498.137	7.1	2.374	0.348
160	502.592	39.3	2.478	0.465
161	502.987	13.9	2.379	0.330
162	506.306	11.9	2.331	0.559
163	509.768	17.4	2.395	0.111
164	512.703	27.0	2.726	0.344
165	514.862	13.1	2.968	0.359
166	516.236	17.4	2.829	0.115
167	516.505	11.1	2.750	0.013
168	519.869	16.5	3.200	0.624
169	520.764	4.6	2.811	0.274
170	521.015	15.4	2.941	0.344
171	522.330	16.2	2.946	0.127
172	523.822	16.8	2.872	0.181
173	528.752	21.6	2.385	0.230
174	531.261	14.2	2.259	0.269
175	537.120	21.6	1.939	0.407
176	539.587	23.3	1.716	0.535
177	541.866	26.5	2.073	0.417
178	543.852	11.9	1.965	0.180
179	563.241	17.6	2.010	0.057
180	570.143	10.5	2.014	0.021
181	574.533	33.0	2.355	0.116
182	579.676	37.3	2.294	0.224
183	588.433	11.4	2.200	0.016
184	590.755	21.3	2.262	0.255
185	598.078	15.6	2.058	0.139
186	598.840	19.3	2.189	0.152
187	603.631	22.8	2.249	0.521
188	607.748	24.7	2.090	0.073
189	623.651	8.0	2.285	-0.010
190	631.412	21.0	2.166	0.192
191	637.830	29.0	1.990	0.026
192	640.304	11.4	2.228	0.061
193	644.955	15.1	2.546	-0.270
194	647.660	17.4	2.887	-0.405
195	647.689	20.8	2.899	-0.380
196	648.390	10.5	3.272	0.054
197	663.237	23.6	2.312	0.599
198	671.303	21.9	2.505	0.423
199	671.539	10.2	2.542	0.419
200	677.082	15.4	2.723	0.602
201	678.212	12.2	2.575	-0.350
202	686.776	18.2	2.812	-0.092
203	687.172	13.4	2.886	-0.145
204	690.226	6.0	3.020	0.021
205	693.885	10.8	3.000	0.138
206	695.803	16.2	3.261	0.164
207	699.459	11.9	3.509	0.093
208	703.182	15.6	3.462	0.459
209	703.324	11.1	3.434	0.515
210	703.512	11.9	3.436	0.475
211	705.822	14.2	3.394	0.011
212	710.410	15.4	3.230	0.318
213	713.811	20.5	3.547	0.006
214	716.894	15.1	3.398	0.043
215	718.110	10.0	3.527	0.128
216	718.334	11.1	3.500	0.154
217	719.502	11.9	3.402	0.272
218	719.571	10.8	3.403	0.196
219	725.407	19.9	3.070	0.184
220	727.479	22.2	2.938	0.208
221	729.553	20.2	2.927	0.290
222	730.859	20.2	2.417	0.268
223	731.720	14.8	3.342	0.113
224	734.938	14.2	3.512	0.606
225	736.707	15.1	3.619	0.092
226	737.020	11.9	3.562	0.225
227	739.828	11.7	3.665	0.176
228	739.854	12.5	3.784	0.100
229	747.501	18.5	3.240	-0.590
230	757.838	8.0	3.443	0.282
231	768.355	13.1	3.095	0.456
232	774.823	6.5	3.198	-0.394
233	774.908	17.4	3.269	-0.432
234	776.829	13.9	3.586	-0.342
235	780.361	15.9	3.403	-0.033
236	786.006	17.4	2.940	-0.167
237	789.355	15.9	3.244	-0.061
238	790.768	11.7	3.202	-0.111
239	798.763	13.4	3.597	0.186
240	798.985	16.2	3.537	0.203
241	803.375	14.5	3.991	0.018
242	817.238	21.3	3.647	-0.354
243	818.583	13.1	3.672	-0.244
244	822.433	19.1	3.676	-0.218
245	823.468	14.2	3.649	-0.005
246	824.920	17.9	3.483	-0.074
247	832.867	8.8	3.328	-0.435
248	835.697	16.8	3.348	0.037
249	837.360	11.7	3.263	-0.305
250	838.170	11.7	3.164	-0.283
251	841.104	12.5	3.301	-0.041
252	844.689	14.5	3.412	-0.221
253	848.406	19.3	3.004	-0.176
254	856.284	10.5	3.118	0.108
255	857.911	10.5	3.120	0.164
256	858.893	11.1	3.276	0.312
257	860.584	19.1	3.194	-0.053
258	861.490	14.5	3.265	-0.136
259	862.238	13.1	2.874	0.463
260	862.312	17.9	3.111	0.549
261	865.349	15.1	3.072	0.036
262	868.994	17.9	3.153	-0.080
263	871.422	11.7	3.047	-0.176
264	872.637	12.5	3.021	-0.157
265	874.344	19.1	3.211	-0.236
266	879.472	21.3	3.145	0.192
267	880.720	13.7	3.188	0.106
268	882.317	11.7	3.223	0.345
269	883.506	18.2	3.256	0.219
270	884.489	11.9	3.208	0.159
271	886.892	11.7	3.214	0.156
272	895.376	15.9	2.862	0.053
273	904.101	16.8	2.907	-0.137
274	904.631	21.6	2.822	-0.071
275	911.118	21.3	2.936	0.013
276	913.570	15.4	3.438	-0.381
277	914.151	18.2	3.416	-0.329
278	918.908	8.8	3.036	-0.247
279	921.105	19.1	3.021	0.119
280	923.760	12.5	3.017	-0.269
281	924.644	13.4	2.838	-0.048
282	930.564	24.7	2.555	-0.016
283	932.605	22.5	2.839	-0.024
284	936.862	23.6	2.944	0.132
285	943.010	14.8	3.393	0.111
286	948.998	21.3	3.374	0.388
287	949.066	9.4	3.392	0.335
288	951.838	19.1	3.131	0.434
289	952.970	18.8	3.210	0.492
290	954.936	14.8	3.504	0.041
291	956.897	15.4	3.741	0.226
292	958.091	7.7	3.716	-0.217
293	959.106	4.6	3.570	-0.118
294	959.538	15.6	3.490	-0.038
295	960.514	12.2	3.532	-0.145
296	962.506	18.5	3.821	-0.691
297	963.485	20.8	3.699	-0.728
298	963.672	19.6	3.604	-0.707
299	964.625	11.9	3.475	-0.803
300	970.728	22.2	3.161	0.117
301	971.173	21.0	3.125	0.103
302	974.113	16.2	3.335	-0.270
303	977.703	4.8	3.155	-0.403
304	978.190	20.2	3.169	-0.382
305	982.606	13.1	3.127	-0.402
306	983.999	17.9	3.047	-0.379
307	984.514	16.5	3.149	-0.326
308	984.863	13.9	3.141	-0.269
309	993.537	18.5	3.001	-0.274
310	998.619	21.3	2.463	0.300
311	998.866	32.4	2.450	0.322
312	999.152	20.8	2.482	0.395
313	1000.783	10.0	2.885	0.091
314	1001.765	6.3	2.391	-0.151
315	1003.656	18.2	2.558	-0.042
316	1006.993	22.8	2.657	0.028
317	1007.886	14.8	2.610	0.058
318	1012.658	18.2	2.736	-0.037
319	1019.421	16.8	2.829	-0.543
320	1019.621	27.0	2.777	-0.441
321	1021.557	21.3	3.075	0.539
322	1023.407	6.0	3.177	0.091
323	1025.662	17.1	3.517	0.095
324	1025.934	10.5	3.597	0.137
325	1026.310	9.4	3.513	0.222
326	1031.970	11.7	3.179	-0.051
327	1032.014	14.2	3.166	-0.079
328	1034.419	21.3	2.847	-0.148
329	1038.228	10.2	2.952	-0.157
330	1048.291	14.8	3.100	0.173
331	1054.894	14.2	3.025	0.108
332	1058.562	23.0	2.937	-0.248
333	1059.088	23.3	2.943	-0.215
334	1060.207	15.1	2.941	-0.242
335	1071.637	27.3	2.878	0.072
336	1073.645	22.5	2.854	-0.342
337	1083.198	28.2	2.387	-0.107
338	1086.162	19.9	2.556	-0.146
339	1100.425	14.5	2.811	0.305
340	1100.789	27.6	2.810	0.355
341	1102.747	11.7	2.920	0.393
342	1105.034	14.2	2.858	0.336
343	1105.249	12.2	2.797	0.321
344	1108.372	23.0	2.350	0.301
345	1109.624	16.2	2.408	0.109
346	1113.141	11.9	2.533	0.054
347	1139.727	16.5	2.249	0.210
348	1148.577	29.9	1.833	0.129
349	1149.818	29.0	2.009	0.179
350	1154.303	23.9	2.398	0.151
351	1159.537	22.5	2.418	0.398
352	1164.470	29.6	2.620	-0.149
353	1165.344	20.5	2.706	-0.102
354	1167.794	21.9	2.584	-0.332
355	1173.404	21.9	2.776	-0.008
356	1185.533	16.8	2.454	-0.237
357	1186.164	13.7	2.421	-0.232
358	1187.304	13.4	2.389	-0.083
359	1188.143	19.1	2.393	0.032
360	1189.375	27.3	2.607	-0.253
361	1199.729	20.8	2.406	0.171
362	1201.899	25.3	2.090	0.120
363	1205.260	25.3	2.275	0.044
364	1207.409	27.0	2.160	-0.126
365	1218.463	16.2	2.248	-0.046
366	1218.694	26.2	2.313	0.000
367	1219.166	17.6	2.242	-0.039
368	1231.096	22.2	2.302	0.318
369	1239.468	31.9	2.232	-0.062
370	1242.025	23.6	2.114	-0.070
371	1247.474	24.5	2.209	-0.003
372	1249.442	26.5	2.078	0.088
373	1249.812	21.0	1.995	-0.018
374	1258.093	12.8	1.833	0.154
375	1261.809	30.4	1.785	-0.256
376	1268.045	36.4	1.557	-0.094
377	1272.542	12.5	1.955	0.164
378	1286.881	12.8	2.100	-0.006
379	1296.380	23.9	2.085	0.203
380	1296.450	23.9	2.120	0.115
381	1303.320	20.8	2.129	0.160
382	1303.655	16.5	2.183	0.107
383	1305.282	24.5	2.118	0.306
384	1308.661	22.5	1.983	0.586
385	1309.037	13.1	2.131	0.459
386	1309.414	17.1	2.220	0.440
387	1313.782	31.9	1.945	0.021
388	1317.042	32.7	2.215	0.484
389	1317.951	7.1	2.133	0.403
390	1331.994	22.2	2.261	-0.025
391	1333.748	24.7	2.614	0.097
392	1334.272	21.0	2.718	0.121
393	1337.896	28.2	2.816	-0.094
394	1339.461	17.4	2.697	-0.141
395	1344.406	25.0	2.938	-0.249
396	1344.704	13.9	2.897	-0.163
397	1345.674	9.7	2.947	-0.048
398	1346.111	22.5	2.973	-0.085
399	1349.271	17.4	3.136	-0.442
400	1352.135	15.4	3.032	-0.461
401	1358.514	18.2	2.723	0.101
402	1358.709	28.4	2.667	0.133
403	1361.321	24.2	2.504	0.131
404	1364.836	23.9	2.584	0.216
405	1364.889	27.0	2.591	0.139
406	1370.058	28.7	2.899	0.362
407	1373.768	21.3	2.674	0.231
408	1378.127	21.3	2.803	0.242
409	1385.476	18.8	2.464	0.192
410	1386.093	24.7	2.410	0.187
411	1386.249	15.9	2.351	0.230
412	1387.821	12.2	2.125	0.354
413	1394.464	19.9	2.670	0.331
414	1396.471	20.2	2.628	0.190
415	1397.079	10.0	2.662	-0.077
416	1400.671	14.8	2.821	0.004
417	1401.133	22.5	2.826	0.192
418	1401.855	14.5	2.779	0.257
419	1402.427	20.8	2.739	0.247
420	1403.179	19.3	2.641	0.171
421	1406.905	24.7	2.600	0.139
422	1409.366	17.1	2.442	-0.337
423	1417.486	20.8	2.298	0.296
424	1423.906	23.9	2.245	0.516
425	1428.627	15.6	2.421	0.050
426	1429.214	12.5	2.340	0.315
427	1429.764	16.5	2.411	0.640
428	1433.580	31.9	2.049	0.832
429	1437.562	11.4	2.309	0.032
430	1441.109	15.1	2.924	0.312
431	1442.792	25.0	2.937	0.470
432	1443.447	15.4	2.783	0.453
433	1444.746	17.1	2.632	0.329
434	1446.290	32.1	2.442	0.257
435	1456.937	19.1	3.187	0.211
436	1458.028	10.5	3.165	0.026
437	1462.395	15.1	3.108	-0.370
438	1470.391	14.8	2.918	-0.354
439	1471.383	15.4	2.908	-0.332
440	1471.836	13.1	3.053	-0.189
441	1476.315	10.8	3.009	0.015
442	1477.672	13.7	3.200	0.196
443	1486.860	10.8	3.382	-0.169
444	1487.170	17.1	3.337	-0.138
445	1489.037	25.6	3.155	-0.154
446	1490.032	13.9	3.112	-0.175
447	1496.393	13.1	3.388	-0.263
448	1497.033	14.5	3.434	-0.045
449	1503.108	6.8	3.097	-0.257
450	1503.660	23.0	3.026	-0.302
451	1505.971	11.4	3.073	-0.268
452	1506.025	20.5	2.993	-0.290
453	1511.887	13.4	3.448	-0.120
454	1516.453	9.7	3.137	-0.384
455	1517.927	17.1	3.294	-0.476
456	1521.329	15.4	3.731	-0.667
457	1522.653	10.0	3.900	-0.461
458	1527.216	17.4	3.932	-0.684
459	1530.186	13.4	3.813	-0.511
460	1530.269	9.4	3.788	-0.449
461	1534.200	4.0	3.862	-0.532
462	1535.268	12.8	3.876	-0.598
463	1537.671	18.2	3.852	-0.576
464	1544.410	17.4	3.795	-0.242
465	1549.347	17.9	3.670	-0.279
466	1551.770	12.2	3.672	0.051
467	1551.885	14.5	3.538	-0.107
468	1555.305	11.9	3.688	-0.307
469	1562.534	17.4	3.457	-0.269
470	1563.165	15.4	3.339	-0.348
471	1563.370	12.5	3.440	-0.471
472	1570.691	16.2	3.408	0.110
473	1570.915	10.8	3.396	-0.181
474	1575.408	19.3	2.771	-0.054
475	1584.713	16.8	2.886	0.124
476	1587.965	20.5	2.954	-0.875
477	1592.846	9.4	3.383	-0.573
478	1593.125	13.9	3.404	-0.495
479	1594.977	13.1	3.580	-0.406
480	1596.237	13.9	3.618	-0.822
481	1596.758	21.3	3.669	-0.745
482	1603.409	13.7	3.237	-0.586
483	1607.456	9.1	3.565	0.104
484	1610.058	16.8	3.675	0.346
485	1610.101	13.4	3.726	0.535
486	1613.213	15.4	3.053	0.297
487	1616.059	11.7	2.760	0.462
488	1618.423	26.7	2.668	0.541
489	1623.908	5.4	3.263	0.163
490	1626.184	11.4	3.079	-0.291
491	1627.391	12.2	3.320	-0.444
492	1628.234	17.1	3.400	-0.551
493	1640.681	12.8	3.280	-0.010
494	1640.873	14.8	3.371	-0.188
495	1641.273	10.5	3.356	-0.103
496	1650.747	13.7	3.525	-0.129
497	1656.920	12.8	3.551	-0.361
498	1659.930	8.0	3.455	-0.392
499	1660.717	22.8	3.497	-0.267
500	1663.162	9.1	3.875	-0.633
501	1670.579	15.1	3.464	-0.020
502	1681.162	9.7	3.313	-0.317
503	1682.657	15.9	3.264	-0.258
504	1684.998	15.4	3.144	0.053
505	1685.748	23.3	3.180	-0.129
506	1697.290	8.8	3.615	0.159
507	1697.463	10.5	3.441	0.107
508	1698.679	9.4	3.350	0.018
509	1699.821	21.3	3.336	0.134
510	1711.291	9.7	3.249	0.065
511	1715.815	17.9	3.237	0.204
512	1715.839	16.5	3.228	0.109
513	1717.992	16.5	3.394	0.039
514	1719.132	20.2	3.467	0.229
515	1720.809	16.5	3.561	0.135
516	1726.774	14.2	3.408	-0.093
517	1727.975	11.9	3.272	0.054
518	1728.941	17.6	3.286	-0.009
519	1738.177	19.3	3.458	0.114
520	1738.364	11.7	3.343	0.078
521	1739.970	13.4	3.824	-0.538
522	1743.142	14.8	3.762	-0.341
523	1743.294	13.9	3.761	-0.375
524	1745.025	11.1	3.683	-0.097
525	1745.915	10.5	3.666	-0.164
526	1747.436	10.5	3.692	-0.169
527	1752.792	8.0	3.780	-0.309
528	1758.675	19.3	3.502	-0.463
529	1764.000	9.7	3.357	-0.321
530	1771.778	19.6	3.176	-0.264
531	1777.847	6.5	3.049	0.168
532	1779.893	8.8	3.257	0.082
533	1786.828	13.4	3.435	-0.265
534	1787.234	15.1	3.495	-0.202
535	1792.726	10.0	3.185	-0.306
536	1803.267	12.2	3.403	0.437
537	1807.123	17.4	3.312	0.204
538	1808.604	11.7	3.332	0.014
539	1816.799	15.9	3.217	-0.233
540	1830.772	21.0	3.729	-0.452
541	1838.914	14.5	3.836	-0.294
542	1840.640	12.5	3.762	-0.345
543	1841.219	13.9	3.791	-0.425
544	1841.265	11.1	3.701	-0.307
545	1843.433	10.5	3.848	-0.368
546	1844.572	15.6	3.803	-0.602
547	1859.448	17.9	3.566	-0.405
548	1870.420	22.2	2.973	0.287
549	1878.841	11.7	2.948	0.665
550	1884.409	14.5	3.587	0.244
551	1884.905	9.4	3.547	0.222
552	1884.977	9.4	3.591	-0.060
553	1887.621	11.9	3.834	0.064
554	1888.822	12.2	3.635	-0.026
555	1892.324	12.5	3.747	-0.107
556	1893.020	11.7	3.706	-0.050
557	1897.582	16.8	3.695	0.048
558	1898.044	12.8	3.672	0.122
559	1898.943	16.8	3.426	0.294
560	1900.119	10.0	3.367	0.245
561	1910.535	30.2	3.379	-0.010
562	1916.648	19.3	2.885	-0.064
563	1921.259	18.5	3.104	0.105
564	1926.764	20.5	2.967	-0.034
565	1928.609	15.6	3.093	-0.006
566	1929.171	18.5	3.168	0.014
567	1933.101	15.6	3.324	-0.186
568	1935.038	15.1	3.214	-0.152
569	1935.824	18.5	3.314	-0.117
570	1936.175	19.9	3.326	-0.167
571	1936.957	20.2	3.357	-0.190
572	1941.249	12.8	3.355	-0.308
573	1941.695	14.8	3.365	-0.185
574	1942.282	18.5	3.250	-0.183
575	1942.538	14.5	3.319	-0.056
576	1944.333	10.0	3.468	-0.225
577	1945.474	8.5	3.455	-0.215
578	1948.106	11.1	3.403	-0.237
579	1950.564	15.4	3.398	-0.065
580	1953.907	11.7	3.444	-0.105
581	1954.106	11.9	3.494	-0.124
582	1960.078	11.9	3.595	0.019
583	1962.149	15.4	3.672	0.108
584	1968.304	18.8	3.520	0.263
585	1970.033	10.5	3.671	0.021
586	1970.194	14.5	3.715	-0.031
587	1975.983	7.4	4.081	-0.312
588	1976.883	16.2	3.940	-0.389
589	1978.042	7.1	3.821	-0.394
590	1978.591	13.4	3.893	-0.408
591	1980.803	9.4	3.770	-0.333
592	1982.375	8.0	3.937	-0.095
593	1983.476	13.1	3.878	-0.220
594	1988.092	13.1	3.564	-0.255
595	1988.677	11.4	3.607	-0.212
596	1989.755	14.2	3.550	-0.156
597	1991.197	13.7	3.678	-0.186
598	1993.811	12.2	3.712	-0.172
599	1994.457	17.9	3.899	0.034
600	1996.663	10.2	4.132	-0.500
601	1997.717	11.4	4.089	-0.568
602	2001.129	10.8	4.651	-0.938
603	2006.616	12.5	4.318	-0.971
604	2009.654	13.1	4.110	-0.623
605	2011.565	14.5	3.436	-0.401
606	2025.504	3.7	4.007	-0.023
607	2027.287	7.1	4.018	-0.023
608	2028.141	20.5	4.146	-0.059
609	2029.002	7.7	4.470	-0.431
610	2031.686	15.4	3.920	-0.440
611	2032.066	8.5	3.793	-0.307
612	2036.455	11.4	4.253	0.227
613	2039.615	14.8	4.077	0.485
614	2043.145	13.4	4.325	0.140
615	2045.262	12.8	4.002	-0.662
616	2054.633	14.8	4.238	0.162
617	2061.041	10.0	4.214	0.136
618	2066.110	15.4	3.956	-0.029
619	2068.460	9.4	3.864	0.009
620	2069.944	8.5	3.678	-0.102
621	2070.089	13.7	3.695	-0.134
622	2070.541	13.4	3.675	-0.018
623	2071.337	14.2	3.723	-0.189
624	2075.813	3.4	4.091	-0.297
625	2078.410	16.2	4.146	0.209
626	2079.313	14.2	4.276	-0.225
627	2080.887	19.1	3.887	-0.240
628	2084.671	5.4	4.026	0.155
629	2089.857	13.7	4.417	-0.419
630	2092.966	14.8	4.194	-0.445
631	2093.892	12.5	4.191	-0.342
632	2099.102	10.5	4.114	-0.377
633	2100.560	10.0	4.123	-0.272
634	2106.183	13.7	4.120	0.035
635	2107.338	9.1	3.965	0.019
636	2108.923	11.7	4.069	0.116
637	2109.209	11.9	4.071	0.099
638	2110.260	12.8	3.993	0.053
639	2111.149	4.8	4.116	0.093
640	2112.411	13.9	4.062	-0.056
641	2114.378	14.2	4.020	0.113
642	2114.395	15.4	4.024	-0.075
643	2115.630	18.2	3.966	-0.315
644	2116.408	12.2	4.212	-0.119
645	2118.186	10.8	4.082	-0.101
646	2119.354	11.4	4.077	0.037
647	2124.411	12.2	4.001	0.081
648	2124.630	10.8	3.835	0.044
649	2132.793	9.4	4.248	-0.376
650	2135.151	11.9	4.161	-0.390
651	2137.608	10.0	4.121	-0.470
652	2142.722	17.1	3.540	-0.082
653	2148.764	12.5	3.904	0.194
654	2148.923	11.7	3.965	0.078
655	2150.834	6.3	3.911	-0.203
656	2151.161	15.4	3.897	-0.184
657	2151.975	14.2	3.851	-0.250
658	2153.171	17.9	3.721	-0.318
659	2154.351	8.5	3.798	-0.193
660	2155.550	13.4	3.770	-0.140
661	2155.673	10.5	3.747	-0.015
662	2158.242	17.4	3.606	-0.386
663	2159.782	17.4	3.492	0.303
664	2159.871	13.7	3.397	0.198
665	2162.281	10.8	3.225	0.235
666	2164.464	20.2	3.034	-0.025
667	2165.815	7.7	3.249	-0.201
668	2166.289	11.9	3.286	-0.155
669	2166.428	24.2	3.253	-0.145
670	2168.966	16.8	3.582	-0.001
671	2170.178	9.1	3.606	-0.274
672	2170.597	14.2	3.596	-0.214
673	2170.677	10.0	3.583	-0.230
674	2170.806	16.5	3.612	-0.025
675	2172.026	9.4	3.595	-0.295
676	2172.391	13.4	3.639	-0.248
677	2172.636	11.4	3.642	-0.138
678	2174.411	19.1	3.623	-0.231
679	2175.087	13.9	3.856	-0.170
680	2175.155	11.1	3.859	-0.111
681	2175.426	10.2	3.815	-0.148
682	2180.926	9.1	3.663	-0.257
683	2182.385	19.1	3.715	-0.325
684	2183.124	12.8	3.674	-0.372
685	2186.027	14.5	3.532	-0.395
686	2189.030	4.3	3.322	-0.399
687	2189.288	15.4	3.426	-0.360
688	2189.739	13.4	3.435	-0.500
689	2191.633	12.5	3.286	-0.352
690	2192.735	15.1	3.376	-0.589
691	2193.173	11.4	3.428	-0.577
692	2200.953	16.2	3.172	-0.173
693	2204.328	13.4	3.095	-0.429
694	2205.918	18.8	3.076	0.063
695	2206.113	17.4	3.065	0.066
696	2207.684	17.9	3.273	-0.059
697	2209.050	21.6	3.209	0.049
698	2210.457	19.6	3.427	-0.032
699	2212.318	19.9	2.876	-0.104
700	2215.773	19.9	3.062	-0.021
701	2218.328	18.5	3.522	0.619
702	2220.656	13.7	3.746	-0.076
703	2220.863	12.5	3.748	-0.206
704	2226.153	4.6	3.208	0.387
705	2231.999	25.0	3.123	0.582
706	2232.447	18.5	3.281	0.722
707	2232.848	23.3	3.278	0.621
708	2234.787	10.2	3.612	0.656
709	2235.241	18.8	3.529	0.810
710	2238.584	18.5	3.471	0.805
711	2249.366	3.4	3.819	0.469
712	2249.505	13.7	3.732	0.187
713	2254.362	32.4	2.423	0.362
714	2258.613	20.8	3.037	0.201
715	2258.639	17.9	3.049	0.215
716	2261.758	19.6	3.408	-0.382
717	2262.461	10.2	3.537	-0.277
718	2265.127	8.8	3.290	0.068
719	2267.758	13.4	3.574	0.246
