DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:28:03
-2050.000 mm;0.000 mm;35.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
5601	25080.441	21.3	2.551	0.107
5602	25080.579	9.7	2.551	0.057
5603	25086.468	17.4	2.490	0.359
5604	25089.152	15.6	2.815	0.313
5605	25089.347	11.1	2.787	0.309
5606	25094.874	11.9	2.615	-0.053
5607	25098.697	17.4	2.625	0.041
5608	25103.535	24.2	1.831	0.021
5609	25106.703	13.7	2.024	-0.070
5610	25106.789	16.2	2.016	-0.136
5611	25107.316	7.4	2.230	-0.157
5612	25107.464	22.2	2.120	-0.173
5613	25107.872	21.6	2.105	-0.205
5614	25109.269	20.5	2.156	0.296
5615	25123.117	22.2	2.424	-0.352
5616	25125.016	10.2	2.716	-0.483
5617	25127.105	12.8	2.624	-0.075
5618	25127.981	13.9	2.809	0.076
5619	25128.605	19.3	2.800	-0.127
5620	25132.184	13.9	2.825	-0.450
5621	25132.224	19.6	2.838	-0.396
5622	25135.342	21.0	2.383	-0.142
5623	25137.835	19.1	2.420	0.244
5624	25139.330	4.3	2.519	0.029
5625	25144.665	21.6	2.169	-0.249
5626	25147.987	17.4	2.411	-0.057
5627	25167.309	27.9	1.693	0.039
5628	25182.129	23.3	2.416	-0.094
5629	25182.715	24.5	2.417	-0.135
5630	25182.906	22.5	2.437	-0.089
5631	25183.109	29.6	2.434	-0.211
5632	25187.996	12.8	2.577	0.149
5633	25191.441	17.1	2.831	-0.205
5634	25192.640	20.8	2.793	-0.198
5635	25193.440	19.1	2.777	-0.268
5636	25194.059	17.9	2.758	-0.335
5637	25200.482	17.6	3.398	-0.454
5638	25202.603	10.2	3.233	0.212
5639	25207.328	15.4	2.712	-0.304
5640	25207.403	9.1	2.748	-0.371
5641	25213.142	21.9	2.149	0.211
5642	25216.156	25.6	1.646	0.501
5643	25217.878	31.6	1.740	0.560
5644	25219.009	5.7	1.887	0.314
5645	25224.818	24.5	1.979	-0.219
5646	25225.431	19.3	2.121	0.357
5647	25232.103	10.5	2.473	0.339
5648	25241.428	19.9	2.667	-0.314
5649	25242.456	18.2	2.611	-0.241
5650	25243.202	20.2	2.694	-0.296
5651	25245.245	10.2	2.622	-0.184
5652	25247.930	29.6	2.812	-0.104
5653	25264.522	23.0	2.954	-0.168
5654	25265.038	20.8	3.063	-0.463
5655	25267.090	10.0	3.264	-0.357
5656	25268.351	16.2	3.255	-0.326
5657	25270.459	16.5	3.531	-0.107
5658	25272.790	26.7	2.677	-0.303
5659	25276.589	25.6	2.533	-0.463
5660	25278.815	15.4	2.830	-0.477
5661	25279.133	12.8	2.849	-0.389
5662	25285.819	20.5	2.166	-0.381
5663	25286.864	15.9	2.207	-0.371
5664	25290.539	19.9	2.434	-0.354
5665	25291.339	26.2	2.757	-0.484
5666	25291.732	19.1	2.625	-0.689
5667	25300.151	12.8	2.633	-0.788
5668	25300.286	16.5	2.628	-0.786
5669	25303.337	17.4	2.746	0.315
5670	25303.616	16.5	2.670	0.373
5671	25307.367	22.5	2.284	0.145
5672	25326.611	17.4	2.746	-0.165
5673	25328.606	19.3	2.858	-0.263
5674	25328.644	11.1	2.827	-0.281
5675	25331.120	14.8	2.927	-0.248
5676	25342.010	24.2	2.404	-0.092
5677	25343.002	21.0	2.385	-0.215
5678	25343.274	25.3	2.364	-0.245
5679	25353.898	31.9	1.617	-0.792
5680	25357.151	20.5	2.424	0.656
5681	25367.558	14.2	2.502	0.241
5682	25369.047	14.8	2.562	-0.347
5683	25369.439	29.6	2.484	-0.282
5684	25381.070	10.5	2.782	0.409
5685	25388.667	11.7	2.321	-0.158
5686	25393.070	24.2	2.368	-0.068
5687	25393.342	9.1	2.442	-0.083
5688	25396.102	20.8	2.596	-0.116
5689	25404.528	26.2	2.068	-0.363
5690	25404.987	29.9	1.907	-0.219
5691	25405.236	14.2	1.918	-0.281
5692	25411.765	18.5	2.247	0.011
5693	25418.606	15.4	2.802	-0.423
5694	25418.651	13.4	2.820	-0.187
5695	25424.124	9.4	2.777	-0.235
5696	25424.996	15.9	2.658	-0.239
5697	25425.812	17.1	2.381	-0.207
5698	25430.308	19.6	1.520	-0.105
5699	25433.034	38.7	1.676	0.589
5700	25438.669	17.9	2.283	0.497
5701	25450.538	24.7	2.335	0.250
5702	25462.337	31.3	2.205	-0.431
5703	25468.166	31.0	2.022	-0.419
5704	25470.593	29.3	1.899	-0.239
5705	25473.449	39.0	1.722	-0.188
5706	25475.693	39.8	1.712	-0.214
5707	25479.490	13.1	1.902	0.460
5708	25481.785	12.5	1.637	0.536
5709	25484.842	36.7	1.412	0.317
5710	25487.290	39.0	1.501	0.212
5711	25500.345	33.3	1.635	0.533
5712	25501.290	27.6	1.618	0.338
5713	25505.331	16.2	2.223	-0.143
5714	25507.092	28.2	2.163	-0.430
5715	25509.067	19.6	2.243	-0.425
5716	25511.625	15.6	2.189	-0.458
5717	25514.546	25.9	2.414	-0.165
5718	25515.918	19.1	2.522	0.302
5719	25517.565	15.9	2.457	-0.269
5720	25520.364	15.6	2.734	-0.568
5721	25520.958	26.7	2.587	-0.236
5722	25521.490	18.2	2.670	-0.031
5723	25523.212	30.4	2.750	-0.433
5724	25526.647	14.2	2.714	-0.152
5725	25534.288	14.5	2.872	-0.258
5726	25534.358	19.6	2.680	-0.234
5727	25542.589	25.0	2.045	-0.132
5728	25544.704	25.3	2.212	-0.209
5729	25548.275	15.6	2.173	-0.298
5730	25558.619	25.9	1.702	0.216
5731	25559.705	29.0	1.815	0.197
5732	25564.217	21.3	2.823	-0.334
5733	25566.536	9.1	2.384	-0.158
5734	25570.036	20.2	2.371	-0.120
5735	25572.604	13.1	3.126	-0.038
5736	25576.805	21.3	2.287	-0.364
5737	25578.392	25.3	2.346	-0.250
5738	25581.189	11.9	2.644	0.285
5739	25582.576	23.0	2.631	0.307
5740	25601.394	30.7	1.775	-0.354
5741	25601.483	8.5	1.737	-0.361
5742	25601.801	32.7	1.794	-0.370
5743	25603.482	42.1	1.774	-0.571
5744	25608.469	17.9	2.658	-0.580
5745	25609.079	17.1	2.684	-0.655
5746	25609.422	13.4	2.635	-0.572
5747	25610.626	15.4	2.631	-0.254
5748	25615.396	20.8	2.605	-0.668
5749	25620.089	33.0	1.989	-0.319
5750	25623.797	32.4	2.103	-0.262
5751	25625.817	25.9	2.131	0.036
5752	25635.474	39.5	1.616	0.338
5753	25637.428	24.7	1.565	0.603
5754	25639.062	39.5	1.436	-0.720
5755	25644.674	15.6	1.972	-0.290
5756	25652.307	15.4	2.779	-0.409
5757	25652.791	21.3	2.698	-0.344
5758	25659.447	29.3	2.406	0.070
5759	25660.722	14.2	2.182	-0.216
5760	25662.645	16.2	2.073	-0.006
5761	25666.944	19.6	1.933	0.594
5762	25669.683	13.7	2.618	-0.399
5763	25672.657	30.7	2.062	0.119
5764	25679.077	10.8	2.472	0.358
5765	25685.652	17.9	3.123	0.284
5766	25688.328	18.8	3.169	-0.133
5767	25689.251	10.0	3.468	-0.494
5768	25690.167	13.7	3.617	-0.234
5769	25696.920	11.1	4.078	0.126
5770	25697.470	10.8	3.979	0.189
5771	25698.164	10.2	3.940	0.103
5772	25699.350	6.5	3.691	0.114
5773	25709.197	13.7	4.168	-0.450
5774	25709.771	10.0	4.154	-0.446
5775	25710.272	10.5	4.151	-0.216
5776	25712.551	13.7	4.084	-0.335
5777	25714.602	6.3	3.895	-0.282
5778	25714.673	11.1	3.844	-0.371
5779	25714.836	18.2	3.822	-0.307
5780	25719.610	10.0	3.804	-0.265
5781	25725.181	16.5	3.483	-0.411
5782	25726.276	12.2	3.289	-0.419
5783	25726.719	16.8	3.507	-0.255
5784	25727.956	14.5	3.355	-0.094
5785	25729.606	19.1	3.189	0.051
5786	25732.360	12.8	3.335	-0.396
5787	25741.856	15.6	3.589	-0.277
5788	25756.806	18.2	2.479	-0.006
5789	25758.030	15.4	2.481	0.077
5790	25766.265	15.9	2.387	-0.003
5791	25770.018	16.5	2.532	-0.353
5792	25772.350	22.2	3.349	-1.009
5793	25772.545	11.9	3.292	-0.629
5794	25773.834	17.9	2.951	0.126
5795	25776.063	24.5	2.378	0.126
5796	25776.674	20.2	2.414	0.045
5797	25779.745	33.6	2.060	-0.091
5798	25784.189	18.8	3.004	0.521
5799	25787.937	11.7	3.274	0.244
5800	25788.308	16.2	3.336	0.177
5801	25791.884	17.4	3.262	-0.025
5802	25795.878	19.1	3.162	0.196
5803	25797.628	19.6	3.033	-0.062
5804	25799.637	17.6	2.905	0.338
5805	25800.089	13.4	2.866	0.475
5806	25807.685	19.3	2.051	0.311
5807	25808.885	29.3	2.021	0.424
5808	25812.288	29.0	2.128	-0.447
5809	25828.426	23.3	2.905	0.002
5810	25828.509	21.0	2.902	0.042
5811	25830.252	21.6	2.988	0.554
5812	25832.667	10.8	3.271	-0.029
5813	25833.886	11.9	3.287	-0.002
5814	25839.083	13.7	3.495	-0.180
5815	25843.377	14.2	3.886	0.160
5816	25849.955	10.8	3.573	-0.384
5817	25852.243	9.7	3.271	0.066
5818	25854.119	12.5	3.545	-0.132
5819	25857.791	18.5	3.721	-0.562
5820	25858.625	18.8	3.449	-0.447
5821	25859.522	27.6	3.554	-0.635
5822	25860.290	29.3	3.498	-0.240
5823	25862.738	14.2	3.516	0.135
5824	25889.019	34.4	2.029	0.013
5825	25890.760	19.1	1.989	0.482
5826	25892.251	24.5	2.025	0.085
5827	25895.698	36.4	2.161	-0.247
5828	25897.845	21.6	2.465	0.066
5829	25898.396	19.1	2.707	-0.021
5830	25904.995	17.9	2.691	0.414
5831	25905.940	20.2	3.086	-0.265
5832	25913.378	15.6	3.133	0.108
5833	25914.751	14.8	3.260	-0.073
5834	25921.543	13.1	3.790	-0.315
5835	25921.590	11.9	3.791	-0.322
5836	25921.902	10.8	3.745	-0.517
5837	25922.714	17.1	3.768	-0.653
5838	25928.117	15.6	3.801	0.209
5839	25929.311	10.5	3.723	-0.015
5840	25934.538	22.5	3.380	-0.170
5841	25937.440	17.6	3.094	-0.321
5842	25940.077	13.4	3.240	-0.786
5843	25947.116	11.1	3.804	-0.053
5844	25954.856	14.2	3.813	-0.473
5845	25956.581	11.9	3.780	-0.457
5846	25961.851	15.4	3.593	-0.382
5847	25962.643	10.2	3.524	-0.303
5848	25963.740	12.8	3.558	-0.289
5849	25967.509	14.8	3.284	-0.197
5850	25975.561	19.6	2.680	0.237
5851	25976.427	13.4	2.716	0.224
5852	25976.579	3.4	2.505	0.202
5853	25989.628	17.9	3.574	-0.974
5854	25991.886	16.2	3.187	-0.700
5855	25992.450	18.2	3.386	-0.699
5856	25996.706	19.3	3.444	-0.302
5857	26012.320	20.8	3.679	-0.612
5858	26015.803	11.7	3.063	0.476
5859	26023.511	19.1	1.934	-0.475
5860	26026.712	16.8	2.430	0.114
5861	26026.921	26.5	2.329	0.050
5862	26035.365	15.6	3.073	-0.754
5863	26035.544	17.1	3.050	-0.754
5864	26036.548	13.4	3.000	-0.737
5865	26043.388	34.1	1.685	-0.178
5866	26069.956	22.5	2.582	0.221
5867	26076.146	19.1	2.219	0.340
5868	26087.165	18.5	3.324	-0.570
5869	26091.694	9.4	3.512	-0.040
5870	26092.621	13.4	3.862	-0.067
5871	26096.952	16.5	3.498	-0.116
5872	26102.688	20.5	3.005	-0.005
5873	26105.734	12.5	2.731	0.113
5874	26109.415	33.0	2.522	0.338
5875	26116.366	16.8	3.378	0.453
5876	26117.004	12.2	3.141	0.532
5877	26118.472	23.0	2.513	1.218
5878	26119.352	14.5	2.256	1.300
5879	26119.768	35.3	2.243	0.496
5880	26124.234	15.4	3.219	-0.252
5881	26126.290	13.7	3.214	0.120
5882	26131.617	16.2	3.138	-0.094
5883	26132.171	16.5	3.221	-0.251
5884	26132.343	20.8	3.239	-0.100
5885	26136.677	10.2	3.478	-0.435
5886	26144.151	13.4	2.668	-0.079
5887	26147.146	16.8	2.897	-0.625
5888	26149.325	21.0	2.998	-0.638
5889	26149.738	22.2	3.037	-0.366
5890	26151.307	16.8	3.247	-0.156
5891	26153.471	19.1	2.899	-0.447
5892	26168.324	23.6	2.509	-0.072
5893	26173.138	25.9	2.226	-0.477
5894	26178.937	14.5	2.547	-0.523
5895	26182.311	16.8	2.424	-0.241
5896	26187.525	16.8	2.266	0.038
5897	26187.773	23.6	2.233	-0.053
5898	26198.010	29.3	2.564	-0.096
5899	26198.673	20.2	2.530	-0.157
5900	26211.285	15.1	3.160	0.033
5901	26212.900	9.4	3.017	-0.062
5902	26223.344	14.8	3.904	0.207
5903	26224.691	20.2	3.140	0.284
5904	26231.719	19.1	2.870	0.330
5905	26234.889	17.9	3.221	-0.056
5906	26237.064	15.6	2.564	0.422
5907	26240.274	12.5	3.223	0.512
5908	26243.127	11.7	3.473	0.060
5909	26244.610	15.6	3.417	-0.273
5910	26245.839	17.1	3.580	-0.430
5911	26246.494	16.5	3.520	-0.569
5912	26254.814	13.9	2.925	-0.179
5913	26264.921	19.9	2.997	-0.030
5914	26271.303	16.8	3.485	-0.095
5915	26272.859	8.5	3.247	0.060
5916	26274.227	17.4	3.374	-0.082
5917	26279.529	13.7	3.350	-0.316
5918	26283.374	8.5	3.497	0.055
5919	26290.622	17.9	3.534	-0.079
5920	26293.801	13.4	3.489	-0.312
5921	26293.916	14.2	3.530	-0.410
5922	26303.792	9.1	3.194	0.164
5923	26310.685	17.4	2.934	-0.412
5924	26317.980	11.7	2.674	-0.147
5925	26322.902	18.5	2.496	0.243
5926	26323.731	26.2	2.291	0.255
5927	26325.256	13.4	2.523	0.074
5928	26325.727	15.4	2.710	0.209
5929	26330.112	29.3	2.377	0.437
5930	26333.240	8.8	2.757	-0.104
5931	26340.903	18.5	2.708	0.268
5932	26348.808	15.4	3.271	0.008
5933	26349.838	19.3	3.157	0.135
5934	26356.190	22.5	2.978	0.157
5935	26356.707	11.1	2.960	0.043
5936	26359.622	21.6	2.915	-0.274
5937	26368.594	21.6	2.876	-0.279
5938	26369.152	14.8	2.921	-0.229
5939	26386.595	13.4	1.705	0.159
5940	26396.771	17.6	1.912	0.716
5941	26399.588	57.7	1.103	0.311
5942	26410.077	24.5	1.690	0.561
5943	26413.819	18.2	2.767	-0.695
5944	26422.613	19.3	2.157	-0.482
5945	26422.802	16.5	2.151	-0.460
5946	26429.198	22.8	1.583	0.145
5947	26432.503	16.8	1.698	1.174
5948	26441.280	15.6	2.876	0.769
5949	26442.060	15.9	3.216	-0.148
5950	26442.139	14.8	3.220	-0.136
5951	26443.676	13.4	3.265	-0.196
5952	26449.126	11.1	3.768	-0.284
5953	26449.883	15.4	3.579	0.277
5954	26450.981	12.8	3.624	0.013
5955	26457.307	13.1	3.589	0.003
5956	26458.115	19.9	3.727	0.025
5957	26458.281	13.4	3.684	-0.098
5958	26459.293	11.7	3.670	0.175
5959	26461.532	13.9	3.558	-0.007
5960	26462.520	9.7	3.504	0.030
5961	26468.256	15.9	3.479	0.064
5962	26468.547	10.5	3.475	0.024
5963	26479.300	13.1	3.168	0.465
5964	26482.006	15.4	3.547	0.417
5965	26487.291	15.1	3.090	-0.224
5966	26491.315	21.0	3.098	0.281
5967	26491.471	23.0	3.139	0.184
5968	26493.594	22.5	3.257	-0.226
5969	26493.948	16.8	3.257	-0.249
5970	26503.090	18.5	3.426	-0.410
5971	26507.214	9.1	3.208	-0.110
5972	26507.550	23.3	3.095	-0.122
5973	26514.099	11.9	2.965	-0.119
5974	26516.679	10.8	3.388	-0.271
5975	26523.001	15.4	3.126	-0.105
5976	26523.871	21.9	3.205	-0.161
5977	26525.164	12.5	3.272	-0.398
5978	26527.459	19.9	3.197	-0.358
5979	26530.677	13.9	3.269	-0.228
5980	26535.119	18.8	2.731	0.236
5981	26537.368	16.5	3.257	0.086
5982	26539.551	21.6	2.705	0.091
5983	26540.330	29.9	2.696	0.038
5984	26541.458	21.0	2.744	0.123
5985	26542.477	6.0	2.732	0.120
5986	26543.568	30.7	3.004	0.085
5987	26543.940	15.1	2.911	-0.010
5988	26545.353	15.6	3.227	0.144
5989	26546.244	17.6	3.231	-0.112
5990	26547.914	8.8	2.965	0.533
5991	26548.926	11.4	3.261	0.252
5992	26552.362	8.5	3.229	0.272
5993	26554.939	21.9	3.014	-0.053
5994	26560.857	15.1	3.556	0.168
5995	26564.838	10.8	3.604	-0.083
5996	26569.043	17.1	3.477	0.032
5997	26569.703	14.5	3.584	0.283
5998	26569.728	8.5	3.564	0.140
5999	26570.587	18.2	3.574	0.274
6000	26574.551	9.4	3.228	-0.190
6001	26579.136	20.5	3.009	-0.018
6002	26579.445	24.7	2.978	-0.003
6003	26580.174	17.4	3.090	-0.038
6004	26581.788	18.2	3.335	-0.112
6005	26581.898	19.6	3.345	-0.125
6006	26582.868	15.4	3.446	0.116
6007	26586.904	18.8	3.143	0.129
6008	26589.431	9.7	3.189	0.025
6009	26589.664	11.7	3.200	0.215
6010	26596.326	16.5	3.496	-0.156
6011	26599.355	22.2	2.910	0.227
6012	26599.970	25.6	2.941	-0.061
6013	26600.052	17.4	2.960	-0.105
6014	26607.156	22.8	2.948	0.063
6015	26609.684	16.5	2.926	0.042
6016	26610.018	13.4	2.931	-0.051
6017	26616.193	13.7	3.033	-0.013
6018	26616.619	5.1	3.131	0.026
6019	26617.357	15.1	3.228	0.298
6020	26618.811	18.8	3.245	0.082
6021	26620.316	15.9	3.106	0.047
6022	26621.751	16.5	3.177	0.095
6023	26624.579	21.3	3.090	-0.052
6024	26625.325	16.8	3.026	-0.017
6025	26626.311	15.9	2.990	-0.019
6026	26627.432	14.8	3.026	-0.129
6027	26633.835	16.2	2.821	-0.095
6028	26639.676	13.9	2.912	0.130
6029	26642.497	25.9	2.615	-0.029
6030	26649.992	26.2	2.940	0.118
6031	26655.377	16.2	2.600	0.217
6032	26656.817	28.7	2.573	0.535
6033	26657.046	19.3	2.609	0.400
6034	26663.185	14.2	2.769	0.228
6035	26665.370	23.6	2.776	0.228
6036	26668.989	13.7	2.898	0.357
6037	26670.647	22.5	2.860	0.037
6038	26677.748	8.8	2.536	0.247
6039	26679.269	17.6	2.502	0.036
6040	26680.069	15.4	2.547	0.006
6041	26680.562	23.3	2.498	0.000
6042	26683.246	19.1	2.335	0.155
6043	26684.036	25.6	2.294	0.074
6044	26690.931	22.8	2.462	0.103
6045	26694.599	17.1	2.257	-0.240
6046	26698.328	28.4	2.207	-0.304
6047	26706.977	15.4	2.467	-0.374
6048	26708.104	14.2	2.397	-0.304
6049	26708.701	29.3	2.404	-0.399
6050	26708.827	27.0	2.404	-0.362
6051	26724.461	27.3	2.082	-0.206
6052	26726.428	17.4	2.272	0.208
6053	26727.161	24.7	2.329	0.122
6054	26731.789	18.5	2.738	-0.015
6055	26732.194	5.4	2.733	0.173
6056	26737.628	21.0	2.543	0.300
6057	26738.467	4.3	2.717	0.176
6058	26741.316	12.8	2.390	-0.104
6059	26746.145	37.3	2.743	0.201
6060	26746.443	21.3	2.622	0.230
6061	26764.295	27.6	2.203	0.016
6062	26767.451	18.2	2.398	0.113
6063	26777.878	27.3	2.113	0.410
6064	26780.720	25.3	2.076	0.152
6065	26781.951	27.9	1.995	0.037
6066	26800.719	29.9	1.705	0.430
6067	26803.771	24.2	1.438	0.851
6068	26810.707	27.3	1.648	0.178
6069	26811.972	25.6	1.410	0.352
6070	26816.756	45.2	1.639	0.113
6071	26819.881	21.3	2.105	-0.256
6072	26826.671	39.8	1.725	-0.251
6073	26828.408	21.3	1.861	-0.290
6074	26829.578	29.3	1.870	-0.257
6075	26836.105	14.5	1.560	0.073
6076	26847.502	15.4	1.984	0.327
6077	26853.590	19.3	1.978	0.141
6078	26854.086	29.6	2.005	0.264
6079	26864.450	17.1	1.783	0.515
6080	26864.828	23.6	1.838	0.696
6081	26866.855	31.6	1.748	0.514
6082	26867.733	35.8	1.771	0.540
6083	26870.128	27.9	1.828	0.600
6084	26873.997	21.6	1.715	0.417
6085	26877.479	28.2	1.897	0.465
6086	26881.857	6.5	1.751	0.482
6087	26882.782	29.6	1.663	0.506
6088	26883.472	46.6	1.608	0.501
6089	26883.662	21.0	1.650	0.488
6090	26885.683	15.9	1.807	0.327
6091	26891.742	28.7	1.959	-0.364
6092	26895.079	30.2	1.834	-0.303
6093	26900.916	8.0	1.808	0.165
6094	26902.877	36.1	1.770	0.195
6095	26903.809	13.7	1.842	-0.069
6096	26923.628	19.6	2.229	-0.286
6097	26926.363	27.3	2.084	-0.151
6098	26931.666	27.3	2.170	-0.121
6099	26933.111	23.6	2.093	0.166
6100	26933.768	26.7	2.066	0.303
6101	26945.533	17.4	1.559	0.024
6102	26946.945	25.3	1.908	0.090
6103	26947.208	11.1	1.985	0.078
6104	26955.111	45.5	1.623	0.051
6105	26961.488	36.1	1.656	0.250
6106	26964.005	3.4	1.590	0.242
6107	26964.456	21.6	1.586	0.233
6108	26967.718	39.0	1.642	0.095
6109	26973.103	32.1	1.669	0.501
6110	26976.555	29.0	1.933	0.497
6111	26977.091	25.0	2.047	0.357
6112	26977.897	21.3	2.139	0.259
6113	26979.874	33.3	2.080	0.441
6114	26990.040	35.3	1.741	0.235
6115	26990.956	27.9	1.902	-0.066
6116	26994.003	30.2	1.915	-0.388
6117	27002.142	19.9	1.742	-0.473
6118	27011.981	49.5	1.472	0.389
6119	27015.322	24.5	1.634	0.064
6120	27015.679	25.6	1.676	0.023
6121	27017.209	23.0	1.679	0.037
6122	27021.537	31.0	1.824	0.769
6123	27021.618	26.5	1.818	0.735
6124	27022.490	17.9	1.735	0.804
6125	27023.252	15.1	1.630	0.627
6126	27027.980	33.6	1.843	-0.183
6127	27032.892	23.0	2.079	-0.223
6128	27034.704	18.8	2.078	-0.249
6129	27037.355	21.6	1.903	-0.314
6130	27040.708	22.8	1.808	-0.107
6131	27049.636	22.8	1.872	0.235
6132	27055.216	19.1	1.949	-0.184
6133	27066.811	15.4	1.788	0.137
6134	27067.565	36.7	1.775	-0.091
6135	27068.728	39.5	1.665	-0.060
6136	27070.222	30.2	1.624	-0.054
6137	27082.212	22.2	2.305	0.015
6138	27087.483	16.5	2.369	-0.392
6139	27089.623	25.3	2.118	-0.298
6140	27096.976	29.9	2.327	-0.466
6141	27097.194	26.7	2.294	-0.448
6142	27099.131	21.6	2.229	0.033
6143	27118.697	17.6	1.612	-0.276
6144	27120.161	20.8	2.158	0.620
6145	27126.583	27.3	2.440	-0.736
6146	27129.768	20.8	2.507	-0.208
6147	27133.754	11.7	2.430	-0.028
6148	27135.894	13.9	2.320	-0.414
6149	27142.542	12.8	2.278	-0.140
6150	27154.869	34.1	2.207	-0.059
6151	27158.631	19.9	2.004	-0.515
6152	27159.933	27.6	1.868	-0.310
6153	27160.790	30.7	1.957	-0.198
6154	27161.926	33.6	2.188	0.150
6155	27167.228	11.7	1.862	0.061
6156	27169.412	13.1	1.920	0.035
6157	27169.676	19.6	1.912	0.093
6158	27176.030	25.9	1.718	0.222
6159	27180.547	31.9	1.736	0.470
6160	27185.849	13.7	1.896	-0.015
6161	27190.567	15.4	1.840	-0.419
6162	27193.988	33.0	1.760	0.617
6163	27198.854	17.6	1.932	0.022
6164	27198.888	17.9	1.841	-0.136
6165	27200.592	27.3	2.027	-0.152
6166	27202.553	33.6	1.932	-0.076
6167	27206.073	28.4	1.925	-0.385
6168	27206.492	4.3	1.899	-0.351
6169	27213.367	5.1	2.021	-0.405
6170	27215.953	26.2	2.021	-0.582
6171	27232.290	17.6	1.993	0.107
6172	27234.727	22.2	1.792	0.017
6173	27251.973	13.9	1.498	0.160
6174	27252.891	24.5	1.637	0.164
6175	27254.461	16.2	1.765	0.201
6176	27256.545	45.2	1.735	0.162
6177	27269.612	24.5	1.421	0.099
6178	27283.167	25.9	1.924	0.015
6179	27285.634	29.3	1.709	0.207
6180	27286.570	26.7	1.668	0.129
6181	27286.703	19.9	1.624	0.197
6182	27332.123	64.3	1.041	0.231
6183	27333.220	46.4	1.314	0.316
6184	27337.872	37.3	1.225	-0.337
6185	27369.476	35.6	2.062	0.224
6186	27374.916	13.7	2.253	-0.120
6187	27393.855	21.3	2.337	0.031
6188	27403.391	27.6	2.456	-0.053
6189	27406.829	27.9	2.347	-0.051
6190	27409.377	21.6	2.387	0.019
6191	27417.147	10.5	2.535	0.101
6192	27420.477	15.6	2.583	0.064
6193	27429.953	28.2	2.173	-0.080
6194	27430.786	13.1	2.408	-0.150
6195	27436.792	24.5	2.381	-0.061
6196	27437.469	30.4	2.299	-0.115
6197	27439.529	16.8	2.474	0.287
6198	27442.486	9.1	2.358	-0.057
6199	27443.239	26.7	2.397	-0.058
6200	27449.529	3.1	2.291	-0.263
6201	27450.900	11.1	2.139	-0.142
6202	27455.118	23.3	1.976	-0.006
6203	27461.543	29.0	1.876	0.362
6204	27469.263	34.4	1.581	0.153
6205	27477.284	12.8	1.883	0.369
6206	27478.919	6.5	2.180	0.104
6207	27486.786	17.4	2.161	-0.142
6208	27488.023	18.5	2.595	-0.144
6209	27489.644	6.8	2.355	0.001
6210	27492.452	13.4	3.107	0.152
6211	27493.807	13.4	3.011	-0.244
6212	27501.783	20.5	2.702	-0.205
6213	27502.118	34.7	2.718	-0.230
6214	27505.457	18.5	2.537	-0.435
6215	27505.931	20.8	2.542	-0.325
6216	27506.102	17.1	2.605	-0.276
6217	27511.641	22.5	2.332	0.209
6218	27523.526	20.5	2.581	-0.471
6219	27525.070	6.5	2.200	-0.221
6220	27545.530	21.6	2.561	0.392
6221	27548.029	30.2	2.213	0.094
6222	27567.910	5.7	2.644	-0.306
6223	27571.955	18.8	2.292	-0.408
6224	27572.808	10.0	2.491	-0.479
6225	27574.067	20.8	2.605	-0.499
6226	27577.255	19.6	2.311	-0.364
6227	27579.598	11.1	2.490	-0.435
6228	27586.560	20.8	2.481	-0.305
6229	27587.175	17.6	2.397	-0.222
6230	27592.198	13.9	2.206	-0.056
6231	27594.832	31.6	2.499	-0.228
6232	27618.271	21.0	2.200	0.224
6233	27628.044	21.3	2.098	-0.198
6234	27629.010	37.3	2.097	-0.063
6235	27632.596	28.4	2.101	0.325
6236	27633.882	33.6	2.009	0.095
6237	27634.229	21.0	1.936	0.097
6238	27644.440	23.0	2.580	-0.159
6239	27669.102	28.2	2.066	-0.073
6240	27686.492	9.4	2.660	0.011
6241	27688.542	11.9	2.454	-0.073
6242	27694.798	22.5	2.694	0.487
6243	27695.700	21.6	2.823	0.297
6244	27700.044	22.5	2.657	-0.217
6245	27711.543	18.5	2.957	-0.187
6246	27712.567	15.6	2.977	-0.164
6247	27722.995	9.4	2.816	-0.733
6248	27737.920	19.6	2.937	-0.368
6249	27739.086	25.6	2.216	0.240
6250	27752.566	21.0	2.360	0.655
6251	27762.727	17.6	2.388	-0.524
6252	27766.598	15.4	2.654	-0.253
6253	27777.259	19.6	2.856	-0.038
6254	27777.826	18.8	2.954	-0.257
6255	27779.919	20.5	3.056	0.101
6256	27780.884	15.4	3.096	0.518
6257	27782.133	13.1	2.921	0.130
6258	27792.163	19.9	3.037	0.310
6259	27799.339	22.2	2.683	-0.168
6260	27799.542	21.6	2.744	0.004
6261	27804.525	28.4	2.606	0.240
6262	27805.213	22.5	2.694	0.203
6263	27810.520	11.1	3.005	-0.092
6264	27811.941	11.9	2.767	0.408
6265	27814.133	29.9	2.716	-0.136
6266	27819.803	23.0	2.436	-0.043
6267	27823.167	17.4	2.456	0.380
6268	27843.113	23.6	2.084	0.542
6269	27854.957	40.4	1.859	0.036
6270	27862.296	37.5	1.580	0.516
6271	27869.673	24.5	2.206	-0.527
6272	27873.152	6.8	2.167	-0.617
6273	27878.490	25.6	2.039	-0.004
6274	27882.428	27.6	1.604	0.209
6275	27904.498	23.9	1.923	0.631
