DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:43:26
-2050.000 mm;0.000 mm;70.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
252	1615.327	15.9	3.056	0.332
253	1632.942	34.4	2.655	0.315
254	1635.709	21.9	2.917	0.155
255	1642.101	20.8	3.077	-0.277
256	1649.839	21.3	2.963	0.183
257	1655.505	18.8	2.681	-0.012
258	1655.535	13.7	2.697	-0.094
259	1661.077	25.9	3.007	0.081
260	1662.938	11.7	2.997	0.040
261	1665.937	17.4	3.221	-0.081
262	1667.101	11.1	3.010	0.063
263	1673.024	11.7	3.155	-0.236
264	1675.514	14.5	3.260	-0.365
265	1677.982	23.0	3.281	-0.320
266	1681.305	8.2	3.303	-0.385
267	1685.439	20.8	3.059	-0.266
268	1689.589	15.4	3.323	-0.183
269	1692.284	15.9	3.346	-0.214
270	1696.352	15.1	3.151	0.023
271	1698.800	20.2	3.241	-0.302
272	1703.975	20.5	3.256	0.007
273	1706.537	6.3	3.289	-0.189
274	1741.238	15.6	3.116	-0.524
275	1745.338	19.6	2.716	-0.217
276	1750.533	25.9	2.852	0.033
277	1751.936	20.2	3.065	0.312
278	1752.172	24.5	3.109	0.415
279	1763.134	6.5	3.436	0.592
280	1763.344	20.2	3.312	0.469
281	1765.306	10.5	3.803	0.572
282	1769.262	17.4	3.724	0.064
283	1773.594	7.7	4.090	-0.173
284	1786.748	13.1	4.015	-0.422
285	1787.884	10.5	4.051	-0.399
286	1791.946	18.5	3.878	0.048
287	1792.454	14.2	3.841	-0.070
288	1805.470	16.8	3.681	-0.204
289	1808.707	11.7	3.663	0.125
290	1817.476	12.8	3.731	-0.464
291	1818.500	15.9	3.749	-0.372
292	1821.684	6.3	3.726	-0.615
293	1827.974	12.5	3.586	-0.621
294	1830.195	12.8	3.682	-1.019
295	1831.062	20.2	3.574	-0.773
296	1832.318	15.1	3.667	-0.792
297	1833.258	6.5	3.556	-0.596
298	1833.546	15.9	3.668	-0.790
299	1837.495	18.2	3.289	-0.549
300	1841.906	10.0	3.117	-0.888
301	1858.339	18.8	2.869	-0.243
302	1861.162	17.9	3.228	-0.410
303	1862.611	11.7	3.198	-0.645
304	1881.459	19.6	3.154	-0.443
305	1884.760	25.9	2.832	-0.065
306	1892.866	15.1	2.684	0.134
307	1896.454	21.0	2.733	0.093
308	1899.861	16.2	2.941	0.403
309	1903.000	8.2	2.487	0.316
310	1904.606	23.0	2.496	0.342
311	1914.435	19.9	2.572	0.615
312	1918.714	18.8	2.487	0.413
313	1927.404	21.6	2.642	0.551
314	1935.612	8.5	2.823	0.432
315	1941.473	13.4	2.788	0.035
316	1948.906	19.6	2.435	-0.201
317	1953.063	16.8	2.110	0.048
318	1967.093	34.1	1.756	0.098
319	1971.019	37.5	1.444	0.265
320	1971.501	41.8	1.476	0.295
321	1974.198	37.3	1.424	0.392
322	1978.144	40.7	1.489	0.122
323	2001.348	27.3	1.715	0.404
324	2012.172	8.5	1.670	0.151
325	2017.099	35.6	1.396	0.199
326	2024.718	18.2	1.438	0.163
327	2028.726	25.3	1.673	0.240
328	2042.572	24.2	1.874	-0.114
329	2049.074	14.5	2.122	0.382
330	2063.499	18.5	1.854	0.490
331	2067.498	28.4	2.016	0.297
332	2071.543	18.5	1.797	0.513
333	2072.208	28.7	1.742	0.517
334	2103.012	42.1	1.860	-0.327
335	2108.296	25.0	1.857	0.434
336	2110.527	24.7	2.117	0.496
337	2123.984	5.7	2.617	0.003
338	2129.695	28.7	2.625	0.334
339	2133.087	17.6	2.968	-0.017
340	2146.969	23.6	2.341	-0.225
341	2148.373	30.4	2.309	-0.119
342	2149.083	14.2	2.299	-0.117
343	2149.755	26.5	2.342	-0.138
344	2153.041	35.6	2.387	-0.308
345	2160.118	13.7	2.200	-0.059
346	2162.776	26.5	2.373	-0.079
347	2173.752	28.4	1.986	-0.252
348	2175.310	30.2	2.035	-0.029
349	2179.990	23.3	2.587	-0.090
350	2183.164	22.5	2.624	-0.041
351	2185.841	20.5	2.594	0.097
352	2186.987	21.9	2.556	-0.185
353	2197.030	19.1	2.567	0.040
354	2204.638	20.2	2.395	-0.074
355	2205.234	17.4	2.436	-0.237
356	2220.937	13.4	2.370	-0.552
357	2226.243	14.2	2.068	-0.546
358	2226.544	21.9	2.008	-0.430
359	2240.747	30.4	2.028	-0.294
360	2241.306	27.9	2.015	-0.273
361	2241.867	38.7	2.012	-0.237
362	2255.497	17.1	2.487	0.294
363	2258.762	25.0	2.398	0.115
364	2272.380	17.6	2.500	0.149
365	2278.424	27.0	2.916	-0.418
366	2279.463	17.9	2.843	-0.489
367	2285.130	11.1	2.953	-0.612
368	2286.555	8.0	2.651	-0.610
369	2286.847	18.2	2.630	-0.592
370	2290.969	17.9	2.368	-0.465
371	2299.476	10.0	2.219	-0.229
372	2311.494	43.8	1.940	-0.409
373	2321.654	23.0	1.699	0.148
374	2335.732	24.7	2.133	0.344
375	2337.070	27.9	1.969	0.115
376	2339.891	31.3	1.880	-0.350
377	2346.827	18.5	2.223	0.409
378	2351.039	23.0	2.236	0.058
379	2353.770	29.3	1.926	-0.319
380	2355.914	18.5	1.803	0.303
381	2356.007	25.6	1.928	0.329
382	2359.077	32.1	2.184	0.369
383	2369.891	24.5	2.488	-0.308
384	2370.140	17.9	2.467	-0.204
385	2375.225	9.7	3.074	0.238
386	2377.707	11.9	3.076	0.237
387	2379.360	6.8	2.772	0.211
388	2383.366	19.9	2.817	0.308
389	2385.208	14.5	2.855	0.220
390	2396.245	17.4	2.861	0.073
391	2400.032	19.1	2.787	-0.177
392	2400.551	15.9	2.698	-0.113
393	2401.397	20.5	2.608	-0.045
394	2414.996	14.2	2.674	0.140
395	2417.895	27.3	2.597	-0.018
396	2420.651	25.0	2.755	-0.370
397	2425.057	15.1	2.704	-0.225
398	2428.102	19.6	2.698	-0.256
399	2428.959	18.8	2.772	-0.200
400	2429.389	6.8	2.817	-0.264
401	2435.864	14.5	2.654	-0.266
402	2437.452	17.9	2.605	-0.119
403	2451.213	13.7	2.440	-0.200
404	2452.465	15.1	2.332	-0.218
405	2454.768	25.0	2.275	-0.355
406	2454.991	25.3	2.276	-0.391
407	2458.621	31.6	2.202	-0.618
408	2461.051	28.4	2.011	-0.158
409	2476.638	15.1	2.489	-0.520
410	2479.465	20.8	2.793	-0.510
411	2481.190	17.4	2.829	-0.021
412	2483.294	21.6	2.773	0.103
413	2483.643	16.5	2.742	0.065
414	2505.229	18.8	2.406	-0.183
415	2505.683	17.1	2.449	-0.186
416	2506.426	13.4	2.515	-0.259
417	2514.288	31.9	2.264	-0.526
418	2532.549	15.4	2.608	0.281
419	2533.858	21.6	2.418	0.325
420	2548.221	18.2	2.719	-0.045
421	2559.279	14.8	2.376	0.233
422	2559.306	12.5	2.371	0.264
423	2565.972	14.2	2.532	-0.202
424	2569.518	15.9	2.585	-0.061
425	2572.874	24.7	2.587	0.340
426	2578.147	26.2	2.410	-0.070
427	2580.486	17.6	2.371	-0.298
428	2594.854	21.0	2.338	0.478
429	2595.784	21.3	2.434	0.444
430	2597.833	17.4	2.655	-0.163
431	2600.823	12.2	3.007	-0.171
432	2603.054	18.8	3.208	-0.120
433	2604.143	13.1	3.093	0.023
434	2605.916	16.8	3.474	-0.247
435	2608.928	19.1	3.137	-0.220
436	2617.689	13.4	3.613	-0.529
437	2621.150	11.4	3.332	-0.029
438	2622.191	18.5	3.299	0.129
439	2624.930	9.4	3.161	0.318
440	2627.445	7.1	3.294	0.165
441	2638.391	11.4	3.903	-0.269
442	2644.631	12.8	4.017	0.164
443	2646.174	8.8	4.062	0.266
444	2651.715	11.4	3.923	0.205
445	2652.112	12.8	3.780	0.168
446	2652.461	19.6	3.691	0.132
447	2656.282	17.1	3.375	-0.054
448	2664.509	19.9	3.549	-0.355
449	2667.332	14.5	3.296	0.015
450	2669.401	24.2	3.215	0.401
451	2670.072	11.9	3.205	0.334
452	2675.057	16.2	3.119	0.362
453	2675.176	18.2	3.150	0.349
454	2681.129	18.5	3.340	0.064
455	2682.320	13.7	3.432	0.277
456	2683.636	14.5	3.538	0.072
457	2684.298	11.4	3.569	-0.107
458	2686.272	14.8	3.764	0.086
459	2689.903	12.2	3.841	-0.039
460	2690.112	14.2	3.824	-0.587
461	2692.606	8.5	3.805	0.236
462	2695.347	13.4	3.652	0.163
463	2695.772	13.4	3.566	0.198
464	2698.073	15.4	3.454	0.053
465	2706.070	18.8	3.496	-0.273
466	2707.010	16.2	3.470	-0.108
467	2708.638	10.5	3.447	-0.051
468	2711.647	11.9	3.770	-0.242
469	2729.211	12.5	3.462	-0.317
470	2729.255	14.2	3.448	-0.409
471	2732.665	15.9	3.291	-0.300
472	2736.283	23.0	3.283	0.064
473	2739.217	22.8	3.103	-0.040
474	2740.628	21.6	2.970	0.280
475	2744.417	20.8	3.187	-0.131
476	2745.770	19.9	2.945	-0.090
477	2749.326	15.4	2.940	0.368
478	2750.513	18.5	2.924	0.347
479	2754.117	12.5	2.904	0.291
480	2755.238	18.2	2.798	0.286
481	2762.546	25.9	2.499	0.164
482	2764.198	11.7	2.642	0.300
483	2774.786	12.8	2.764	-0.075
484	2777.330	13.4	2.839	0.019
485	2777.915	15.6	2.868	-0.053
486	2785.998	13.9	3.021	0.452
487	2796.849	11.4	3.109	0.073
488	2801.825	14.2	3.204	0.149
489	2801.874	15.9	3.244	0.275
490	2810.037	14.8	3.148	-0.248
491	2816.282	24.5	3.122	-0.105
492	2818.657	10.5	3.040	-0.001
493	2820.703	10.8	3.073	-0.002
494	2832.972	15.4	3.361	-0.557
495	2836.717	14.5	2.786	-0.155
496	2844.459	17.9	2.594	0.143
497	2845.180	12.5	2.607	-0.009
498	2848.669	19.9	2.519	0.428
499	2849.079	27.0	2.556	0.196
500	2852.390	18.8	2.411	0.045
501	2854.105	16.2	2.532	0.131
502	2855.803	13.9	2.680	-0.218
503	2856.764	7.1	2.685	-0.297
504	2857.379	12.2	2.524	-0.444
505	2864.041	22.2	2.980	0.285
506	2864.230	16.8	2.937	0.350
507	2866.704	19.9	2.752	0.101
508	2873.563	14.2	2.863	0.121
509	2878.317	11.4	2.896	0.350
510	2878.415	18.8	3.010	0.386
511	2879.542	18.8	3.058	0.421
512	2881.017	13.7	2.937	0.181
513	2884.595	19.6	2.947	-0.204
514	2884.760	24.2	2.925	-0.152
515	2884.934	20.2	2.916	-0.247
516	2898.097	16.5	2.874	-0.457
517	2902.227	20.8	2.704	-0.663
518	2902.743	21.9	2.677	-0.537
519	2905.633	12.2	2.745	-0.666
520	2906.455	17.1	2.879	-0.820
521	2912.103	18.8	2.444	-0.410
522	2919.630	30.7	2.506	0.065
523	2921.748	17.6	2.338	0.170
524	2923.057	31.0	2.372	0.040
525	2925.931	26.7	2.429	0.140
526	2931.158	13.1	2.541	-0.070
527	2931.899	24.2	2.506	-0.016
528	2932.035	13.1	2.465	-0.019
529	2932.332	23.0	2.439	0.010
530	2932.808	13.9	2.398	0.037
531	2936.334	18.2	2.608	-0.142
532	2945.141	17.1	2.500	0.249
533	2947.961	24.5	2.659	0.081
534	2956.420	7.7	2.526	0.026
535	2957.400	10.5	2.644	-0.194
536	2957.834	14.2	2.542	-0.454
537	2959.106	22.2	2.872	-0.476
538	2962.875	10.5	2.869	-0.039
539	2962.969	15.6	2.904	-0.049
540	2966.000	21.3	3.223	-0.037
541	2966.265	17.4	3.124	-0.120
542	2967.214	21.6	3.162	-0.090
543	2970.281	15.6	3.082	-0.117
544	2980.155	18.2	2.545	0.133
545	2980.623	27.3	2.515	0.137
546	2992.004	15.4	3.395	-0.252
547	2992.396	14.2	3.416	-0.315
548	2993.165	15.6	3.510	-0.178
549	2997.870	14.8	3.329	-0.313
550	3002.702	15.1	2.755	-0.046
551	3003.013	15.6	2.803	-0.088
552	3005.315	19.9	3.307	0.219
553	3012.827	6.8	3.910	-0.090
554	3014.619	13.9	4.015	-0.227
555	3017.622	11.9	4.024	-0.481
556	3018.295	13.7	3.922	-0.443
557	3021.078	15.6	3.954	-0.307
558	3022.575	17.4	3.877	-0.319
559	3023.585	16.5	3.839	-0.447
560	3030.125	11.9	4.010	0.442
561	3030.227	9.4	4.051	0.384
562	3035.136	14.8	3.867	-0.373
563	3039.828	17.6	3.608	-0.319
564	3040.830	18.8	3.847	-0.106
565	3041.762	15.6	3.829	-0.286
566	3044.601	10.8	3.978	-0.763
567	3047.305	12.8	3.897	-0.445
568	3047.953	23.6	3.668	-0.421
569	3049.012	10.5	3.606	-0.397
570	3055.378	15.9	3.343	-0.107
571	3058.381	11.7	3.281	-0.017
572	3062.613	18.8	3.457	0.380
573	3074.638	22.8	3.312	0.061
574	3075.410	12.8	3.180	-0.018
575	3075.646	14.8	3.121	-0.070
576	3077.084	9.1	3.248	0.282
577	3082.789	17.4	3.291	0.384
578	3083.194	9.7	3.224	0.496
579	3086.999	11.9	3.528	0.435
580	3088.590	7.7	3.248	0.208
581	3095.393	15.9	3.220	0.912
582	3102.455	9.4	3.945	0.179
583	3107.032	9.1	3.484	0.222
584	3108.444	10.8	3.389	0.605
585	3108.831	18.2	3.245	-0.256
586	3110.586	19.6	3.320	-0.041
587	3113.819	15.6	2.964	0.407
588	3120.236	21.6	3.000	-0.691
589	3123.821	11.4	2.935	-0.379
590	3124.019	20.5	2.918	-0.334
591	3128.655	16.2	2.990	-0.253
592	3130.851	14.8	3.178	-0.114
593	3135.175	9.7	3.535	-0.042
594	3139.543	13.9	3.377	0.085
595	3143.451	18.8	3.164	0.235
596	3144.026	18.5	3.245	0.315
597	3145.795	16.5	3.445	0.293
598	3148.167	21.9	3.399	0.078
599	3148.614	8.8	3.576	0.015
600	3149.910	15.4	3.524	0.413
601	3151.895	16.5	3.428	0.075
602	3154.446	16.8	3.276	-0.415
603	3161.646	19.3	3.172	0.129
604	3164.250	25.3	2.943	-0.077
605	3168.682	11.4	3.450	0.206
606	3169.701	10.2	3.345	0.233
607	3175.613	17.1	2.910	0.554
608	3179.263	18.2	3.251	0.630
609	3180.138	13.1	3.060	0.790
610	3182.303	16.5	2.729	0.221
611	3183.348	16.2	2.805	0.074
612	3185.335	16.2	3.063	-0.032
613	3188.925	19.3	3.150	0.116
614	3190.227	22.8	3.189	0.027
615	3195.392	25.6	2.664	0.040
616	3195.720	10.0	2.687	0.120
617	3198.527	22.8	2.322	0.172
618	3199.019	20.2	2.450	-0.158
619	3200.550	22.2	2.726	0.164
620	3205.507	19.3	2.704	0.132
621	3206.222	22.8	2.671	0.056
622	3211.282	11.1	2.933	0.022
623	3215.235	7.4	2.942	0.217
624	3216.724	20.8	2.848	0.242
625	3217.454	25.0	2.765	0.225
626	3218.515	19.6	2.807	0.222
627	3222.233	11.9	2.829	0.129
628	3223.185	13.1	2.802	0.148
629	3235.697	27.9	2.562	-0.283
630	3236.614	13.1	2.745	-0.267
631	3236.969	25.3	2.677	-0.399
632	3239.232	15.6	2.945	-0.428
633	3241.143	21.9	2.731	-0.240
634	3242.507	25.3	2.430	-0.088
635	3242.616	39.0	2.465	0.147
636	3243.532	8.8	2.489	-0.138
637	3252.908	22.8	2.849	-0.699
638	3260.028	15.1	3.041	0.268
639	3262.935	19.6	2.877	0.334
640	3263.680	10.5	2.940	0.400
641	3263.815	17.1	2.906	0.271
642	3264.595	17.4	2.880	0.113
643	3270.217	23.6	2.816	0.011
644	3277.172	5.4	3.341	0.118
645	3278.821	16.2	3.599	0.060
646	3282.324	13.1	3.293	-0.397
647	3286.045	14.5	3.125	-0.199
648	3288.883	15.1	3.542	-0.479
649	3298.837	22.5	3.067	-0.342
650	3310.904	21.9	2.891	-0.258
651	3319.444	22.5	2.796	0.227
652	3319.649	20.8	2.802	0.104
653	3323.963	15.6	2.533	-0.225
654	3324.478	21.6	2.586	-0.117
655	3326.101	13.1	2.753	-0.149
656	3329.153	7.4	2.845	-0.500
657	3336.870	14.8	2.513	-0.423
658	3341.379	24.5	2.400	-0.077
659	3342.133	21.6	2.435	-0.151
660	3344.796	21.3	2.455	0.102
661	3345.196	21.0	2.483	0.089
662	3345.319	23.3	2.464	0.080
663	3349.826	7.4	2.097	0.822
664	3350.950	17.9	2.426	0.663
665	3354.698	13.9	2.622	0.578
666	3358.934	20.8	2.940	0.029
667	3359.945	10.2	3.324	0.297
668	3360.137	19.6	3.429	0.094
669	3362.236	19.6	3.299	0.030
670	3362.689	12.5	3.230	-0.036
671	3363.086	22.8	3.319	-0.094
672	3364.885	16.5	3.205	-0.379
673	3368.757	10.0	3.382	-0.315
674	3374.231	13.7	3.222	-0.329
675	3374.588	5.7	3.195	-0.194
676	3376.095	14.8	3.210	-0.217
677	3379.188	14.2	3.065	-0.110
678	3387.685	21.3	2.990	0.239
679	3392.165	19.3	2.922	0.414
680	3393.218	18.8	3.074	0.289
681	3393.263	18.2	3.065	0.233
682	3396.084	14.2	3.307	0.117
683	3402.450	21.6	3.404	0.179
684	3402.818	12.8	3.319	0.073
685	3403.153	16.8	3.310	0.141
686	3408.007	13.9	2.663	0.094
687	3410.316	23.3	2.709	0.143
688	3415.098	21.0	2.775	-0.271
689	3419.136	27.0	2.733	-0.023
690	3419.910	26.5	2.647	0.033
691	3422.529	10.8	2.840	-0.187
692	3423.447	14.8	2.868	-0.046
693	3424.494	19.3	2.771	0.077
694	3427.517	20.2	2.856	-0.073
695	3427.593	18.8	2.832	-0.022
696	3433.344	23.9	2.698	-0.007
697	3437.841	19.1	2.546	0.353
698	3442.520	28.4	2.342	0.215
699	3444.758	17.6	2.195	0.223
700	3447.584	27.3	2.331	0.272
701	3447.635	30.7	2.360	0.335
702	3457.702	13.7	2.262	0.370
703	3462.831	19.6	2.055	0.328
704	3472.743	24.2	1.831	0.409
705	3475.107	22.2	2.038	0.265
706	3476.733	18.8	1.988	0.356
707	3483.859	31.9	1.933	0.045
708	3486.340	40.4	1.870	-0.012
709	3487.221	21.3	1.981	0.426
710	3491.340	29.3	2.082	0.152
