DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:52:39
-2050.000 mm;0.000 mm;100.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
17147	46905.818	16.5	2.793	0.143
17148	46905.922	20.2	2.850	0.210
17149	46908.608	19.6	2.772	0.389
17150	46914.360	15.9	2.508	0.162
17151	46915.877	34.7	2.507	0.216
17152	46916.446	20.2	2.520	0.230
17153	46916.530	9.7	2.489	0.256
17154	46924.888	23.9	2.044	0.207
17155	46925.402	15.9	2.095	0.220
17156	46928.126	13.9	2.340	0.002
17157	46930.130	21.0	2.312	0.180
17158	46931.121	20.5	2.446	0.016
17159	46933.390	21.0	2.450	0.043
17160	46936.543	25.0	2.363	0.174
17161	46937.354	16.5	2.392	0.119
17162	46957.496	28.4	2.638	0.496
17163	46961.062	10.8	2.743	0.403
17164	46962.632	19.3	2.708	0.500
17165	46962.875	22.5	2.704	0.492
17166	46969.580	19.9	2.462	0.486
17167	46974.914	20.5	2.569	0.430
17168	46980.536	22.8	2.634	0.363
17169	46981.493	23.9	2.679	0.387
17170	46983.056	15.1	2.447	0.309
17171	46988.417	23.6	2.437	-0.146
17172	46988.861	6.0	2.509	-0.122
17173	46991.884	21.9	2.541	0.360
17174	46995.809	20.2	2.649	0.155
17175	47005.280	27.3	2.576	0.238
17176	47005.600	14.8	2.672	0.247
17177	47008.904	16.5	2.752	-0.106
17178	47009.414	15.1	2.756	-0.252
17179	47012.707	18.8	2.538	0.107
17180	47013.364	19.1	2.630	0.320
17181	47027.209	27.3	2.200	0.094
17182	47030.096	23.3	2.170	0.166
17183	47044.448	31.3	1.998	0.038
17184	47059.203	8.2	2.682	0.235
17185	47063.508	21.9	2.899	0.189
17186	47065.048	18.5	2.978	0.046
17187	47071.911	11.9	3.082	0.069
17188	47078.107	21.0	3.033	-0.077
17189	47078.182	14.8	3.074	-0.147
17190	47083.151	15.4	2.911	-0.209
17191	47094.067	22.2	2.723	0.215
17192	47095.795	11.9	2.934	-0.059
17193	47100.633	17.6	2.881	0.359
17194	47105.451	20.2	2.815	0.081
17195	47106.267	17.6	2.742	0.064
17196	47106.746	20.5	2.737	0.051
17197	47112.429	20.5	2.609	-0.828
17198	47113.409	6.3	2.567	-0.883
17199	47115.251	14.8	2.633	-0.987
17200	47116.430	17.9	2.644	-1.021
17201	47125.831	11.9	3.169	-0.046
17202	47130.056	22.2	3.248	0.048
17203	47138.981	8.8	3.419	0.475
17204	47139.394	17.1	3.365	0.460
17205	47139.685	15.9	3.276	0.507
17206	47141.472	13.4	3.237	0.339
17207	47144.655	18.2	3.025	-0.045
17208	47146.444	13.9	3.000	0.251
17209	47146.575	13.9	3.122	0.291
17210	47146.656	17.9	3.055	0.267
17211	47149.702	16.2	2.935	-0.169
17212	47151.385	12.5	3.227	-0.324
17213	47154.308	29.6	3.169	-0.533
17214	47162.988	17.6	3.846	-0.762
17215	47167.465	17.6	3.407	-0.794
17216	47168.003	14.5	3.389	-0.820
17217	47168.443	15.4	3.425	-0.695
17218	47168.879	16.2	3.486	-0.407
17219	47172.187	15.9	3.030	-0.628
17220	47174.100	12.8	3.643	-0.363
17221	47176.299	13.9	3.643	-0.059
17222	47176.539	7.7	3.721	-0.109
17223	47177.088	15.4	3.724	-0.275
17224	47179.063	8.2	3.688	-0.348
17225	47182.930	10.8	3.472	-0.202
17226	47185.575	11.7	3.178	0.118
17227	47190.004	13.1	3.617	0.638
17228	47195.647	13.1	3.861	0.378
17229	47198.802	16.8	3.831	0.339
17230	47199.514	9.1	3.766	0.341
17231	47199.977	8.8	3.889	0.316
17232	47203.251	15.6	3.594	0.943
17233	47212.040	15.4	3.183	-0.095
17234	47213.231	8.0	3.174	-0.300
17235	47217.058	15.9	2.665	0.925
17236	47217.647	15.1	2.597	0.918
17237	47218.705	8.0	2.563	0.732
17238	47226.997	14.8	3.489	0.445
17239	47237.550	7.1	3.555	-0.038
17240	47237.854	7.4	3.555	0.114
17241	47238.986	12.2	3.705	0.015
17242	47239.982	17.4	3.762	0.073
17243	47240.432	13.9	3.813	0.044
17244	47246.345	14.8	3.595	-0.391
17245	47246.361	14.5	3.526	-0.359
17246	47246.413	13.4	3.615	-0.322
17247	47247.031	17.1	3.552	-0.346
17248	47253.105	14.8	3.538	-0.070
17249	47254.156	14.8	3.508	-0.302
17250	47254.388	13.4	3.569	-0.195
17251	47254.905	14.2	3.511	-0.302
17252	47258.331	11.1	3.863	-0.189
17253	47258.354	10.5	3.851	-0.127
17254	47272.163	20.5	3.122	0.170
17255	47272.841	16.8	3.206	0.432
17256	47288.153	20.5	2.764	0.107
17257	47291.889	15.6	2.870	0.120
17258	47295.516	9.7	2.799	0.181
17259	47295.538	16.2	2.860	0.138
17260	47298.871	28.4	2.755	-0.082
17261	47317.707	14.2	2.991	-0.025
17262	47319.384	13.7	3.090	0.117
17263	47319.830	13.7	3.104	0.000
17264	47322.403	13.9	3.313	-0.350
17265	47322.751	13.4	3.235	-0.454
17266	47329.065	16.2	3.118	-0.586
17267	47331.007	17.6	3.265	-0.243
17268	47332.877	14.8	3.114	-0.517
17269	47335.584	14.2	3.117	-0.467
17270	47340.479	14.2	3.006	-0.790
17271	47343.520	15.9	3.079	-0.532
17272	47345.626	15.9	2.944	-0.454
17273	47349.043	14.8	2.964	-0.757
17274	47351.191	17.4	2.901	-0.708
17275	47353.333	22.2	2.709	-0.646
17276	47367.379	13.7	3.014	-0.453
17277	47369.576	13.7	3.072	-0.459
17278	47382.442	7.1	2.826	-0.242
17279	47384.353	17.4	2.913	-0.151
17280	47386.216	20.2	2.878	0.217
17281	47398.594	11.7	3.308	-0.219
17282	47398.903	21.3	3.241	-0.220
17283	47399.734	18.8	3.211	-0.232
17284	47401.758	11.4	3.123	-0.142
17285	47406.672	18.2	3.116	-0.085
17286	47412.217	13.7	3.227	0.034
17287	47414.348	16.8	3.188	-0.010
17288	47419.545	15.1	3.272	0.083
17289	47423.701	17.9	3.245	-0.093
17290	47424.669	19.3	3.203	-0.097
17291	47428.732	18.2	3.004	-0.043
17292	47429.673	25.9	3.118	-0.062
17293	47431.758	16.5	3.244	-0.266
17294	47432.176	14.8	3.276	-0.240
17295	47432.491	11.4	3.303	-0.111
17296	47436.069	12.5	3.433	0.064
17297	47443.267	15.9	3.036	0.111
17298	47451.993	10.5	3.116	0.060
17299	47454.983	16.5	3.030	0.042
17300	47460.584	17.4	3.116	0.134
17301	47460.682	4.0	3.123	-0.037
17302	47461.296	15.9	3.086	0.019
17303	47466.714	11.7	3.184	0.030
17304	47467.561	13.7	3.136	-0.015
17305	47472.648	15.6	3.181	-0.129
17306	47479.106	11.7	3.088	-0.115
17307	47483.292	8.8	3.076	0.149
17308	47483.775	14.5	3.114	0.141
17309	47484.417	10.5	3.100	0.078
17310	47489.035	13.9	3.141	0.056
17311	47493.053	17.9	3.097	-0.140
17312	47495.237	14.5	3.096	0.082
17313	47508.434	6.3	3.286	-0.210
17314	47509.810	18.2	3.339	-0.248
17315	47510.445	16.5	3.345	-0.242
17316	47513.476	6.5	3.455	-0.241
17317	47516.920	15.6	3.435	-0.044
17318	47518.338	10.0	3.411	0.016
17319	47518.556	27.6	3.275	-0.104
17320	47522.533	10.2	3.163	0.278
17321	47522.552	16.5	3.162	0.146
17322	47524.428	17.9	3.169	-0.059
17323	47534.079	12.5	3.421	0.181
17324	47535.158	7.1	3.256	0.025
17325	47535.258	12.5	3.338	0.213
17326	47535.756	18.2	3.260	0.105
17327	47540.346	19.9	3.367	-0.108
17328	47541.317	14.8	3.547	0.054
17329	47546.947	15.9	3.433	-0.241
17330	47547.008	13.7	3.406	-0.148
17331	47549.478	13.7	3.398	-0.171
17332	47550.939	17.9	3.503	-0.423
17333	47555.705	19.9	3.587	-0.282
17334	47556.139	9.1	3.645	-0.158
17335	47561.317	13.7	3.548	0.048
17336	47564.182	15.9	3.303	-0.422
17337	47565.204	17.9	3.443	-0.316
17338	47572.170	12.2	3.504	-0.189
17339	47573.327	11.7	3.574	0.170
17340	47576.758	14.2	3.274	0.037
17341	47580.884	14.2	3.559	-0.029
17342	47582.383	11.4	3.521	-0.213
17343	47585.779	18.5	3.408	-0.033
17344	47587.757	13.1	3.422	-0.100
17345	47587.930	15.9	3.410	-0.161
17346	47592.392	17.1	3.461	0.013
17347	47593.271	16.5	3.374	0.034
17348	47594.007	15.4	3.348	0.028
17349	47594.108	13.9	3.377	-0.002
17350	47596.305	17.4	3.445	-0.029
17351	47597.441	15.9	3.629	0.032
17352	47597.773	13.9	3.668	0.092
17353	47599.849	9.7	3.563	0.139
17354	47600.113	11.4	3.523	0.028
17355	47603.270	5.1	3.666	0.097
17356	47612.760	12.8	3.646	-0.112
17357	47612.883	16.8	3.604	-0.066
17358	47613.516	15.1	3.634	0.124
17359	47615.026	13.9	3.629	-0.163
17360	47636.219	15.6	3.893	-0.154
17361	47640.501	11.9	3.741	-0.260
17362	47657.780	7.1	3.656	-0.119
17363	47662.945	7.7	3.950	-0.135
17364	47663.638	11.7	3.762	-0.193
17365	47666.223	9.7	3.826	-0.286
17366	47666.899	11.1	3.850	-0.352
17367	47671.449	10.2	3.704	-0.224
17368	47672.080	10.8	3.680	-0.188
17369	47677.324	9.4	3.770	-0.249
17370	47681.806	19.3	3.899	-0.439
17371	47688.681	9.1	4.051	-0.124
17372	47689.180	6.8	3.949	-0.201
17373	47690.044	15.4	4.245	-0.134
17374	47690.324	6.0	4.134	-0.183
17375	47690.834	8.5	4.142	-0.151
17376	47693.226	12.8	4.088	0.004
17377	47693.789	12.2	4.085	0.063
17378	47695.262	4.8	4.006	-0.143
17379	47698.579	10.5	3.801	0.075
17380	47700.923	10.0	3.870	-0.053
17381	47700.984	14.8	3.871	0.017
17382	47702.619	10.0	3.864	-0.045
17383	47702.762	14.5	3.886	-0.063
17384	47705.827	14.2	4.105	0.034
17385	47709.590	14.2	3.976	-0.258
17386	47711.936	15.1	3.867	-0.048
17387	47713.231	11.7	4.009	0.126
17388	47713.641	10.2	3.972	0.168
17389	47715.398	11.9	3.691	0.400
17390	47716.113	14.2	3.936	0.390
17391	47716.774	12.8	4.031	0.246
17392	47717.779	11.7	4.134	0.077
17393	47721.724	11.9	4.049	0.173
17394	47722.389	10.8	4.101	0.271
17395	47723.123	12.2	4.064	0.256
17396	47723.441	12.8	4.071	0.266
17397	47726.687	12.2	4.034	0.460
17398	47734.816	7.7	4.410	0.110
17399	47735.931	8.2	4.313	-0.176
17400	47740.496	12.2	4.674	-0.058
17401	47742.456	10.8	4.599	-0.151
17402	47742.627	11.4	4.556	-0.184
17403	47742.993	12.2	4.504	-0.259
17404	47743.699	13.9	4.506	-0.217
17405	47745.449	11.9	4.636	-0.221
17406	47754.107	5.4	4.225	-0.188
17407	47755.100	5.7	4.431	-0.097
17408	47755.876	13.9	4.588	-0.036
17409	47757.259	6.3	4.413	-0.305
17410	47758.902	11.1	4.640	-0.070
17411	47763.239	12.5	4.464	-0.051
17412	47763.700	10.0	4.515	0.025
17413	47768.480	10.0	4.505	-0.036
17414	47769.501	13.1	4.551	-0.079
17415	47772.498	9.1	4.476	-0.280
17416	47774.254	13.1	4.422	-0.143
17417	47777.000	16.8	4.329	0.088
17418	47784.245	11.4	4.238	-0.436
17419	47789.439	15.6	3.923	0.183
17420	47790.482	15.9	4.110	-0.160
17421	47790.764	16.5	4.130	-0.177
17422	47795.952	10.2	4.114	-0.496
17423	47801.718	15.1	4.254	-0.120
17424	47812.662	4.6	3.846	-0.483
17425	47813.949	15.9	3.903	-0.771
17426	47816.614	19.1	3.954	-0.578
17427	47817.568	8.2	3.975	-0.461
17428	47821.456	9.7	3.992	-0.301
17429	47825.964	18.2	4.129	-0.330
17430	47828.869	11.7	3.999	0.187
17431	47829.544	13.9	3.920	0.067
17432	47830.311	14.5	3.958	-0.061
17433	47832.481	15.4	3.940	0.062
17434	47835.706	12.8	3.841	-0.058
17435	47836.255	13.9	3.840	0.155
17436	47838.130	14.8	3.965	-0.238
17437	47842.273	2.8	3.752	-0.187
17438	47846.359	20.5	3.916	-0.223
17439	47849.897	11.4	3.966	-0.425
17440	47850.740	17.9	3.907	-0.355
17441	47852.887	12.8	3.843	-0.297
17442	47855.044	14.5	3.804	-0.564
17443	47856.687	18.2	3.613	-0.232
17444	47857.301	9.4	3.609	-0.208
17445	47858.771	10.8	3.571	-0.104
17446	47874.641	17.1	3.419	0.037
17447	47875.348	13.1	3.409	-0.129
17448	47878.536	17.4	3.449	-0.061
17449	47880.090	16.2	3.557	-0.035
17450	47881.864	25.9	3.498	-0.105
17451	47882.440	12.8	3.490	-0.225
17452	47882.528	15.9	3.421	-0.197
17453	47883.788	15.4	3.464	-0.293
17454	47884.804	9.1	3.518	-0.161
17455	47885.506	15.1	3.543	-0.173
17456	47885.615	16.2	3.531	-0.138
17457	47889.347	15.9	3.468	-0.271
17458	47900.198	23.0	3.373	0.188
17459	47900.568	10.0	3.350	0.228
17460	47904.000	13.7	3.296	0.282
17461	47904.662	13.7	3.198	0.125
17462	47912.256	13.7	3.436	-0.245
17463	47922.445	10.8	3.175	-0.407
17464	47923.294	11.9	3.169	-0.398
17465	47923.415	13.7	3.126	-0.425
17466	47925.672	17.1	3.314	-0.188
17467	47927.218	11.9	3.248	0.042
17468	47936.803	18.2	3.091	0.261
17469	47937.843	8.5	3.112	0.238
17470	47940.373	26.5	3.001	-0.025
17471	47943.827	17.1	3.041	-0.035
17472	47947.108	11.1	3.065	0.248
17473	47951.655	16.2	3.158	-0.384
17474	47954.775	17.4	2.560	-0.363
17475	47961.048	23.3	2.528	0.004
17476	47963.061	17.9	2.393	-0.059
17477	47964.529	4.3	2.840	0.068
17478	47964.819	17.1	2.701	0.048
17479	47964.897	29.3	2.696	-0.031
17480	47975.292	20.5	2.482	0.199
17481	47976.412	18.2	2.578	0.874
17482	47979.424	15.9	2.905	-0.056
17483	47985.786	19.1	3.085	-0.177
17484	47991.726	19.6	3.063	-0.095
17485	47999.411	9.7	3.113	-0.053
17486	48000.425	18.8	3.145	-0.064
17487	48001.596	19.6	3.169	-0.094
17488	48002.812	10.0	3.228	-0.009
17489	48007.395	10.8	3.010	0.151
17490	48010.955	17.1	3.310	-0.153
17491	48011.555	15.9	3.304	-0.101
17492	48014.339	21.0	3.441	-0.024
17493	48020.440	17.4	2.973	0.279
17494	48022.700	11.1	3.024	0.064
17495	48023.584	19.6	3.011	0.114
17496	48025.358	19.3	2.916	0.132
17497	48040.883	15.9	3.105	0.197
17498	48041.938	14.5	3.183	0.305
17499	48042.644	18.5	3.126	0.321
17500	48044.446	11.7	2.951	0.253
17501	48050.681	8.2	3.204	0.274
17502	48051.604	17.1	3.222	0.003
17503	48054.763	21.6	3.148	-0.323
17504	48057.247	24.5	2.773	-0.241
17505	48059.885	18.5	2.802	-0.127
17506	48063.983	20.5	2.777	-0.098
17507	48066.588	10.8	2.640	0.065
17508	48067.358	26.5	2.727	0.079
17509	48068.055	17.9	2.747	0.142
17510	48072.699	15.1	2.351	-0.018
17511	48087.724	23.6	2.486	0.277
17512	48089.555	12.8	2.546	0.316
17513	48089.913	20.5	2.526	0.451
17514	48091.389	19.6	2.415	0.392
17515	48097.451	16.5	2.719	0.302
17516	48098.589	20.5	2.810	0.292
17517	48104.370	13.4	2.869	-0.164
17518	48109.791	19.9	2.759	0.110
17519	48110.907	19.6	2.780	0.027
17520	48116.618	15.1	2.987	-0.173
17521	48117.614	10.0	2.839	-0.223
17522	48119.207	16.5	2.982	-0.093
17523	48123.185	7.4	2.810	-0.143
17524	48124.482	13.9	2.844	-0.081
17525	48126.239	22.2	2.921	-0.092
17526	48127.907	13.9	2.820	-0.009
17527	48130.799	20.5	2.960	-0.196
17528	48131.757	20.5	2.859	-0.116
17529	48132.404	16.2	2.826	-0.015
17530	48137.204	14.8	2.721	0.029
17531	48140.729	16.5	2.699	-0.132
17532	48145.813	12.8	2.680	-0.191
17533	48147.662	15.4	2.543	-0.155
17534	48150.078	24.5	2.555	-0.228
17535	48154.461	21.6	2.648	-0.270
17536	48156.513	14.8	2.818	-0.172
17537	48161.472	22.2	2.688	-0.318
17538	48162.347	19.1	2.621	-0.303
17539	48163.527	15.4	2.536	-0.208
17540	48166.178	12.5	2.813	-0.145
17541	48170.347	16.8	2.827	-0.253
17542	48172.780	7.4	2.680	-0.167
17543	48175.429	20.8	2.562	-0.035
17544	48179.591	19.1	2.537	-0.035
17545	48192.732	23.6	2.496	-0.487
17546	48195.441	21.0	2.410	-0.182
17547	48196.866	13.7	2.365	-0.129
17548	48197.569	7.1	2.128	-0.104
17549	48198.821	13.7	2.268	-0.094
17550	48202.153	31.9	2.110	0.195
17551	48203.798	26.7	2.251	0.201
17552	48217.105	7.7	2.028	-0.063
17553	48219.213	10.0	2.131	0.048
17554	48219.829	22.8	2.125	0.087
17555	48220.450	28.2	2.110	0.171
17556	48223.808	25.0	2.147	0.367
17557	48232.515	14.5	2.503	-0.195
17558	48232.814	13.1	2.541	-0.307
17559	48233.180	20.8	2.532	-0.317
17560	48235.321	13.9	2.806	-0.094
17561	48235.540	8.2	2.868	-0.183
17562	48236.192	23.0	2.724	-0.281
17563	48237.507	19.3	2.734	-0.272
17564	48243.147	23.6	2.801	-0.476
17565	48244.008	12.5	2.787	-0.373
17566	48244.357	15.9	2.792	-0.333
17567	48247.523	26.5	2.655	-0.207
17568	48256.665	15.1	2.619	0.476
17569	48263.430	22.8	2.538	0.230
17570	48263.848	21.3	2.536	0.196
17571	48264.581	9.1	2.400	0.102
17572	48266.809	17.9	2.567	0.058
17573	48269.462	19.3	2.777	-0.134
17574	48271.814	10.0	2.971	-0.179
17575	48274.448	21.6	2.888	-0.098
17576	48275.222	18.5	2.970	-0.103
17577	48276.225	5.1	2.874	0.006
17578	48279.432	17.1	3.288	0.327
17579	48285.762	10.0	3.179	0.167
17580	48288.560	15.1	3.185	0.103
17581	48288.825	19.3	3.199	0.068
17582	48290.078	11.7	3.362	-0.340
17583	48290.693	16.2	3.005	-0.014
17584	48290.816	15.9	3.096	0.015
17585	48296.845	15.6	3.176	-0.064
17586	48298.004	16.5	3.155	-0.064
17587	48304.091	24.7	2.839	0.212
17588	48308.242	11.9	3.048	0.196
17589	48310.957	15.9	3.066	0.204
17590	48312.071	10.2	2.951	0.216
17591	48314.830	15.1	2.836	0.331
17592	48315.758	12.5	2.856	0.282
17593	48318.175	12.8	2.895	0.160
17594	48327.399	16.5	3.333	0.214
17595	48332.512	14.5	3.043	0.223
17596	48333.717	22.2	2.931	0.152
17597	48334.337	19.9	2.861	0.106
17598	48338.236	16.5	2.826	0.189
17599	48340.679	11.7	3.232	-0.187
17600	48349.282	11.9	3.392	0.060
17601	48352.157	11.1	3.634	0.145
17602	48360.073	16.5	3.286	0.090
17603	48362.805	14.8	3.411	-0.301
17604	48369.730	13.7	2.954	-0.252
17605	48369.797	17.4	2.950	-0.304
17606	48377.034	10.0	3.736	-0.190
17607	48378.315	15.1	3.571	-0.203
17608	48385.642	10.2	3.830	0.107
17609	48386.690	11.9	3.791	-0.029
17610	48391.053	8.2	4.042	0.042
17611	48391.521	13.4	3.781	0.107
17612	48394.707	12.8	4.130	-0.272
17613	48395.454	13.9	4.279	-0.271
17614	48397.536	15.4	4.084	-0.105
17615	48401.070	16.2	3.484	0.116
17616	48403.468	8.2	3.290	0.257
17617	48406.377	13.9	3.569	0.265
17618	48407.100	15.1	3.419	0.303
17619	48407.242	11.4	3.374	0.322
17620	48408.367	18.5	3.269	0.959
17621	48408.908	12.2	3.322	0.738
17622	48409.354	10.0	3.480	0.827
17623	48409.832	13.4	3.503	0.729
17624	48411.232	10.0	3.936	0.633
17625	48412.255	9.4	4.133	0.502
17626	48422.980	13.7	4.341	0.418
17627	48425.720	18.5	3.986	0.009
17628	48430.296	10.8	3.950	-0.066
17629	48430.347	13.1	3.894	-0.083
17630	48430.841	14.5	3.845	-0.052
17631	48435.263	15.6	3.711	-0.034
17632	48436.240	16.5	3.589	-0.287
17633	48437.218	17.9	3.906	-0.452
17634	48438.090	16.8	4.147	-0.454
17635	48439.562	19.6	4.002	-0.397
17636	48441.114	9.1	3.889	-0.242
17637	48441.507	14.2	3.801	-0.259
17638	48446.266	14.8	3.339	-0.211
17639	48448.203	20.2	3.203	-0.204
17640	48449.702	12.2	3.237	-0.194
17641	48454.273	18.8	3.176	0.036
17642	48455.345	18.2	3.485	0.197
17643	48459.921	12.5	3.678	0.187
17644	48460.003	16.2	3.610	0.083
17645	48461.010	4.3	3.823	0.089
17646	48463.642	15.9	3.849	-0.302
17647	48465.807	18.8	4.060	-0.326
17648	48465.955	13.4	4.092	-0.296
17649	48467.663	13.7	4.097	-0.413
17650	48467.932	10.2	4.184	-0.389
17651	48473.654	16.8	4.201	-0.828
17652	48474.273	13.4	4.188	-0.764
17653	48475.469	9.4	4.216	-0.438
17654	48476.129	9.1	4.117	-0.571
17655	48478.308	10.8	3.863	-0.930
17656	48478.766	8.0	3.897	-0.799
17657	48479.712	10.5	3.900	-0.772
17658	48483.793	10.0	3.937	-0.169
17659	48483.972	6.0	3.995	-0.082
17660	48484.481	13.9	3.874	-0.154
17661	48486.123	16.5	3.693	-0.155
17662	48487.165	10.2	3.883	-0.189
17663	48488.344	11.4	3.928	-0.053
17664	48490.121	15.4	4.266	-0.275
17665	48491.152	13.1	4.279	-0.200
17666	48492.904	7.4	4.324	-0.264
17667	48503.003	15.9	3.894	-0.150
17668	48503.091	11.9	4.079	-0.021
17669	48503.214	13.9	4.002	-0.127
17670	48504.907	15.4	4.003	-0.236
17671	48507.192	9.1	4.101	-0.060
17672	48511.447	11.1	3.944	-0.322
17673	48512.132	15.1	3.809	-0.171
17674	48514.080	17.1	4.083	-0.354
17675	48516.639	8.5	4.117	-0.331
17676	48518.080	9.7	3.923	-0.233
17677	48521.116	16.8	3.824	-0.413
17678	48522.056	11.9	3.804	-0.591
17679	48524.924	12.5	3.932	-0.362
17680	48526.314	12.5	3.825	-0.592
17681	48527.062	17.9	3.782	-0.621
17682	48535.990	10.8	4.032	-0.336
17683	48539.428	6.5	4.081	-0.464
17684	48539.698	14.8	4.082	-0.351
17685	48539.740	7.1	4.050	-0.422
17686	48559.365	15.1	3.772	-0.100
17687	48559.416	8.5	3.655	-0.031
17688	48565.241	10.0	3.820	0.087
17689	48566.579	12.5	3.775	0.092
17690	48567.071	16.8	3.804	0.101
17691	48573.144	19.3	3.545	0.250
17692	48574.513	15.4	3.606	0.152
17693	48585.039	17.1	3.322	-0.229
17694	48586.632	13.1	3.346	-0.214
17695	48586.997	17.4	3.356	-0.195
17696	48588.912	8.5	3.485	-0.157
17697	48598.238	20.5	3.375	-0.129
17698	48599.893	16.8	3.347	-0.111
17699	48605.982	16.5	2.849	-0.060
17700	48607.361	11.1	2.851	-0.185
17701	48610.074	19.1	2.630	-0.250
17702	48612.729	17.9	2.884	-0.413
17703	48613.108	23.9	2.917	-0.201
17704	48617.742	21.9	2.905	-0.182
17705	48618.710	11.9	2.903	-0.105
17706	48620.809	17.4	2.845	-0.109
17707	48625.623	18.2	2.862	-0.475
17708	48627.841	11.9	2.836	-0.288
17709	48629.026	15.9	2.885	-0.176
17710	48629.390	25.3	2.887	-0.249
17711	48630.140	19.1	2.900	-0.246
17712	48632.809	15.1	3.009	-0.370
17713	48635.213	14.8	2.922	-0.360
17714	48637.282	16.5	2.846	-0.292
17715	48640.117	19.3	3.158	0.104
17716	48643.443	8.2	3.047	0.075
17717	48645.398	12.8	3.217	0.406
17718	48652.576	20.2	2.810	-0.110
17719	48659.517	7.1	3.479	0.178
17720	48660.344	11.7	3.501	-0.278
17721	48668.004	22.8	3.425	0.150
17722	48668.345	17.9	3.386	0.060
17723	48669.595	12.2	3.342	-0.098
17724	48669.685	10.8	3.359	-0.066
17725	48670.126	21.9	3.423	0.018
17726	48671.124	13.7	3.590	0.204
17727	48672.932	16.8	3.258	0.569
17728	48675.168	15.4	3.607	0.264
17729	48683.454	12.2	3.492	0.109
17730	48688.757	19.3	3.671	-0.787
17731	48689.841	13.1	3.571	-0.927
17732	48693.970	5.7	3.726	-0.944
17733	48698.365	11.4	3.519	-0.630
17734	48700.071	17.4	3.466	-0.715
17735	48702.253	15.1	3.171	-0.671
17736	48704.423	14.8	3.594	-0.566
17737	48705.055	14.5	3.883	-0.854
17738	48708.175	17.1	3.570	-0.685
17739	48712.933	16.2	3.478	-0.400
17740	48723.133	6.5	3.747	0.105
17741	48723.500	8.0	3.734	0.287
17742	48730.762	15.9	3.089	0.094
17743	48740.211	15.4	3.007	0.647
17744	48743.091	19.3	3.083	0.590
17745	48743.174	10.5	3.076	0.492
17746	48745.831	17.4	3.009	0.682
17747	48747.299	5.1	3.305	0.412
17748	48747.691	9.1	3.432	0.343
17749	48748.377	13.4	3.194	0.203
17750	48748.789	4.6	3.192	0.280
17751	48751.281	17.1	3.242	0.178
17752	48752.287	14.5	2.999	0.233
17753	48753.363	13.4	3.235	0.459
17754	48756.954	20.5	3.093	0.400
17755	48759.275	17.1	2.968	0.296
17756	48764.223	19.9	2.824	-0.144
17757	48767.794	8.5	2.808	0.102
17758	48772.966	23.0	2.683	-0.093
17759	48783.359	21.0	2.332	0.093
17760	48789.846	27.6	2.437	0.255
17761	48790.145	17.1	2.477	0.256
17762	48791.329	20.5	2.565	0.308
17763	48792.218	3.7	2.121	0.079
17764	48793.724	15.1	2.355	-0.351
17765	48795.555	21.3	2.430	-0.133
17766	48797.206	10.8	2.250	-0.162
17767	48799.630	17.9	2.219	-0.062
17768	48801.157	11.1	2.236	-0.021
17769	48804.862	17.6	2.668	-0.386
17770	48811.631	15.1	2.286	-0.108
17771	48816.789	22.8	2.572	0.213
17772	48827.047	23.0	2.554	0.315
17773	48827.342	21.0	2.575	0.328
17774	48828.155	20.2	2.522	0.303
17775	48842.078	13.1	2.924	-0.297
17776	48843.388	11.1	2.918	-0.429
17777	48848.285	17.6	2.774	-0.365
17778	48850.264	12.5	3.072	-0.027
17779	48854.863	13.4	3.134	0.212
17780	48859.368	6.3	3.203	0.266
17781	48860.426	19.1	3.036	-0.007
17782	48867.626	11.9	3.426	-0.058
17783	48868.804	14.2	3.465	0.138
17784	48868.963	11.7	3.462	0.068
17785	48870.297	22.2	3.297	0.231
17786	48881.236	15.4	3.727	0.148
17787	48882.632	13.1	3.642	-0.165
17788	48883.063	14.2	3.639	-0.160
17789	48884.605	17.4	3.631	-0.173
17790	48884.944	11.9	3.589	-0.091
17791	48887.627	10.0	3.687	0.218
17792	48888.291	15.6	3.665	0.270
17793	48893.590	8.2	3.618	-0.055
17794	48897.386	18.5	3.372	-0.111
17795	48898.139	19.9	3.430	-0.172
17796	48898.598	15.9	3.425	-0.220
17797	48904.480	19.9	3.591	-0.428
17798	48904.549	12.2	3.561	-0.297
17799	48907.310	11.7	3.629	-0.231
17800	48908.052	3.1	3.761	-0.366
17801	48912.789	14.5	3.601	-0.192
17802	48913.099	20.8	3.596	-0.204
17803	48918.788	10.8	3.830	-0.336
17804	48920.427	5.7	3.841	-0.198
17805	48922.092	7.1	3.828	-0.051
17806	48922.486	15.6	3.812	-0.113
17807	48923.856	14.5	3.744	-0.307
17808	48924.760	16.8	3.716	-0.298
17809	48925.288	16.2	3.682	-0.270
17810	48925.337	14.8	3.676	-0.260
17811	48928.734	8.8	3.593	-0.067
17812	48933.359	12.2	3.614	0.101
17813	48944.834	10.2	3.656	-0.234
17814	48947.104	13.9	3.766	-0.246
17815	48949.136	11.1	3.680	-0.422
17816	48951.046	8.8	3.564	-0.544
17817	48954.495	11.4	3.613	-0.619
17818	48970.731	13.9	3.718	-0.541
17819	48977.422	6.0	3.717	-0.161
