DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
12:20:24
-2050.000 mm;0.000 mm;230.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
1	4.460	14.2	3.892	-0.634
2	5.841	21.3	3.859	-0.881
3	16.918	15.6	3.708	-0.514
4	30.307	14.5	4.098	-0.193
5	42.901	19.6	3.910	-0.168
6	43.891	12.5	3.965	-0.261
7	43.910	8.0	3.943	-0.306
8	50.712	16.2	4.024	-0.442
9	55.112	17.9	4.115	-0.432
10	55.302	12.8	4.127	-0.525
11	55.333	13.1	4.123	-0.514
12	56.383	12.2	4.120	-0.493
13	58.544	17.9	4.010	-0.604
14	60.954	10.2	3.999	-0.528
15	62.625	11.4	4.057	-0.521
16	63.729	8.5	4.124	-0.541
17	65.674	8.8	4.042	-0.512
18	70.597	6.8	4.411	-0.831
19	70.878	16.2	4.414	-0.873
20	71.793	12.5	4.414	-0.795
21	72.922	9.7	4.486	-0.835
22	76.189	11.1	4.458	-0.807
23	85.661	11.9	4.661	-0.606
24	91.698	10.8	4.720	-0.604
25	98.503	9.7	4.348	-0.257
26	107.234	6.3	4.285	-0.385
27	121.895	13.1	3.889	-0.368
28	122.435	10.5	3.962	-0.450
29	129.662	9.1	3.830	0.000
30	136.684	11.7	4.075	-0.216
31	140.029	13.9	4.026	-0.113
32	151.108	10.8	3.846	-0.302
33	166.428	7.7	3.810	-0.029
34	167.166	11.9	3.698	-0.251
35	170.776	17.1	3.650	-0.381
36	174.887	12.2	3.848	0.060
37	176.511	8.8	3.907	-0.076
38	185.488	9.1	3.922	-0.156
39	190.277	20.5	3.857	-0.302
40	198.438	13.7	3.958	-0.304
41	199.857	11.7	4.011	-0.312
42	202.151	7.1	3.991	-0.385
43	215.854	15.4	4.164	-0.102
44	216.812	13.1	4.135	-0.091
45	224.600	15.1	4.118	-0.242
46	228.201	12.8	4.210	-0.086
47	237.048	9.1	4.285	-0.221
48	247.246	11.4	3.915	-0.064
49	251.739	7.4	3.768	-0.128
50	267.467	11.1	4.239	0.004
51	267.559	9.4	4.287	0.065
52	273.859	8.5	4.368	0.054
53	279.556	15.6	4.110	-0.028
54	284.552	10.2	4.021	-0.437
55	288.068	12.8	4.011	-0.189
56	297.205	12.5	4.103	-0.214
57	298.007	6.0	4.156	-0.221
58	302.753	12.8	4.093	-0.206
59	304.848	13.7	4.134	-0.214
60	305.067	15.1	4.140	-0.182
61	313.198	7.1	4.055	-0.182
62	314.485	10.2	4.087	-0.255
63	317.205	10.2	4.051	-0.310
64	318.329	13.4	4.013	-0.268
65	320.541	15.1	3.860	-0.258
66	328.837	15.9	3.922	-0.293
67	332.996	9.1	3.881	-0.300
68	334.158	13.1	3.929	-0.369
69	336.134	12.2	3.897	-0.467
70	340.321	14.8	4.002	-0.302
71	341.678	15.4	3.840	0.004
72	347.055	16.5	3.788	-0.234
73	349.274	4.6	3.734	-0.184
74	349.517	8.8	3.763	-0.220
75	353.505	10.0	3.845	-0.336
76	367.250	12.5	4.082	-0.208
77	367.541	14.8	4.097	-0.348
78	367.956	6.5	4.117	-0.278
79	376.804	11.7	4.287	-0.161
80	384.418	11.4	4.155	-0.153
81	389.256	14.8	4.114	0.245
82	389.730	9.7	4.003	0.262
83	393.107	13.1	4.067	-0.039
84	396.694	12.5	4.287	0.149
85	397.019	14.2	4.357	0.212
86	402.932	16.5	4.252	0.128
87	405.344	10.5	4.156	0.110
88	406.881	19.9	3.971	0.146
89	407.160	9.1	4.058	0.182
90	414.263	20.5	4.304	-0.072
91	421.223	17.6	4.215	0.323
92	432.876	15.6	3.921	0.055
93	435.712	15.6	3.966	0.171
94	441.785	13.1	3.930	0.214
95	441.941	10.8	3.854	0.136
96	446.510	10.5	4.165	0.111
97	451.059	10.2	4.258	0.136
98	452.165	12.5	4.234	0.238
99	453.292	9.7	4.371	0.422
100	456.968	11.4	4.497	-0.054
101	461.043	11.9	4.631	0.135
102	469.577	12.5	4.484	-0.161
103	469.653	7.1	4.483	-0.214
104	479.757	14.5	4.422	-0.372
105	480.603	8.5	4.417	-0.492
106	483.304	10.2	4.553	-0.369
107	485.323	10.2	4.544	-0.237
108	497.406	7.1	4.920	-0.213
109	500.748	5.7	4.917	-0.254
110	501.646	11.7	4.780	-0.419
111	507.801	10.0	4.846	-0.195
112	508.979	7.4	4.882	-0.146
113	538.278	8.5	4.458	-0.430
114	539.983	15.9	4.501	-0.370
115	545.157	7.7	4.288	-0.157
116	545.503	9.7	4.422	-0.111
117	558.091	12.5	4.527	-0.478
118	569.228	8.5	4.612	-0.481
119	570.832	13.1	4.826	-0.609
120	573.680	10.8	4.610	-0.492
121	576.142	8.5	4.644	-0.425
122	579.274	10.0	4.500	-0.121
123	585.366	5.7	4.484	-0.021
124	595.061	15.4	4.334	-0.881
125	603.482	5.7	4.565	-0.324
126	603.991	6.0	4.628	-0.321
127	617.622	9.7	3.988	-0.408
128	621.327	11.4	3.895	-0.468
129	625.656	11.7	4.193	-0.117
130	626.567	15.9	4.281	-0.190
131	631.784	9.1	4.130	-0.270
132	662.727	9.7	4.357	-0.064
133	670.272	10.5	4.384	-0.204
134	686.052	13.7	4.195	-0.171
135	689.268	12.8	4.197	-0.120
136	691.435	10.0	4.196	-0.037
137	700.685	12.8	4.430	-0.025
138	700.760	11.7	4.454	0.013
139	720.896	13.4	4.295	0.040
140	733.432	12.2	4.562	-0.329
141	734.212	10.2	4.518	-0.319
142	734.399	17.1	4.523	-0.324
143	742.921	11.7	4.931	-0.486
144	743.087	13.1	4.874	-0.438
145	744.067	7.4	4.971	-0.502
146	747.706	11.9	4.711	-0.463
147	760.112	7.7	4.429	-0.719
148	762.969	9.4	4.444	-0.426
149	768.974	8.5	4.484	-0.357
150	769.788	9.4	4.456	-0.341
151	773.483	9.4	4.548	-0.323
152	791.371	12.5	4.202	-0.235
153	791.743	13.1	4.220	-0.237
154	792.581	7.4	4.220	-0.278
155	796.001	12.8	4.256	-0.336
156	799.852	6.3	4.407	-0.480
157	804.654	11.7	4.602	-0.491
158	810.533	10.2	4.608	-0.321
159	815.495	9.1	4.750	-0.340
160	816.376	11.9	4.726	-0.370
161	820.682	7.1	4.508	-0.284
162	824.687	11.9	4.396	-0.426
163	826.530	11.9	4.337	-0.356
164	827.732	8.8	4.375	-0.231
165	828.128	10.0	4.312	-0.215
166	830.961	8.0	4.404	-0.134
167	831.452	11.7	4.429	-0.278
168	839.315	13.1	4.220	-0.321
169	843.463	11.1	4.292	-0.298
170	845.436	12.5	4.330	-0.122
171	845.776	11.9	4.339	-0.152
172	847.174	6.0	4.288	-0.269
173	849.047	9.1	4.294	-0.057
174	853.349	11.7	4.217	-0.169
175	853.601	17.4	4.149	-0.146
176	854.674	4.8	4.110	-0.157
177	858.947	7.7	4.377	-0.209
178	862.357	10.5	4.401	-0.195
179	862.978	18.5	4.332	-0.124
180	864.873	9.4	4.174	-0.169
181	867.743	9.1	4.270	-0.264
182	868.269	13.7	4.252	-0.363
183	869.629	15.6	4.213	-0.198
184	872.919	11.7	4.106	-0.036
185	875.501	11.9	4.348	-0.168
186	877.028	13.4	4.358	-0.286
187	877.062	10.5	4.338	-0.245
188	882.136	11.1	4.229	-0.126
189	890.574	10.5	4.235	-0.053
190	905.449	10.5	4.420	-0.186
191	907.449	16.2	4.324	-0.098
192	917.702	11.7	4.105	-0.515
193	919.136	9.4	4.022	-0.454
194	922.289	8.8	3.988	-0.549
195	923.880	13.9	4.011	-0.713
196	924.722	13.4	4.065	-0.391
197	929.186	15.1	3.956	-0.142
198	940.102	9.7	4.518	0.094
199	940.267	11.7	4.461	0.056
200	940.811	11.1	4.580	-0.128
201	941.086	12.2	4.543	-0.161
202	942.109	13.9	4.594	-0.231
203	942.459	15.1	4.611	-0.194
204	943.385	10.0	4.464	-0.063
205	944.436	11.7	4.545	-0.184
206	944.567	3.7	4.389	-0.158
207	945.043	11.1	4.549	0.033
208	946.069	7.7	4.622	-0.211
209	947.363	8.5	4.508	-0.154
210	949.543	6.8	4.493	-0.000
211	951.189	10.5	4.437	0.090
212	951.899	12.2	4.424	0.102
213	956.439	8.8	4.329	-0.028
214	960.208	12.5	4.265	0.025
215	960.616	12.5	4.275	-0.016
216	960.893	11.4	4.198	0.147
217	961.741	11.1	4.159	-0.003
218	963.138	21.9	4.095	-0.104
219	964.380	11.4	4.040	-0.178
220	968.943	10.2	4.112	0.031
221	971.163	10.2	3.856	-0.138
222	972.963	15.4	3.866	-0.134
223	977.144	12.2	4.025	-0.259
224	977.310	13.1	4.019	-0.349
225	977.544	14.5	3.986	-0.257
226	983.095	15.9	4.204	-0.303
227	985.024	14.8	4.227	-0.062
228	987.863	16.5	4.167	-0.196
229	988.793	10.2	4.189	-0.220
230	993.066	11.7	4.271	-0.186
231	994.987	10.0	4.130	-0.267
232	995.816	18.2	4.286	-0.045
233	1000.094	14.8	4.154	-0.221
234	1001.264	12.2	4.193	-0.273
235	1001.952	10.5	4.180	-0.324
236	1002.831	13.9	4.101	-0.331
237	1009.895	13.1	4.163	-0.309
238	1011.725	17.4	3.999	-0.388
239	1014.837	13.1	4.005	-0.419
240	1015.487	10.5	4.064	-0.294
241	1021.582	11.9	3.741	-0.231
242	1029.110	11.7	4.190	-0.505
243	1029.429	8.5	4.087	-0.384
244	1031.168	17.1	4.081	-0.347
245	1033.725	7.7	4.151	-0.390
246	1036.934	14.2	4.397	-0.374
247	1038.463	2.8	4.238	-0.369
248	1038.477	11.9	4.308	-0.381
249	1046.875	13.9	4.209	-0.354
250	1050.036	8.0	4.461	-0.468
251	1050.601	10.8	4.411	-0.124
252	1052.396	10.5	4.180	-0.415
253	1056.444	10.0	4.149	-0.410
254	1057.323	10.5	4.188	-0.428
255	1061.880	13.9	4.176	-0.211
256	1062.465	13.4	4.250	-0.157
257	1063.425	13.7	4.133	-0.194
258	1072.681	15.1	3.906	-0.070
259	1074.099	9.1	4.032	-0.122
260	1074.244	11.4	4.028	-0.090
261	1075.880	11.1	3.995	-0.192
262	1078.409	14.2	3.993	-0.101
263	1078.499	13.9	4.023	-0.043
264	1079.422	19.3	4.086	-0.115
265	1080.638	7.7	4.312	-0.138
266	1081.695	5.7	4.364	-0.054
267	1082.682	11.7	4.270	-0.137
268	1083.290	14.8	4.216	-0.024
269	1087.666	7.4	4.291	-0.133
270	1089.121	14.5	4.193	-0.190
271	1090.446	11.4	4.179	-0.447
272	1095.407	11.9	4.091	-0.205
273	1096.995	17.1	3.940	-0.183
274	1097.990	12.5	4.021	-0.084
275	1098.608	17.9	3.974	-0.099
276	1101.580	17.1	3.832	-0.203
277	1107.795	11.1	3.787	-0.234
278	1110.268	8.5	3.816	-0.283
279	1111.945	4.8	3.755	-0.329
280	1112.359	14.5	3.770	-0.225
281	1112.566	12.2	3.729	-0.132
282	1113.486	19.3	3.719	-0.136
283	1117.107	11.4	3.772	-0.298
284	1117.610	15.1	3.771	-0.361
285	1122.899	8.2	3.792	-0.302
286	1123.769	19.9	3.732	-0.330
287	1129.385	9.4	3.717	-0.167
288	1130.993	20.5	3.654	-0.105
289	1135.059	15.4	3.926	-0.405
290	1141.761	13.4	3.667	-0.611
291	1141.999	15.4	3.666	-0.523
292	1144.345	13.4	3.685	-0.227
293	1144.749	8.0	3.663	-0.114
294	1150.733	10.0	3.927	-0.041
295	1151.192	8.8	3.877	-0.032
296	1151.584	14.5	3.880	0.040
297	1151.755	10.5	3.793	-0.012
298	1152.922	13.4	3.741	-0.140
299	1154.074	15.9	3.635	-0.010
300	1157.349	17.1	3.639	-0.294
301	1159.672	11.1	3.445	-0.523
302	1159.744	19.6	3.405	-0.552
303	1160.000	19.1	3.378	-0.495
304	1160.517	9.4	3.430	-0.520
305	1163.777	17.1	3.277	-0.083
306	1171.992	18.2	3.204	0.092
307	1176.445	12.5	3.231	-0.031
308	1176.778	17.4	3.184	0.043
309	1181.278	23.3	3.508	-0.162
310	1185.665	21.0	3.454	-0.095
311	1187.659	12.8	3.488	-0.016
312	1193.835	23.3	3.125	0.101
313	1194.050	21.3	3.095	0.053
314	1208.247	8.5	3.082	0.170
315	1211.760	14.8	3.108	0.230
316	1212.649	15.6	2.989	0.270
317	1224.225	18.2	3.173	0.085
318	1226.856	6.8	3.108	0.197
319	1227.608	17.1	2.961	0.101
320	1229.457	21.0	2.865	-0.107
321	1231.925	21.6	2.864	0.180
322	1236.270	23.6	2.795	0.371
323	1237.286	27.3	2.938	0.296
324	1237.523	17.9	2.857	0.226
325	1242.584	17.6	3.151	0.119
326	1242.883	10.8	3.149	0.175
327	1251.840	14.2	3.616	-0.924
328	1253.509	11.7	3.233	-0.101
329	1259.800	15.1	3.606	0.280
330	1263.785	13.4	3.940	0.361
331	1264.518	15.4	3.983	0.332
332	1267.171	15.9	3.934	0.006
333	1268.692	10.0	3.901	-0.015
334	1269.926	15.4	3.866	0.027
335	1274.346	10.8	3.964	-0.250
336	1275.375	4.6	4.012	-0.124
337	1276.066	13.4	3.926	-0.101
338	1280.620	9.1	3.738	0.105
339	1285.532	10.8	3.942	0.042
340	1293.674	10.0	4.012	0.206
341	1295.204	6.8	4.023	0.291
342	1298.756	8.0	4.172	0.407
343	1298.899	15.4	4.068	0.228
344	1319.562	10.8	4.346	0.120
345	1322.921	11.1	3.994	-0.300
346	1323.701	8.0	4.199	-0.152
347	1323.716	19.1	4.243	-0.088
348	1327.331	16.2	4.217	-0.408
349	1330.857	17.4	3.957	-0.127
350	1331.160	15.6	3.978	-0.102
351	1333.465	9.7	3.945	-0.116
352	1334.990	8.8	3.971	-0.742
353	1335.289	12.8	4.067	-0.714
354	1335.697	10.5	4.104	-0.697
355	1336.987	10.2	4.067	-0.608
356	1337.946	11.4	4.116	-0.726
357	1345.759	14.8	4.342	-0.411
358	1346.400	6.5	4.227	-0.456
359	1353.847	15.6	4.263	-0.578
360	1355.235	12.2	4.483	-0.455
361	1363.188	11.9	4.621	-0.561
362	1367.421	11.9	4.289	-0.504
363	1368.297	10.5	4.290	-0.368
364	1369.478	10.5	4.351	-0.464
365	1372.694	13.7	4.387	-0.516
366	1378.638	10.0	4.314	-1.013
367	1380.832	8.8	4.440	-0.840
368	1381.187	6.8	4.332	-0.736
369	1381.425	7.7	4.315	-0.924
370	1386.057	17.9	4.245	-0.715
371	1386.802	9.4	4.253	-0.695
372	1388.536	17.4	4.086	-0.779
373	1388.998	10.5	3.716	-0.794
374	1389.990	11.7	3.777	-1.070
375	1391.033	6.3	3.794	-0.911
376	1391.888	9.7	3.628	-0.865
377	1394.350	9.1	3.691	-0.688
378	1398.038	11.9	4.120	-0.731
379	1399.999	13.9	4.233	-0.638
380	1406.951	11.1	4.246	-0.369
381	1411.015	16.2	4.250	-0.498
382	1412.461	6.3	4.312	-0.401
383	1414.677	9.7	4.375	-0.630
384	1416.158	8.8	4.360	-0.477
385	1420.516	9.7	4.067	-0.649
386	1424.137	8.8	4.265	-0.687
387	1432.121	11.4	4.158	-0.570
388	1442.636	15.4	4.018	-0.547
389	1459.034	19.3	3.693	-0.432
390	1459.417	18.5	3.678	-0.383
391	1461.283	20.8	3.666	-0.332
392	1461.590	14.2	3.537	-0.319
393	1464.309	10.5	3.656	-0.183
394	1469.508	16.8	3.664	0.022
395	1472.916	9.7	3.652	0.255
396	1474.160	16.5	3.579	0.242
397	1476.280	17.4	3.592	0.272
398	1478.171	18.8	3.586	0.017
399	1478.329	8.0	3.617	-0.018
400	1484.678	11.4	3.679	0.086
401	1487.570	15.4	3.514	0.116
402	1488.571	13.4	3.533	0.139
403	1494.354	12.5	3.556	-0.335
404	1494.823	15.1	3.594	-0.416
405	1501.085	12.5	3.566	0.267
406	1501.633	7.1	3.523	0.292
407	1501.723	15.9	3.535	0.308
408	1503.680	15.4	3.541	0.329
409	1506.147	20.8	3.376	0.187
410	1506.648	8.8	3.624	0.107
411	1507.265	16.5	3.520	0.139
412	1513.811	10.8	3.394	-0.135
413	1518.106	15.6	3.347	0.094
414	1520.511	18.5	3.481	0.360
415	1521.496	16.8	3.451	0.038
416	1527.689	11.7	3.393	-0.072
417	1529.075	18.8	3.320	0.026
418	1530.179	13.1	3.168	-0.127
419	1535.014	11.9	3.170	-0.108
420	1540.747	20.5	3.333	-0.025
421	1542.584	13.1	3.360	-0.009
422	1547.185	12.5	3.271	-0.030
423	1548.452	14.2	3.146	-0.024
424	1548.499	12.8	3.169	-0.024
425	1549.783	14.2	3.074	-0.022
426	1550.720	12.2	3.100	0.043
427	1554.485	12.8	3.083	0.104
428	1557.205	13.7	3.411	-0.216
429	1560.220	9.7	3.785	0.032
430	1565.720	16.8	3.404	0.021
431	1567.654	9.1	3.485	0.098
432	1583.621	11.1	4.184	-0.088
433	1585.842	15.4	3.935	-0.077
434	1587.414	21.0	3.817	-0.048
435	1588.715	9.7	3.981	0.003
436	1589.704	12.2	3.758	-0.212
437	1592.178	9.7	3.810	-0.078
438	1592.518	13.1	3.774	-0.038
439	1595.596	13.4	3.902	0.070
440	1596.711	12.8	4.025	0.165
441	1601.524	19.3	3.808	0.042
442	1602.358	15.9	3.782	0.036
443	1602.476	11.9	3.775	-0.064
444	1602.659	12.5	3.808	-0.038
445	1604.758	12.5	3.766	0.107
446	1607.990	9.7	3.777	0.016
447	1609.877	17.4	3.614	-0.182
448	1614.446	9.4	3.601	0.163
449	1615.507	12.5	3.569	0.236
450	1617.176	17.4	3.647	0.093
451	1621.773	9.1	3.787	-0.070
452	1621.885	17.9	3.714	-0.143
453	1621.988	14.5	3.810	-0.110
454	1623.222	14.8	3.847	-0.194
455	1624.076	19.1	3.846	-0.130
456	1625.240	14.2	3.889	-0.194
457	1627.251	11.9	3.883	-0.101
458	1628.348	12.2	3.813	0.003
459	1632.573	18.5	3.840	-0.183
460	1633.590	9.1	3.657	-0.117
461	1643.873	12.2	4.023	0.016
462	1644.582	12.8	4.025	0.018
463	1645.940	10.0	3.837	0.026
464	1648.492	15.4	3.765	0.420
465	1652.548	11.9	3.978	0.079
466	1653.312	17.9	3.915	0.116
467	1656.814	10.2	3.927	-0.489
468	1656.920	11.9	3.955	-0.524
469	1658.742	13.4	3.759	-0.382
470	1658.857	18.5	3.747	-0.422
471	1662.316	10.5	3.799	-0.104
472	1662.375	15.6	3.788	-0.130
473	1663.171	11.4	4.037	-0.125
474	1664.604	10.5	4.179	-0.357
475	1666.645	7.1	3.925	-0.329
476	1673.298	11.7	4.126	-0.126
477	1673.481	7.1	4.121	0.081
478	1674.083	4.6	4.170	0.053
479	1677.214	15.6	4.124	0.063
480	1678.960	12.2	4.006	-0.035
481	1690.032	15.1	4.091	0.176
482	1691.307	11.7	4.055	0.081
483	1692.748	15.6	4.120	0.243
484	1697.679	13.1	4.197	0.297
485	1704.159	11.1	4.206	-0.014
486	1707.303	16.2	4.208	0.110
487	1711.628	13.9	4.286	-0.357
488	1712.932	16.5	4.223	-0.104
489	1717.604	12.5	4.368	-0.276
490	1726.063	13.1	4.461	-0.128
491	1731.790	16.8	4.658	-0.510
492	1735.106	9.1	4.413	-0.523
493	1737.563	18.5	4.338	-0.294
494	1740.497	11.7	4.454	-0.482
495	1741.240	10.5	4.496	-0.436
496	1743.084	16.5	4.483	-0.416
497	1744.430	13.7	4.424	-0.286
498	1752.020	13.1	4.420	-0.167
499	1756.289	11.4	4.424	-0.435
500	1762.510	7.4	4.132	-0.296
501	1763.083	13.1	4.291	-0.221
502	1764.022	12.5	4.371	-0.368
503	1764.513	14.8	4.268	-0.346
504	1767.163	8.8	4.081	-0.369
505	1768.942	10.2	4.184	-0.231
506	1775.132	9.1	4.102	-0.051
507	1781.876	13.7	4.510	-0.073
508	1784.607	12.5	4.470	-0.007
509	1788.864	17.9	4.453	-0.292
510	1796.542	16.2	4.222	0.284
511	1802.758	8.8	4.055	0.027
512	1807.531	12.2	4.115	0.079
513	1807.966	8.0	4.171	-0.014
514	1810.287	6.5	3.998	-0.286
515	1817.588	17.1	3.494	-0.407
516	1820.568	13.4	3.538	-0.401
517	1823.341	15.9	3.508	-0.678
518	1825.267	8.0	3.783	-0.715
519	1832.736	20.8	3.706	-0.398
520	1837.382	12.2	3.375	-0.149
521	1840.797	13.7	3.565	-0.078
522	1840.980	18.8	3.543	-0.074
523	1845.382	17.6	3.580	0.040
524	1845.803	16.8	3.576	0.015
525	1849.552	13.9	3.398	0.141
526	1854.511	16.2	3.711	0.049
527	1855.279	13.1	3.589	-0.015
528	1859.390	9.4	3.233	-0.074
529	1859.670	16.2	3.265	-0.114
530	1874.688	15.4	3.154	0.257
531	1876.301	19.1	3.306	0.451
532	1878.152	17.6	2.924	0.396
533	1880.293	17.6	3.152	-0.300
534	1881.201	14.8	3.205	-0.316
535	1883.018	11.4	3.374	-0.245
536	1886.840	16.5	3.280	-0.202
537	1887.723	13.9	3.422	-0.185
538	1890.420	16.8	3.662	-0.270
539	1900.870	14.8	3.238	-0.248
540	1902.214	17.4	3.236	-0.115
541	1904.872	13.9	3.029	-0.163
542	1905.175	20.8	3.095	-0.133
543	1912.176	18.5	3.242	0.156
544	1916.166	16.8	3.134	0.432
545	1921.635	8.0	2.917	0.198
546	1931.222	14.8	3.188	0.250
547	1933.730	10.5	3.640	0.308
548	1933.981	13.1	3.696	0.383
549	1935.185	14.2	3.764	0.436
550	1935.963	13.7	3.595	0.538
551	1940.122	16.2	3.320	0.206
552	1940.438	11.1	3.295	0.352
553	1958.633	9.1	3.147	-0.197
554	1960.224	16.5	3.236	0.016
555	1960.250	8.5	3.312	0.018
556	1963.041	16.8	3.460	0.055
557	1963.216	3.4	3.340	0.148
558	1965.975	2.3	3.689	0.382
559	1966.829	15.9	3.423	0.589
560	1966.894	9.1	3.452	0.676
561	1966.947	15.4	3.452	0.562
562	1967.418	11.7	3.638	0.697
563	1969.797	15.1	3.758	0.566
564	1972.147	13.7	3.833	0.522
565	1975.312	21.9	3.560	0.479
566	1977.409	14.2	3.395	0.400
567	1984.461	19.6	3.261	0.309
568	1990.121	17.9	3.003	0.222
569	1993.868	13.7	2.960	0.078
570	1996.681	13.4	2.805	-0.153
571	1998.167	17.9	2.762	-0.114
572	1999.455	17.1	2.641	-0.069
573	2001.438	12.5	2.672	-0.316
574	2004.204	19.9	3.327	-0.272
575	2009.006	18.8	3.073	-0.433
576	2012.527	13.7	3.341	-0.427
577	2016.370	12.8	3.394	-0.236
578	2018.594	13.1	3.345	-0.025
579	2020.516	21.6	3.562	0.155
580	2021.681	26.5	3.452	0.193
581	2022.553	18.5	3.347	0.081
582	2022.925	19.3	3.402	0.029
583	2023.573	12.8	3.408	-0.077
584	2031.637	20.2	3.312	-0.223
585	2034.759	11.1	3.149	-0.093
586	2046.691	11.1	3.446	0.193
587	2054.499	12.5	3.452	0.095
588	2056.242	12.5	3.419	0.076
589	2057.264	15.6	3.482	-0.020
590	2070.479	14.2	3.624	0.180
591	2074.568	17.9	3.603	-0.089
592	2079.271	16.5	4.060	-0.032
593	2079.343	10.2	3.963	0.018
594	2080.833	11.1	4.067	0.100
595	2081.521	9.4	4.090	-0.235
596	2082.006	10.0	4.209	-0.112
597	2083.006	13.7	4.282	-0.173
598	2095.234	11.4	4.134	-0.073
599	2100.754	8.0	4.166	-0.146
600	2101.112	13.4	4.199	-0.143
601	2102.978	17.4	4.133	-0.211
602	2103.339	16.2	4.157	-0.178
603	2103.574	12.8	4.068	-0.041
604	2108.174	11.1	3.966	-0.148
605	2108.349	10.0	3.996	-0.129
606	2109.531	11.9	3.838	-0.118
607	2114.690	19.6	3.788	-0.240
608	2117.995	14.2	3.672	-0.441
609	2118.271	11.4	3.716	-0.318
610	2119.365	17.1	3.668	-0.239
611	2123.074	4.0	3.825	-0.414
612	2125.148	15.9	3.855	-0.133
613	2125.521	12.2	3.708	-0.179
614	2127.966	15.9	3.547	-0.258
615	2129.578	13.1	3.494	-0.116
616	2130.905	9.7	3.395	-0.155
617	2132.917	12.2	3.587	-0.252
618	2133.386	11.4	3.500	-0.130
619	2136.605	13.1	3.745	-0.214
620	2138.682	15.1	3.942	-0.031
621	2141.118	19.6	3.958	0.107
622	2144.540	23.0	3.576	-0.298
623	2145.917	13.9	3.765	-0.362
624	2146.411	17.4	3.762	-0.398
625	2146.915	9.1	3.776	-0.408
626	2149.385	13.4	3.732	-0.214
627	2152.565	10.5	3.787	-0.359
628	2155.088	12.8	3.747	-0.154
629	2155.948	8.2	3.665	-0.388
630	2157.143	10.0	3.840	-0.236
631	2157.819	8.2	3.880	-0.211
632	2160.179	13.1	4.148	-0.053
633	2160.438	17.9	4.152	-0.081
634	2163.270	13.1	4.100	-0.110
635	2174.293	11.4	4.180	-0.670
636	2174.620	9.7	4.084	-0.533
637	2178.603	12.8	3.979	-0.485
638	2179.027	12.8	3.880	-0.549
639	2180.091	9.1	3.943	-0.613
640	2187.513	13.1	3.847	-0.868
641	2187.764	14.8	3.792	-0.785
642	2190.831	5.4	3.835	-0.906
643	2191.562	12.2	3.848	-0.891
644	2192.095	9.7	3.925	-0.917
645	2194.453	4.8	3.510	-0.730
646	2195.984	9.1	3.447	-0.841
647	2204.650	10.0	3.121	-1.377
648	2206.980	17.6	3.131	-0.977
649	2207.879	12.5	3.032	-0.843
650	2209.785	18.8	2.999	-0.543
651	2222.065	12.5	3.059	0.014
652	2230.341	14.5	3.531	0.290
653	2230.453	17.4	3.476	0.205
654	2231.066	13.9	3.491	0.242
655	2232.491	20.8	3.175	0.293
656	2233.484	16.5	3.366	0.294
657	2235.877	13.1	3.501	0.201
658	2239.856	10.5	3.581	-0.069
659	2244.212	13.1	3.363	-0.096
660	2247.358	15.1	3.685	0.171
661	2247.571	19.6	3.688	0.250
662	2249.510	17.1	3.563	0.082
663	2252.925	14.2	3.704	-0.231
664	2257.880	12.8	3.456	0.091
665	2259.258	16.8	3.547	0.001
666	2260.947	18.8	3.429	0.092
667	2263.538	9.7	3.584	0.096
668	2267.037	15.1	3.587	0.099
669	2267.375	19.6	3.576	0.085
670	2267.808	15.1	3.596	0.015
671	2268.779	9.7	3.549	0.066
672	2269.318	17.9	3.502	-0.006
673	2270.748	13.4	3.577	0.051
674	2272.869	14.8	3.613	-0.199
675	2273.063	14.2	3.590	-0.234
676	2276.109	10.0	3.755	-0.050
677	2276.377	14.2	3.725	-0.055
678	2281.138	15.6	3.599	-0.516
679	2282.801	14.2	3.460	-0.387
680	2283.444	22.2	3.439	-0.391
681	2284.367	17.6	3.416	-0.305
682	2285.321	16.8	3.560	-0.136
683	2289.925	15.4	3.544	-0.211
684	2293.467	12.2	3.352	0.395
685	2299.310	12.5	3.568	-0.059
686	2302.788	20.5	3.510	-0.097
687	2305.739	10.0	3.472	-0.186
688	2309.705	17.6	3.319	-0.277
689	2310.936	8.0	3.292	-0.164
690	2313.287	15.1	3.217	-0.029
691	2317.060	16.2	3.268	-0.123
692	2321.632	13.7	3.315	0.176
693	2325.439	15.9	3.316	0.253
694	2326.288	7.7	3.234	0.225
695	2326.675	15.9	3.230	0.223
696	2326.872	15.9	3.138	0.149
697	2327.334	12.8	3.112	0.128
698	2328.324	11.9	3.102	0.118
699	2329.857	9.4	3.151	0.146
700	2331.338	12.8	3.132	0.246
701	2331.587	13.9	3.077	0.219
702	2334.429	15.1	3.080	0.167
703	2336.793	13.7	3.091	-0.060
704	2337.889	16.8	3.100	0.019
705	2341.557	12.8	3.265	0.294
706	2341.741	6.0	3.154	0.269
707	2345.741	16.5	3.297	0.330
708	2346.824	18.5	3.227	0.340
709	2346.904	14.2	3.306	0.393
710	2348.438	14.8	3.221	0.413
711	2356.155	17.6	3.630	-0.156
712	2356.695	21.3	3.632	-0.104
713	2356.915	17.1	3.608	-0.089
714	2357.012	15.4	3.661	-0.092
715	2357.154	8.5	3.611	-0.123
