DXEX v3
C:\WTUSER\My Flow Projects\Project\UBA_BL_Rep2025_UW_01.lda
11:34:12
-2050.000 mm;0.000 mm;45.000 mm
vertical prof
"Row#"	"AT [ms]"	"TT [us]"	"U [m/s]"	"W [m/s]"	
1	9.546	17.9	2.528	-0.078
2	12.850	26.2	2.337	-0.053
3	15.521	3.1	2.223	-0.039
4	17.876	23.0	2.058	0.037
5	19.164	30.2	2.044	0.196
6	20.044	18.5	2.051	0.258
7	27.834	31.6	2.005	0.115
8	34.004	30.2	1.822	0.126
9	41.932	10.2	2.014	0.177
10	44.267	20.5	2.292	-0.093
11	63.104	15.6	2.357	0.172
12	65.981	15.1	2.299	0.118
13	70.235	22.5	2.195	0.230
14	78.547	23.0	2.123	-0.031
15	96.177	21.0	2.693	0.107
16	99.842	23.9	2.524	0.275
17	104.131	15.4	2.171	0.528
18	104.757	25.0	2.116	0.429
19	116.113	19.9	2.273	0.105
20	118.732	16.5	2.249	0.384
21	119.853	19.6	2.161	0.257
22	125.669	26.2	2.128	0.631
23	136.821	20.5	2.433	-0.122
24	137.498	20.2	2.408	-0.039
25	140.987	16.5	2.223	0.081
26	142.331	25.6	2.074	0.086
27	147.780	16.5	2.138	-0.424
28	151.498	21.3	2.854	0.026
29	155.714	19.9	2.887	-0.513
30	156.769	15.4	2.968	-0.483
31	166.851	24.7	2.410	-0.429
32	177.404	15.4	2.325	-0.387
33	177.556	17.6	2.315	-0.380
34	217.578	18.8	2.574	-0.349
35	219.115	17.9	2.365	-0.035
36	220.550	4.0	2.262	-0.129
37	225.726	19.1	2.526	-0.236
38	227.969	25.6	2.452	-0.095
39	230.469	24.7	2.212	-0.088
40	234.334	18.8	2.392	0.138
41	255.220	25.6	2.183	0.067
42	258.877	8.0	2.216	0.061
43	263.177	25.0	2.180	-0.119
44	265.741	20.2	2.107	-0.271
45	268.570	23.9	2.434	-0.476
46	274.133	5.7	1.900	0.007
47	291.297	17.6	2.293	0.525
48	291.569	22.5	2.286	0.593
49	300.454	21.0	2.596	0.522
50	302.866	15.6	3.018	0.048
51	309.875	31.9	2.567	0.473
52	320.315	17.6	3.258	-0.278
53	321.989	6.8	3.256	-0.113
54	325.580	10.8	3.223	0.072
55	327.717	12.2	3.131	-0.183
56	338.103	21.6	3.153	0.291
57	339.738	14.8	3.055	0.503
58	343.112	18.5	3.346	0.132
59	361.673	13.4	3.165	-0.429
60	364.043	15.9	3.032	-0.289
61	373.406	12.5	3.646	-0.516
62	374.748	12.2	3.193	-0.559
63	375.011	13.4	3.232	-0.589
64	377.041	19.9	2.887	-0.335
65	378.937	19.3	2.816	-0.218
66	385.711	14.8	2.594	-0.045
67	386.374	18.5	2.608	-0.103
68	388.661	24.2	2.677	0.060
69	391.078	16.5	2.683	0.429
70	394.111	13.4	2.897	-0.189
71	400.840	16.5	3.431	-0.534
72	402.489	12.5	3.399	-0.235
73	408.286	19.3	3.183	-0.186
74	412.605	21.6	2.616	-0.346
75	412.917	22.5	2.598	-0.360
76	416.612	18.8	2.749	-0.236
77	424.680	20.5	3.080	-0.691
78	442.074	14.2	2.493	-0.425
79	447.406	22.2	2.709	-0.301
80	473.732	22.8	2.582	0.358
81	474.839	19.3	2.568	0.167
82	481.486	21.3	2.337	0.297
83	489.036	19.9	1.844	0.552
84	493.479	12.8	2.400	0.143
85	498.178	27.0	2.455	0.065
86	499.901	16.8	2.869	-0.100
87	499.932	17.1	2.899	0.094
88	516.745	22.8	2.502	0.277
89	532.287	14.2	2.592	0.828
90	544.970	34.4	1.392	0.898
91	546.090	23.6	1.426	0.811
92	549.697	35.3	1.678	0.012
93	559.173	23.3	1.848	0.078
94	562.392	22.5	1.727	0.067
95	583.467	40.7	1.418	0.467
96	584.363	19.9	1.473	0.446
97	591.778	34.1	1.503	0.327
98	602.612	16.2	2.105	-0.009
99	602.965	18.2	2.084	-0.165
100	613.252	22.8	1.955	-0.495
101	633.484	23.0	2.067	0.398
102	635.042	27.0	1.939	0.235
103	636.656	21.6	1.972	0.324
104	642.747	29.6	1.714	0.651
105	645.566	21.3	1.438	0.485
106	677.635	44.1	1.066	0.310
107	680.074	48.1	1.066	0.384
108	688.689	39.0	0.973	0.244
109	691.717	60.0	0.890	0.126
110	696.413	39.3	1.177	0.411
111	701.037	4.3	1.299	0.232
112	718.131	31.9	1.270	0.035
113	730.998	30.4	1.224	-0.020
114	746.692	25.6	1.614	-0.331
115	747.645	18.8	2.015	-0.247
116	750.919	29.3	1.681	0.348
117	762.678	28.4	1.973	0.083
118	763.835	21.9	1.943	-0.068
119	785.688	23.3	1.701	0.122
120	790.402	19.9	1.867	0.175
121	793.088	41.0	1.922	0.053
122	796.870	21.0	2.012	-0.128
123	797.399	26.5	1.980	-0.016
124	800.567	15.6	1.918	0.554
125	800.797	21.3	1.837	0.535
126	804.455	33.8	1.877	0.067
127	808.656	17.6	2.186	0.139
128	814.528	22.2	2.180	-0.123
129	817.449	10.8	2.173	0.171
130	846.801	18.2	2.618	-0.373
131	848.930	20.2	2.536	-0.143
132	850.704	18.2	2.842	-0.111
133	852.403	19.3	2.686	-0.441
134	853.958	16.5	2.820	0.091
135	859.391	20.8	2.579	0.025
136	867.615	19.1	2.555	0.052
137	867.910	16.5	2.540	-0.044
138	873.823	15.9	2.628	-0.417
139	877.535	20.2	2.687	-0.171
140	878.097	19.9	2.741	-0.164
141	881.309	11.9	3.041	-0.542
142	881.560	19.6	3.044	-0.591
143	883.900	26.2	3.029	-0.841
144	887.633	21.3	2.993	-0.795
145	895.585	29.0	2.675	0.031
146	898.329	17.9	2.377	-0.375
147	910.453	4.6	2.609	0.051
148	920.566	18.5	2.758	0.048
149	930.136	11.9	3.191	-0.006
150	936.564	18.2	2.727	0.577
151	958.005	11.1	2.753	-0.080
152	959.058	32.7	3.278	-0.032
153	959.310	17.1	3.151	-0.020
154	961.861	15.1	2.870	0.998
155	968.165	19.6	2.988	-0.031
156	971.204	24.2	2.956	-0.027
157	972.882	20.8	2.959	-0.018
158	995.887	21.9	2.551	-0.217
159	998.862	18.8	2.442	-0.743
160	1001.014	22.5	2.284	-0.660
161	1016.608	30.2	1.850	-0.258
162	1022.253	18.2	1.756	0.302
163	1024.977	38.7	1.623	0.174
164	1036.411	26.2	1.563	0.003
165	1038.535	46.6	1.558	0.068
166	1042.219	27.0	1.861	0.047
167	1048.047	21.9	2.018	-0.135
168	1053.140	21.3	1.963	0.195
169	1062.785	27.3	2.378	-0.350
170	1066.054	35.6	2.070	-0.381
171	1072.553	31.6	1.949	-0.224
172	1075.630	35.6	1.811	-0.445
173	1079.572	19.6	2.444	-0.542
174	1090.818	10.2	2.591	0.028
175	1105.135	12.2	2.803	0.100
176	1114.278	16.5	2.721	-0.747
177	1117.144	10.2	2.675	-0.730
178	1117.596	14.5	2.635	-0.792
179	1118.466	17.4	2.483	-0.877
180	1122.204	27.0	2.044	-0.680
181	1127.206	17.4	2.139	-0.322
182	1136.717	29.9	2.429	-0.006
183	1137.949	19.9	2.271	-0.186
184	1144.396	12.8	2.456	-0.788
185	1146.084	24.5	2.345	-0.479
186	1146.312	17.6	2.261	-0.607
187	1151.720	41.0	1.645	-0.221
188	1155.752	18.8	1.922	0.214
189	1161.039	12.8	1.741	0.231
190	1182.119	21.3	2.142	0.090
191	1191.539	9.4	2.255	0.127
192	1200.756	22.2	2.431	-0.069
193	1205.025	13.4	2.670	-0.129
194	1206.724	14.5	2.795	-0.250
195	1208.536	13.4	2.509	0.060
196	1218.689	19.1	2.719	0.074
197	1218.809	19.1	2.714	0.214
198	1221.809	15.9	2.509	0.052
199	1249.055	13.7	2.582	-0.075
200	1254.004	13.1	2.263	0.241
201	1256.050	19.1	2.197	-0.089
202	1256.079	13.4	2.202	0.042
203	1257.049	30.2	2.533	-0.067
204	1258.316	19.1	2.609	-0.108
205	1270.406	20.2	2.450	-0.236
206	1277.481	26.7	1.926	-0.292
207	1278.040	42.1	1.762	-0.310
208	1278.093	21.3	1.818	-0.375
209	1278.446	25.9	1.755	-0.395
210	1296.040	34.4	1.894	0.015
211	1299.767	29.3	1.798	-0.131
212	1301.320	32.7	1.678	-0.352
213	1315.569	37.0	1.902	0.270
214	1338.444	20.8	2.027	0.267
215	1345.489	23.6	2.018	0.346
216	1350.234	25.3	2.147	-0.212
217	1360.594	21.3	2.307	-0.237
218	1376.501	26.2	2.111	0.000
219	1383.465	23.9	1.994	0.014
220	1387.005	19.3	2.038	-0.051
221	1388.583	21.6	1.983	0.086
222	1399.318	27.6	2.356	-0.096
223	1405.996	20.5	2.494	-0.139
224	1408.988	21.3	2.646	-0.176
225	1414.470	44.1	2.609	-0.371
226	1430.846	28.4	1.747	0.665
227	1437.308	17.6	2.572	0.258
228	1452.520	20.8	2.553	-0.123
229	1460.960	26.5	2.825	-0.275
230	1463.686	22.8	2.509	-0.269
231	1464.923	25.0	2.477	-0.271
232	1467.350	22.5	2.668	-0.230
233	1476.579	20.8	2.687	-0.050
234	1487.779	22.5	2.527	-0.027
235	1493.506	21.3	2.654	-0.016
236	1498.170	19.9	2.365	-0.098
237	1507.044	21.6	2.191	-0.745
238	1512.867	27.0	1.870	-0.109
239	1524.042	27.3	1.955	0.076
240	1536.916	19.1	2.230	0.050
241	1554.936	15.9	2.270	-0.027
242	1557.220	18.2	2.656	-0.455
243	1578.613	25.6	2.473	0.093
244	1590.047	32.7	1.630	0.324
245	1615.935	23.6	1.953	0.393
246	1618.801	31.9	1.846	0.389
247	1625.485	25.6	1.501	0.171
248	1636.851	22.5	2.375	-0.234
249	1641.489	16.8	2.441	-0.057
250	1646.936	24.5	2.542	0.145
251	1647.224	31.0	2.360	0.125
252	1658.132	13.9	2.439	0.296
253	1660.356	21.6	2.434	0.541
254	1664.162	22.8	2.369	0.720
255	1673.086	7.4	2.480	0.441
256	1680.224	20.8	2.511	0.025
257	1683.890	11.4	2.648	-0.123
258	1684.690	10.8	2.671	-0.195
259	1685.122	10.0	2.647	-0.385
260	1685.296	16.5	2.680	-0.326
261	1690.943	22.8	2.632	-0.097
262	1700.153	19.3	2.841	0.266
263	1700.310	19.1	2.879	0.377
264	1703.601	16.5	2.900	-0.083
265	1704.966	16.2	3.007	-0.101
266	1708.079	19.6	2.815	-0.745
267	1712.804	22.5	2.660	0.221
268	1716.377	14.8	2.864	0.276
269	1724.657	23.0	2.293	0.729
270	1724.893	26.5	2.200	0.895
271	1725.871	15.1	2.069	0.843
272	1740.127	26.7	2.138	-0.097
273	1741.483	20.8	2.157	-0.259
274	1748.340	18.5	2.667	0.014
275	1749.252	21.0	2.854	0.028
276	1759.406	15.4	2.630	0.094
277	1764.128	12.8	2.532	0.015
278	1764.283	18.5	2.556	0.031
279	1784.055	21.0	2.213	0.170
280	1802.731	25.0	2.259	0.190
281	1803.081	21.9	2.295	0.205
282	1817.632	10.5	2.708	-0.093
283	1844.026	37.5	1.947	-0.245
284	1869.730	37.0	1.934	-0.019
285	1881.166	26.2	1.831	0.390
286	1884.637	8.0	1.678	0.342
287	1905.595	29.0	2.144	0.464
288	1913.381	22.5	1.906	0.257
289	1914.956	35.8	1.821	0.600
290	1915.605	28.2	1.956	0.520
291	1918.164	26.5	1.861	0.402
292	1921.517	17.1	2.075	0.823
293	1924.303	17.9	1.715	0.537
294	1932.124	23.6	1.708	0.139
295	1934.606	17.1	2.029	0.033
296	1948.194	14.8	2.566	-0.022
297	1958.509	28.2	2.321	-0.274
298	1962.298	20.2	2.711	-0.264
299	1976.074	14.5	2.202	-0.133
300	1979.017	26.7	2.391	-0.199
301	1979.413	29.9	2.463	-0.111
302	1980.232	23.0	2.490	-0.135
303	1983.132	12.8	2.581	-0.346
304	1985.102	20.2	2.777	-0.331
305	1988.102	13.9	2.841	-0.325
306	2004.287	20.2	2.416	0.005
307	2009.275	28.4	2.456	0.040
308	2009.334	19.6	2.427	0.013
309	2012.057	20.8	2.285	-0.032
310	2013.010	13.9	2.220	0.194
311	2019.883	31.3	1.801	0.317
312	2027.894	29.3	1.699	0.499
313	2038.297	27.0	1.834	0.069
314	2041.081	29.3	1.703	0.166
315	2043.232	29.0	1.796	0.582
316	2084.825	19.3	2.488	-0.039
317	2084.907	14.5	2.526	-0.063
318	2085.817	14.8	2.567	-0.106
319	2085.998	17.1	2.585	-0.205
320	2100.843	24.2	2.279	0.060
321	2104.889	22.5	2.230	0.176
322	2137.960	10.5	2.153	-0.092
323	2140.384	25.0	2.224	-0.356
324	2142.680	25.0	2.078	-0.240
325	2144.310	29.6	2.097	-0.089
326	2151.139	23.3	2.157	0.118
327	2163.394	19.9	1.640	0.184
328	2163.489	26.7	1.627	0.165
329	2166.139	27.0	1.881	0.154
330	2203.542	17.9	2.912	0.367
331	2217.778	7.7	3.521	0.189
332	2217.936	15.6	3.580	0.237
333	2219.142	3.7	3.351	0.176
334	2228.097	17.4	2.883	0.325
335	2232.304	16.2	2.654	0.268
336	2238.757	30.2	2.134	0.570
337	2246.521	15.1	3.356	0.126
338	2250.458	13.9	3.030	0.136
339	2252.551	25.6	2.612	-0.155
340	2257.501	15.9	2.887	-0.081
341	2260.749	10.2	3.014	-0.230
342	2265.464	14.2	3.138	-0.350
343	2267.779	17.9	3.322	-0.553
344	2267.821	16.2	3.299	-0.603
345	2278.651	8.2	3.313	-0.362
346	2280.086	14.2	3.504	-0.523
347	2288.767	23.0	2.773	0.254
348	2307.907	16.5	3.463	-0.054
349	2312.504	18.8	3.183	-0.381
350	2318.498	11.7	3.150	-0.518
351	2321.132	13.1	3.596	-0.438
352	2322.206	14.5	3.602	-0.236
353	2324.256	12.2	3.858	-0.562
354	2324.754	10.0	3.972	-0.334
355	2327.801	15.9	3.703	0.051
356	2332.571	3.4	3.725	-0.028
357	2333.358	11.4	3.733	-0.039
358	2338.797	13.4	3.673	-0.192
359	2343.325	16.5	3.525	-0.155
360	2343.708	10.8	3.566	-0.069
361	2348.668	12.2	3.342	-0.321
362	2350.744	14.2	3.434	-0.463
363	2369.534	12.5	3.567	0.165
364	2378.652	12.5	3.169	0.123
365	2385.017	15.4	3.458	-0.414
366	2391.756	5.4	3.409	-0.452
367	2394.403	21.3	3.206	-0.193
368	2397.758	17.4	2.993	-0.149
369	2399.372	28.7	2.763	-0.320
370	2410.789	14.5	2.785	-0.062
371	2414.897	19.6	2.854	0.117
372	2418.069	14.8	2.951	0.092
373	2421.697	24.7	3.291	0.063
374	2439.694	26.7	2.730	-0.090
375	2441.696	8.0	2.832	0.211
376	2444.320	22.5	2.673	0.029
377	2449.342	12.5	2.365	0.489
378	2453.251	10.2	2.202	0.406
379	2458.268	15.6	2.007	0.665
380	2467.561	20.8	1.430	0.820
381	2475.387	36.1	1.831	0.900
382	2477.003	34.7	1.663	0.628
383	2482.636	46.6	1.353	0.440
384	2486.846	37.3	1.228	0.117
385	2499.993	29.3	1.567	-0.331
386	2506.774	29.6	1.469	0.122
387	2522.609	16.5	2.833	-0.009
388	2525.048	14.8	2.822	0.096
389	2527.152	15.1	2.965	0.062
390	2530.603	12.2	3.273	-0.136
391	2530.647	16.2	3.276	-0.168
392	2532.510	20.5	3.339	-0.234
393	2533.814	19.1	3.359	-0.138
394	2536.781	9.4	3.291	-0.123
395	2541.668	13.7	3.200	-0.230
396	2542.919	14.8	3.301	-0.129
397	2543.108	21.3	3.320	-0.217
398	2545.415	14.2	3.284	-0.192
399	2545.953	9.1	3.306	-0.259
400	2547.649	11.7	3.349	-0.202
401	2553.520	12.2	3.296	-0.203
402	2554.047	20.2	3.181	-0.194
403	2555.835	15.4	3.211	-0.127
404	2562.204	18.5	3.243	0.114
405	2565.556	13.4	3.060	-0.069
406	2568.362	13.1	3.158	0.005
407	2573.852	12.5	3.218	-0.232
408	2573.995	21.3	3.225	-0.332
409	2576.608	15.6	3.198	-0.448
410	2581.287	3.4	2.625	-0.559
411	2589.219	16.5	2.641	-0.452
412	2591.602	7.7	2.586	-0.383
413	2597.174	17.1	2.601	-0.093
414	2617.690	14.8	2.436	-0.103
415	2617.771	29.0	2.516	-0.130
416	2621.115	19.9	2.586	0.272
417	2622.039	23.3	2.525	0.215
418	2624.324	18.8	2.470	-0.101
419	2628.039	21.6	2.401	0.045
420	2648.181	9.1	2.471	0.154
421	2656.063	26.5	2.202	0.185
422	2660.419	16.5	2.396	0.073
423	2671.320	22.5	2.634	-0.272
424	2679.360	13.7	2.391	-0.166
425	2680.530	27.3	2.401	-0.226
426	2683.957	15.6	2.424	-0.061
427	2691.849	23.6	2.679	-0.394
428	2697.883	13.4	2.724	-0.065
429	2704.046	8.0	2.614	-0.167
430	2715.584	15.9	2.390	0.158
431	2727.514	19.3	1.986	0.747
432	2729.969	19.1	2.500	0.377
433	2730.867	24.7	2.223	0.100
434	2741.130	33.8	2.054	-0.227
435	2743.823	19.3	2.492	0.044
436	2747.732	18.8	2.018	0.058
437	2748.982	28.4	1.929	0.089
438	2761.595	29.0	2.663	0.319
439	2771.055	15.1	2.937	-0.067
440	2775.725	19.3	2.718	-0.276
441	2779.730	15.1	2.627	0.034
442	2782.309	23.0	2.543	0.026
443	2785.938	21.3	2.602	0.064
444	2795.534	26.2	2.446	0.039
445	2811.992	22.5	2.306	-0.125
446	2828.715	32.7	1.706	-0.136
447	2834.097	31.6	1.659	1.022
448	2837.064	22.8	2.654	0.782
449	2838.223	12.2	2.617	0.763
450	2839.035	20.5	2.403	0.685
451	2853.167	16.2	2.752	-0.081
452	2853.667	23.6	2.705	-0.147
453	2857.600	19.3	2.761	-0.242
454	2860.226	20.5	3.010	-0.201
455	2877.867	10.8	2.616	0.236
456	2879.345	15.4	2.579	0.199
457	2901.629	26.7	2.376	0.006
458	2902.264	9.1	2.459	-0.088
459	2912.024	3.4	2.268	-0.004
460	2916.640	23.6	2.345	0.250
461	2919.759	17.9	2.519	-0.149
462	2920.232	17.1	2.562	-0.117
463	2923.104	16.5	2.594	0.004
464	2927.877	18.2	2.453	0.050
465	2942.172	17.1	2.453	0.232
466	2944.865	14.8	2.157	0.295
467	2963.588	16.2	3.065	0.021
468	2982.523	6.0	2.569	0.277
469	2989.404	21.3	2.104	0.036
470	2992.198	17.6	2.364	0.056
471	3004.799	33.0	2.174	0.284
472	3014.843	19.3	2.583	0.111
473	3015.374	18.2	2.625	0.114
474	3018.552	23.6	2.668	0.107
475	3021.674	16.5	2.579	-0.078
476	3022.017	20.5	2.565	-0.114
477	3022.543	16.5	2.439	-0.117
478	3026.557	21.3	2.713	-0.164
479	3034.505	16.2	2.815	-0.141
480	3036.397	15.4	2.770	-0.018
481	3042.231	15.9	2.891	-0.069
482	3045.395	19.6	2.840	-0.146
483	3046.843	19.9	2.657	-0.272
484	3048.962	25.3	2.293	0.167
485	3055.304	21.3	2.846	-0.382
486	3056.504	18.8	2.816	-0.119
487	3072.514	12.5	2.186	-0.673
488	3089.367	19.1	1.966	-0.294
489	3096.348	35.6	1.481	0.064
490	3100.753	17.9	2.048	0.661
491	3109.686	19.9	2.292	0.323
492	3120.346	11.9	2.322	0.441
493	3126.263	9.7	2.650	0.300
494	3132.533	17.1	3.042	0.029
495	3134.686	16.8	2.986	0.137
496	3135.033	26.7	3.065	0.290
497	3136.154	12.8	2.984	0.243
498	3138.759	16.8	3.034	0.389
499	3140.982	12.5	2.766	0.179
500	3142.572	17.4	2.805	0.134
501	3144.158	28.7	2.744	-0.278
502	3147.083	11.7	3.225	0.250
503	3154.648	14.8	2.689	0.696
504	3158.973	17.9	2.941	0.148
505	3162.488	12.2	2.616	-0.088
506	3169.692	16.2	3.023	-0.347
507	3170.107	11.4	3.005	-0.211
508	3179.168	10.5	3.306	-0.167
509	3182.135	13.9	3.115	-0.120
510	3184.687	13.7	3.166	-0.006
511	3200.683	17.6	1.926	0.743
512	3201.466	33.3	1.853	0.737
513	3204.287	39.0	1.647	0.370
514	3207.238	27.6	2.203	-0.227
515	3208.669	23.3	2.286	-0.203
516	3209.560	17.1	2.510	-0.285
517	3211.532	17.1	3.716	-0.137
518	3215.094	8.5	3.287	-0.069
519	3224.715	11.7	2.296	1.148
520	3227.272	16.2	2.189	0.917
521	3230.745	21.0	2.785	1.437
522	3241.006	15.6	2.914	0.159
523	3244.143	14.5	3.460	-0.428
524	3245.908	11.9	3.959	-0.435
525	3246.456	10.0	3.871	-0.664
526	3246.779	17.9	3.789	-0.502
527	3250.822	15.1	4.060	-0.632
528	3262.624	14.8	3.670	-0.502
529	3264.169	16.5	3.614	-0.334
530	3265.095	14.5	3.696	-0.136
531	3265.315	13.4	3.864	-0.193
532	3266.659	7.4	4.173	-0.467
533	3268.003	6.8	3.571	-0.316
534	3268.292	17.9	3.529	-0.270
535	3270.657	12.8	3.940	-0.232
536	3278.232	20.2	3.168	-0.318
537	3287.190	10.5	3.066	0.282
538	3289.295	14.5	3.309	0.621
539	3291.986	11.9	3.502	-0.316
540	3296.897	19.1	3.108	-0.206
541	3298.602	17.1	3.136	0.251
542	3300.085	13.1	2.503	0.932
543	3309.745	13.9	3.125	-0.092
544	3312.732	13.4	3.428	-0.117
545	3313.210	16.8	3.443	-0.146
546	3313.649	13.4	3.472	-0.187
547	3325.954	10.8	3.211	-0.292
548	3326.308	21.6	3.411	-0.240
549	3328.989	23.3	3.217	0.276
550	3337.355	19.3	3.420	-0.086
551	3343.262	21.3	3.603	-0.542
552	3351.007	15.6	3.235	-0.193
553	3355.587	9.1	3.455	-0.279
554	3357.414	7.7	3.626	-0.080
555	3360.518	13.7	3.859	0.037
556	3364.397	15.9	3.976	-0.066
557	3370.522	14.2	3.964	0.022
558	3373.174	8.2	3.836	-0.454
559	3382.143	4.8	3.613	0.531
560	3384.086	10.5	3.620	0.797
561	3392.043	20.2	2.245	-0.690
562	3392.745	23.9	2.293	-0.521
563	3398.492	26.7	2.430	-0.453
564	3414.369	9.4	3.377	-0.011
565	3425.407	21.3	3.333	-0.114
566	3425.585	10.2	3.320	-0.083
567	3428.082	13.9	3.567	-0.014
568	3429.771	14.5	3.613	-0.247
569	3431.509	14.2	3.260	-0.256
570	3433.263	16.8	3.335	-0.202
571	3434.042	22.5	3.149	0.003
572	3434.274	19.9	2.998	-0.057
573	3434.989	21.9	3.098	-0.381
574	3436.232	5.7	4.004	-0.703
575	3436.614	15.1	4.016	-0.734
576	3438.155	18.2	3.422	-0.540
577	3441.114	22.8	3.628	-0.099
578	3441.158	14.2	3.699	-0.019
579	3443.924	21.9	3.589	-0.008
580	3449.839	15.1	3.966	0.281
581	3456.722	10.0	3.847	-0.369
582	3460.624	9.1	3.846	-0.312
583	3460.805	15.9	3.870	-0.286
584	3472.306	13.1	3.217	-0.304
585	3479.725	20.2	3.135	-0.308
586	3490.627	15.9	3.051	-0.533
587	3492.607	18.5	2.909	-0.260
588	3493.000	23.3	2.731	-0.263
589	3499.406	20.8	3.001	-0.520
590	3499.715	10.8	2.872	-0.452
591	3504.192	25.9	2.684	-0.136
592	3505.922	18.2	2.735	-0.365
593	3509.603	18.2	2.401	0.047
594	3510.052	26.5	2.429	0.076
595	3510.895	29.3	2.526	0.007
596	3516.027	15.6	2.789	-0.129
597	3516.588	14.2	2.720	0.017
598	3520.646	13.9	3.083	-0.112
599	3528.251	7.7	3.095	-0.227
600	3528.948	9.1	2.988	-0.236
601	3529.449	18.2	3.047	-0.243
602	3532.466	15.9	3.467	-0.373
603	3540.819	10.2	3.030	-0.418
604	3542.313	8.8	3.149	-0.232
605	3555.535	18.5	2.597	0.018
606	3558.808	20.5	2.696	-0.126
607	3564.005	13.7	2.345	0.087
608	3582.616	21.6	2.756	0.193
609	3583.406	20.2	2.815	-0.121
610	3590.091	14.2	2.867	-0.289
611	3593.159	25.0	2.953	-0.097
612	3594.184	14.2	2.858	-0.188
613	3600.533	18.8	2.951	0.157
614	3605.620	22.2	2.452	-0.310
615	3606.317	27.9	2.478	-0.512
616	3607.948	11.9	2.999	-0.574
617	3608.115	19.6	2.938	-0.441
618	3610.001	13.7	2.591	0.015
619	3622.576	26.7	2.175	0.359
620	3627.497	23.6	2.360	-0.182
621	3635.513	25.0	2.361	0.740
622	3643.775	20.2	2.654	-0.463
623	3650.464	17.9	3.458	0.123
624	3650.837	13.1	3.407	0.139
625	3656.394	10.2	3.295	-0.164
626	3657.129	17.1	3.286	-0.127
627	3665.391	15.9	3.129	-0.304
628	3671.655	10.8	3.123	-0.145
629	3672.283	15.9	3.034	-0.235
630	3673.663	22.2	3.025	-0.137
631	3675.343	19.3	3.007	-0.086
632	3675.871	13.7	3.039	-0.155
633	3685.770	11.9	2.657	-0.218
634	3689.022	13.1	2.803	0.120
635	3692.866	15.6	2.735	-0.048
636	3698.212	17.1	3.033	-0.051
637	3701.487	13.7	3.206	-0.217
638	3707.434	21.6	3.546	-0.010
639	3709.498	17.4	3.368	-0.112
640	3713.642	25.9	3.236	-0.060
641	3714.646	23.3	3.267	-0.161
642	3716.929	19.6	3.376	-0.069
643	3721.707	19.1	3.282	-0.136
644	3724.621	10.0	3.434	-0.130
645	3726.284	12.5	3.274	-0.338
646	3728.346	13.4	3.609	-0.039
647	3728.676	12.8	3.649	-0.143
648	3732.326	18.2	3.069	-0.061
649	3734.663	21.0	2.788	-0.004
650	3737.439	10.8	2.979	0.048
651	3739.394	21.6	2.891	0.127
652	3745.466	19.1	2.777	0.098
653	3749.719	18.5	2.620	0.152
654	3751.857	21.9	2.611	0.352
655	3751.905	21.6	2.605	0.430
656	3755.376	14.5	2.518	0.176
657	3761.069	24.2	2.450	-0.155
658	3762.590	26.2	2.294	-0.131
659	3768.289	22.2	2.401	0.346
660	3768.990	21.0	2.641	0.493
661	3773.404	14.8	2.660	0.692
662	3776.578	18.8	2.473	0.540
663	3777.905	30.2	2.123	0.184
664	3779.985	20.2	2.482	0.048
665	3785.618	18.2	2.777	0.045
666	3786.927	23.3	2.576	-0.012
667	3792.096	17.6	2.302	0.111
668	3799.234	16.8	2.733	-0.115
669	3823.901	14.8	3.502	-0.136
670	3824.616	11.1	3.424	0.014
671	3824.760	12.2	3.528	-0.134
672	3832.506	18.8	2.876	0.505
673	3832.954	16.5	3.032	0.172
674	3843.373	15.4	3.780	-0.143
675	3843.401	12.2	3.803	-0.209
676	3844.339	14.2	3.703	-0.248
677	3850.826	7.7	3.210	-0.416
678	3853.043	23.3	3.291	-0.379
679	3853.275	21.9	3.328	-0.316
680	3860.129	15.6	2.964	-0.253
681	3868.045	16.5	3.168	-0.069
682	3868.141	17.6	3.196	-0.057
683	3871.348	9.1	3.340	-0.104
684	3871.963	22.8	3.177	-0.131
685	3874.902	22.2	3.235	-0.330
686	3892.384	15.1	3.155	-0.323
687	3910.668	13.1	2.984	0.004
688	3918.833	10.2	3.015	-0.333
689	3930.993	4.6	2.754	-0.077
690	3934.929	13.9	2.987	-0.115
691	3936.603	9.7	2.862	-0.056
692	3936.635	9.7	2.799	-0.089
693	3942.905	15.9	3.188	-0.199
694	3946.354	17.9	3.308	0.242
695	3962.244	8.2	2.906	-0.157
696	3969.351	16.2	3.478	-0.439
697	3977.307	31.3	2.285	0.751
698	3979.099	19.9	2.558	0.943
699	3983.913	10.2	3.052	0.180
700	3984.249	12.2	3.125	0.188
701	3984.935	12.5	3.056	0.167
702	3987.511	18.2	3.243	0.254
703	3992.519	17.9	3.241	0.110
704	3994.078	11.9	3.224	-0.048
705	3996.308	14.2	3.334	-0.028
706	3996.371	10.8	3.405	0.081
707	3998.262	13.9	3.336	-0.196
708	4006.231	15.6	3.265	0.013
709	4009.828	9.4	2.887	-0.086
710	4012.312	11.7	2.971	-0.061
711	4013.581	11.1	2.980	0.132
712	4023.261	11.7	2.529	-0.068
713	4044.988	18.2	2.724	0.200
714	4045.523	12.8	2.668	0.152
715	4052.445	10.8	3.431	-0.474
716	4053.799	15.6	3.313	-0.454
717	4060.171	12.2	3.197	-0.656
